,species,gn,mw,genus
130,agalactiae,dltc,8737.9,streptococcus
131,mutans,dltc,8979.13,streptococcus
136,sanguinis,dltc,9024.17,streptococcus
139,downei,hup,9663.17,streptococcus
140,mutans,hup,9706.24,streptococcus
142,gordonii,hup,9634.18,streptococcus
145,gordonii,dltc,8996.12,streptococcus
150,thermophilus,dltc,8969.09,streptococcus
161,suis,dltc,8952.21,streptococcus
162,uberis,dltc,9018.18,streptococcus
168,suis,dltc,8939.26,streptococcus
169,agalactiae,dnaj,2760.04,streptococcus
171,pneumoniae,xseb,7849.89,streptococcus
172,pyogenes,xseb,7988.08,streptococcus
176,sanguinis,xseb,7859.01,streptococcus
178,agalactiae,xseb,8035.09,streptococcus
184,suis,xseb,7845.97,streptococcus
185,uberis,xseb,8011.18,streptococcus
187,equi,xseb,8001.17,streptococcus
192,thermophilus,xseb,7895.02,streptococcus
195,gordonii,xseb,7917.04,streptococcus
196,mutans,xseb,8245.33,streptococcus
202,equi,xseb,7997.22,streptococcus
210,mutans,gatc,11210.5,streptococcus
212,pneumoniae,gatc,11072.46,streptococcus
214,pneumoniae,gatc,11043.46,streptococcus
215,thermophilus,hise,11670.16,streptococcus
216,sanguinis,hise,11807.38,streptococcus
217,gordonii,hise,11830.39,streptococcus
218,agalactiae,infa,8272.68,streptococcus
219,pyogenes,infa,8272.68,streptococcus
221,pneumoniae,infa,8202.54,streptococcus
222,thermophilus,infa,8272.68,streptococcus
224,mutans,infa,8244.66,streptococcus
229,suis,infa,8226.59,streptococcus
233,sanguinis,infa,8202.54,streptococcus
235,gordonii,infa,8216.57,streptococcus
243,pyogenes,scna,5666.44,streptococcus
244,mutans,lana,6967.66,streptococcus
245,salivarius,sala,5203.95,streptococcus
246,pyogenes,scna,5690.5,streptococcus
247,uberis,nsua,5862.84,streptococcus
248,mutans,ptsh,8936.22,streptococcus
249,salivarius,ptsh,8907.22,streptococcus
250,equinus,ptsh,8937.21,streptococcus
251,mutans,lacf,11398.99,streptococcus
252,sanguinis,ptsh,2031.39,streptococcus
426,salivarius,reca,11015.66,streptococcus
427,pneumoniae,rplw,10785.61,streptococcus
428,pyogenes,rplx,10916.88,streptococcus
429,agalactiae,rpma,10017.34,streptococcus
430,pneumoniae,rpma,10461.98,streptococcus
431,sanguinis,rpma,10379.88,streptococcus
433,agalactiae,rpmd,6312.46,streptococcus
434,gordonii,rpmd,6424.67,streptococcus
435,mutans,rpmd,6381.61,streptococcus
436,pyogenes,rpmd,6441.66,streptococcus
438,suis,rpmd,6451.69,streptococcus
439,agalactiae,rpmf,6864.87,streptococcus
440,pyogenes,rpmf,6864.87,streptococcus
442,pneumoniae,rpmf,6771.74,streptococcus
444,thermophilus,rpmf,6780.75,streptococcus
445,pneumoniae,rpmf,6801.76,streptococcus
446,pneumoniae,rpmg,5649.72,streptococcus
447,thermophilus,rpmg,5650.6,streptococcus
448,pyogenes,rpmg,5657.63,streptococcus
449,thermophilus,rpmg,5570.58,streptococcus
450,equi,rpmg,5910.94,streptococcus
451,equi,rplu,11183.06,streptococcus
452,pyogenes,rplu,11154.97,streptococcus
454,pneumoniae,rplu,11197.01,streptococcus
456,sanguinis,rplu,11155.91,streptococcus
457,thermophilus,rplu,11184.01,streptococcus
459,equi,rplw,10867.71,streptococcus
461,pyogenes,rplw,10731.6,streptococcus
464,agalactiae,rplx,10938.87,streptococcus
465,pneumoniae,rplx,10990.9,streptococcus
471,agalactiae,rpmb,6942.25,streptococcus
472,pyogenes,rpmb,6928.23,streptococcus
474,equi,rpmb,6928.23,streptococcus
475,agalactiae,rpmc,7962.32,streptococcus
476,equi,rpmc,7904.24,streptococcus
477,gordonii,rpmc,7985.34,streptococcus
478,pyogenes,rpmc,7962.32,streptococcus
479,pneumoniae,rpmc,7987.31,streptococcus
480,thermophilus,rpmc,7900.23,streptococcus
481,pneumoniae,rpmd,6398.59,streptococcus
485,thermophilus,rpmd,6398.55,streptococcus
486,equi,rpme,9884.09,streptococcus
487,mutans,rpme,9303.46,streptococcus
488,pyogenes,rpme,9854.02,streptococcus
489,pneumoniae,rpme,9358.5,streptococcus
496,suis,rpmf,6769.81,streptococcus
498,agalactiae,rplu,11200.99,streptococcus
502,sanguinis,rplw,10835.58,streptococcus
503,gordonii,rplx,11009.9,streptococcus
504,pyogenes,rplx,10930.91,streptococcus
505,equi,rplx,10943.89,streptococcus
507,gordonii,rpmb,6884.17,streptococcus
510,suis,rpmb,6884.17,streptococcus
514,suis,rpmc,7959.25,streptococcus
517,pyogenes,rpmg,5548.48,streptococcus
518,pneumoniae,rpmg,5707.75,streptococcus
522,pyogenes,rpmg,5912.91,streptococcus
524,pneumoniae,rpmh,5265.32,streptococcus
525,pyogenes,rpmh,5361.41,streptococcus
526,thermophilus,rpmh,5345.41,streptococcus
527,agalactiae,rpmi,7768.29,streptococcus
528,pyogenes,rpmi,7464.86,streptococcus
530,pneumoniae,rpmi,7836.32,streptococcus
533,thermophilus,rpmi,7820.3,streptococcus
534,equi,rpmj,4451.45,streptococcus
535,pyogenes,rpmj,4451.45,streptococcus
539,suis,rplw,10863.72,streptococcus
544,suis,rplx,10949.8,streptococcus
545,uberis,rplx,10872.83,streptococcus
556,equi,rpmd,6455.69,streptococcus
557,agalactiae,rpme,9856.03,streptococcus
559,equi,rpme,9854.06,streptococcus
563,mutans,rplu,11284.17,streptococcus
570,mutans,rplx,10970.91,streptococcus
576,thermophilus,rplx,10870.79,streptococcus
578,gordonii,rpma,10431.96,streptococcus
582,thermophilus,rpma,10317.74,streptococcus
585,pneumoniae,rpmb,6884.17,streptococcus
587,sanguinis,rpmc,7971.31,streptococcus
588,uberis,rpmc,7904.24,streptococcus
594,thermophilus,rplu,3365.0,streptococcus
595,pneumoniae,rplu,11211.03,streptococcus
597,pyogenes,rpma,10031.37,streptococcus
599,pneumoniae,rpma,10089.45,streptococcus
600,equi,rpma,10425.84,streptococcus
606,sanguinis,rpmb,6884.17,streptococcus
607,thermophilus,rpmb,6912.27,streptococcus
608,agalactiae,rpme,9886.06,streptococcus
616,thermophilus,rpme,9325.43,streptococcus
618,equi,rpmf,6807.81,streptococcus
622,equi,rpmf,6864.91,streptococcus
624,agalactiae,rpmh,5377.41,streptococcus
628,sanguinis,rpmh,5288.36,streptococcus
631,gordonii,rplw,10771.58,streptococcus
636,equi,rplw,10839.65,streptococcus
638,gordonii,rplu,11196.06,streptococcus
644,uberis,rplu,11184.0,streptococcus
650,gordonii,rpmi,7820.32,streptococcus
652,agalactiae,rpmj,4451.45,streptococcus
655,pneumoniae,rpmj,4421.43,streptococcus
658,pneumoniae,rpmg,5910.94,streptococcus
659,pneumoniae,rpmg,5598.62,streptococcus
660,pyogenes,rpmg,5910.94,streptococcus
661,thermophilus,rpmg,5924.96,streptococcus
663,suis,rpmg,5924.96,streptococcus
664,equi,rpmh,5377.41,streptococcus
674,sanguinis,rpmi,7675.16,streptococcus
679,uberis,rpmj,4451.45,streptococcus
683,equi,rpmi,7516.96,streptococcus
684,mutans,rpmi,7836.32,streptococcus
685,pyogenes,rpmi,7522.89,streptococcus
699,pneumoniae,rpmd,6458.69,streptococcus
700,sanguinis,rpmd,6424.67,streptococcus
701,uberis,rpmd,6516.79,streptococcus
706,agalactiae,rpmg,5686.67,streptococcus
711,gordonii,rpmg,5910.94,streptococcus
716,sanguinis,rpmj,4421.43,streptococcus
722,mutans,rpmb,6898.24,streptococcus
736,pneumoniae,rpmg,5614.66,streptococcus
737,agalactiae,rpmg,5910.94,streptococcus
744,suis,rpmi,7691.16,streptococcus
745,uberis,rpmi,7655.12,streptococcus
748,thermophilus,rpmj,4451.45,streptococcus
759,uberis,rpmb,6914.2,streptococcus
761,mutans,rpmc,8030.29,streptococcus
777,sanguinis,rpme,9372.49,streptococcus
779,agalactiae,rpmf,6921.92,streptococcus
780,gordonii,rpmf,6742.74,streptococcus
794,mutans,rpmg,5651.7,streptococcus
798,mutans,rpmh,5345.41,streptococcus
801,suis,rpmh,5335.45,streptococcus
802,uberis,rpmh,5377.41,streptococcus
806,sanguinis,rplx,10986.87,streptococcus
807,thermophilus,rplx,10840.76,streptococcus
821,uberis,rpme,9884.09,streptococcus
822,mutans,rpmf,6825.88,streptococcus
841,gordonii,rpmj,4421.43,streptococcus
849,mutans,rpma,10420.89,streptococcus
850,suis,rpma,10382.84,streptococcus
858,equi,rpmf,6788.77,streptococcus
861,sanguinis,rpmf,6756.77,streptococcus
862,uberis,rpmf,6848.87,streptococcus
864,gordonii,rpmh,5265.32,streptococcus
872,thermophilus,rpmi,7810.26,streptococcus
874,mutans,rpmj,4451.45,streptococcus
882,equi,rpma,10439.87,streptococcus
886,uberis,rpma,10429.94,streptococcus
898,agalactiae,rpmg,5533.51,streptococcus
908,pyogenes,rpoz,11836.59,streptococcus
909,pneumoniae,rpoz,11792.44,streptococcus
910,mutans,rpoz,11731.46,streptococcus
912,pyogenes,rpoz,11705.39,streptococcus
914,thermophilus,rpoz,11775.69,streptococcus
916,equi,rpoz,11760.55,streptococcus
921,pneumoniae,rpoz,11923.64,streptococcus
922,agalactiae,rpoz,11621.33,streptococcus
926,suis,rpoz,11791.56,streptococcus
927,pyogenes,rpsj,11613.58,streptococcus
928,pyogenes,rpsj,11640.65,streptococcus
930,equi,rpsj,11613.58,streptococcus
931,pyogenes,rpsz,7073.5,streptococcus
933,uberis,rpsz,7073.5,streptococcus
934,agalactiae,rpsn,10564.4,streptococcus
935,pyogenes,rpsn,10454.14,streptococcus
940,agalactiae,rpoz,11752.53,streptococcus
946,agalactiae,rpsr,9219.78,streptococcus
947,gordonii,rpsr,9203.78,streptococcus
948,pyogenes,rpsr,9203.78,streptococcus
950,pneumoniae,rpsr,9203.78,streptococcus
953,suis,rpsr,9199.77,streptococcus
954,uberis,rpsr,9203.78,streptococcus
955,pyogenes,rpss,10622.3,streptococcus
956,pneumoniae,rpst,8555.88,streptococcus
957,pyogenes,rpst,8312.58,streptococcus
958,suis,rpst,8964.38,streptococcus
959,agalactiae,rpsu,6972.15,streptococcus
960,pyogenes,rpsu,6972.15,streptococcus
961,pneumoniae,rpsu,6998.23,streptococcus
962,sanguinis,rpsu,6970.18,streptococcus
964,pneumoniae,rpoz,11939.68,streptococcus
965,agalactiae,rpsj,11613.58,streptococcus
967,agalactiae,rpsz,7057.41,streptococcus
970,equi,rpsz,7099.54,streptococcus
973,pneumoniae,rpsn,10075.79,streptococcus
975,equi,rpso,10531.14,streptococcus
976,pyogenes,rpso,10504.11,streptococcus
978,pneumoniae,rpso,10535.17,streptococcus
979,pyogenes,rpsp,10251.94,streptococcus
982,thermophilus,rpsp,10398.08,streptococcus
983,pneumoniae,rpsp,10221.84,streptococcus
984,equi,rpss,10622.3,streptococcus
985,gordonii,rpss,10750.48,streptococcus
988,pneumoniae,rpss,10750.48,streptococcus
989,suis,rpss,10750.48,streptococcus
990,thermophilus,rpss,10622.3,streptococcus
996,equi,rpsj,11612.64,streptococcus
997,thermophilus,rpsj,11627.61,streptococcus
1003,thermophilus,rpso,10517.16,streptococcus
1006,gordonii,rpsp,10311.88,streptococcus
1009,pneumoniae,rpsp,10662.38,streptococcus
1012,equi,rpsq,10082.84,streptococcus
1013,pneumoniae,rpsq,10010.69,streptococcus
1014,pyogenes,rpsq,10089.79,streptococcus
1016,suis,rpsq,10010.69,streptococcus
1019,pyogenes,rpss,10659.37,streptococcus
1026,pneumoniae,rpsj,11582.57,streptococcus
1031,sanguinis,rpsj,11611.61,streptococcus
1034,mutans,rpsz,7044.46,streptococcus
1037,thermophilus,rpsz,7069.45,streptococcus
1042,gordonii,rpso,10521.14,streptococcus
1043,agalactiae,rpsp,10281.96,streptococcus
1044,mutans,rpsp,10410.09,streptococcus
1049,gordonii,rpsj,11611.61,streptococcus
1054,thermophilus,rpsj,11558.5,streptococcus
1057,gordonii,rpsz,7085.51,streptococcus
1060,equi,rpsp,10166.83,streptococcus
1061,pneumoniae,rpsp,10251.87,streptococcus
1071,sanguinis,rpsp,10295.88,streptococcus
1073,agalactiae,rpsq,10089.79,streptococcus
1079,thermophilus,rpsq,10007.64,streptococcus
1080,agalactiae,rpss,10622.3,streptococcus
1084,mutans,rpsu,6972.15,streptococcus
1085,thermophilus,rpsf,11110.63,streptococcus
1098,uberis,rpsq,10091.8,streptococcus
1100,equi,rpsr,9203.78,streptococcus
1101,mutans,rpsr,9203.78,streptococcus
1102,pneumoniae,rpsr,9212.67,streptococcus
1104,pyogenes,rpsr,9199.79,streptococcus
1105,sanguinis,rpsr,9203.78,streptococcus
1106,thermophilus,rpsr,9267.82,streptococcus
1112,thermophilus,rpsu,6910.13,streptococcus
1114,sanguinis,rpoz,11948.69,streptococcus
1115,uberis,rpoz,11751.58,streptococcus
1117,uberis,rpsj,11613.58,streptococcus
1121,agalactiae,rpso,10531.14,streptococcus
1123,mutans,rpso,10533.16,streptococcus
1126,suis,rpso,10577.24,streptococcus
1128,uberis,rpso,10474.09,streptococcus
1134,sanguinis,rpss,10750.48,streptococcus
1135,thermophilus,rpss,10550.24,streptococcus
1136,agalactiae,rpst,8901.24,streptococcus
1137,pyogenes,rpst,8883.27,streptococcus
1140,pneumoniae,rpst,8525.86,streptococcus
1144,uberis,rpsf,11153.7,streptococcus
1147,pyogenes,rpsz,6997.41,streptococcus
1149,equi,rpsn,10517.25,streptococcus
1155,pyogenes,rpso,10531.14,streptococcus
1163,uberis,rpsp,10267.94,streptococcus
1166,pyogenes,rpsq,10090.73,streptococcus
1168,thermophilus,rpsq,10026.69,streptococcus
1179,uberis,rpss,10622.3,streptococcus
1180,mutans,rpsj,11585.53,streptococcus
1185,suis,rpsj,11630.61,streptococcus
1186,thermophilus,rpsj,11555.54,streptococcus
1187,pneumoniae,rpsj,11581.63,streptococcus
1189,sanguinis,rpsz,7085.51,streptococcus
1190,thermophilus,rpsz,7096.48,streptococcus
1192,pyogenes,rpso,10503.13,streptococcus
1193,mutans,rpsq,10024.76,streptococcus
1196,sanguinis,rpsq,10010.69,streptococcus
1209,agalactiae,rpst,8330.55,streptococcus
1210,mutans,rpst,8552.89,streptococcus
1215,thermophilus,rpst,8420.74,streptococcus
1220,pyogenes,rpsu,6988.2,streptococcus
1221,thermophilus,rpsu,6924.16,streptococcus
1232,sanguinis,rpso,10549.2,streptococcus
1233,gordonii,rpsq,10010.69,streptococcus
1241,thermophilus,rpst,8991.43,streptococcus
1242,uberis,rpst,8269.51,streptococcus
1249,uberis,rpsu,6972.15,streptococcus
1265,pneumoniae,rpst,8553.91,streptococcus
1268,agalactiae,rpsf,10983.48,streptococcus
1269,equi,rpsf,11123.72,streptococcus
1270,pyogenes,rpsf,11081.63,streptococcus
1272,pneumoniae,rpsf,11152.76,streptococcus
1273,suis,rpsf,11179.83,streptococcus
1275,gordonii,rpsf,11194.79,streptococcus
1284,equi,rpsf,11122.73,streptococcus
1286,pneumoniae,rpsf,11148.65,streptococcus
1290,sanguinis,rpsf,11166.74,streptococcus
1301,sanguinis,rpst,8534.87,streptococcus
1302,gordonii,rpsu,6970.18,streptococcus
1307,mutans,rpsf,11246.79,streptococcus
1314,pyogenes,srta,5219.07,streptococcus
1316,pyogenes,ssps,8116.5,streptococcus
1317,uberis,ubla,7781.18,streptococcus
1318,uberis,ubaa,7680.8,streptococcus
1319,thermophilus,ureb,11477.81,streptococcus
1320,thermophilus,urea,11299.27,streptococcus
1321,salivarius,ureb,11477.81,streptococcus
1323,salivarius,urea,11299.27,streptococcus
1542,thoraltensis,nsua,5809.74,streptococcus
1543,equinus,gros,9517.9,streptococcus
1544,equinus,gros,9614.04,streptococcus
1545,parasanguinis,hlpa,9691.18,streptococcus
1546,parasanguinis,hlpa,9690.24,streptococcus
1547,parasanguinis,hlpa,9763.29,streptococcus
1548,parasanguinis,hlpa,9718.29,streptococcus
1549,intermedius,pgk,8586.91,streptococcus
1550,mutans,gros,10010.51,streptococcus
1551,mutans,fba,7451.69,streptococcus
1552,mutans,muka,5826.65,streptococcus
1553,mutans,gnlb,6490.44,streptococcus
1554,mutans,muka,5695.52,streptococcus
1555,mutans,gros,10084.57,streptococcus
1557,mutans,rmpb,9904.46,streptococcus
1558,mutans,bglh,11230.51,streptococcus
1559,mutans,lana,7030.71,streptococcus
1560,mutans,muka,5527.41,streptococcus
1561,mutans,muka,5594.42,streptococcus
1562,mutans,muta,7120.05,streptococcus
1563,mutans,muta,7090.06,streptococcus
1564,mutans,lana,7153.0,streptococcus
1565,mutans,muta,7159.13,streptococcus
1566,thermophilus,ureb,11478.75,streptococcus
1567,thermophilus,fda,9010.24,streptococcus
1568,thermophilus,fatc,11730.18,streptococcus
1574,pyogenes,cas2,11244.95,streptococcus
1577,pyogenes,sece,6948.28,streptococcus
1578,pyogenes,scna,5658.51,streptococcus
1580,pyogenes,fah,8634.7,streptococcus
1582,pyogenes,sala,5196.96,streptococcus
1585,pyogenes,ynzc,9801.22,streptococcus
1586,pyogenes,rpsu,8243.66,streptococcus
1590,pneumoniae,zapb,8626.67,streptococcus
1591,pneumoniae,isca,11696.33,streptococcus
1595,pneumoniae,urea,11151.92,streptococcus
1601,pneumoniae,fis,11166.88,streptococcus
1602,pneumoniae,zapa,9892.42,streptococcus
1603,pneumoniae,cyay,11652.93,streptococcus
1604,pneumoniae,hise,9755.03,streptococcus
1610,pneumoniae,sspi,8311.27,streptococcus
1611,pneumoniae,trx-,11443.21,streptococcus
1620,pneumoniae,tusa,9096.65,streptococcus
1622,pneumoniae,spov,11520.95,streptococcus
1625,pneumoniae,trpr,11871.77,streptococcus
1631,pneumoniae,flie,11442.88,streptococcus
1633,pneumoniae,rpmf,7515.71,streptococcus
1635,pneumoniae,sece,6582.94,streptococcus
1638,pneumoniae,tata,6303.38,streptococcus
1639,pneumoniae,rpsn,7303.86,streptococcus
1640,pneumoniae,mtrb,8301.35,streptococcus
1641,pneumoniae,grxd,11930.96,streptococcus
1642,pneumoniae,yexa,9739.26,streptococcus
1643,pneumoniae,trx,11594.33,streptococcus
1644,pneumoniae,spov,11080.33,streptococcus
1647,pneumoniae,metz,7118.96,streptococcus
1648,pneumoniae,csra,7096.18,streptococcus
1653,pneumoniae,ybjq,11203.88,streptococcus
1654,pneumoniae,acpa,8615.53,streptococcus
1659,pneumoniae,rpsz,7153.55,streptococcus
1664,pneumoniae,yoze,8681.64,streptococcus
1666,pneumoniae,soda,11625.87,streptococcus
1677,pneumoniae,metc,10509.07,streptococcus
1683,pneumoniae,yexa,9793.11,streptococcus
1687,pneumoniae,rpmg,6562.79,streptococcus
1693,pneumoniae,acpa,8579.52,streptococcus
1698,pneumoniae,gros,10339.93,streptococcus
1704,pneumoniae,hfq,9021.97,streptococcus
1708,pneumoniae,urea,11112.87,streptococcus
1709,pneumoniae,yeed,7264.22,streptococcus
1713,pneumoniae,def1,8148.18,streptococcus
1715,pneumoniae,citd,11374.99,streptococcus
1717,pneumoniae,rplv,11875.85,streptococcus
1719,pneumoniae,icd,6117.91,streptococcus
1722,pneumoniae,ycgl,10125.94,streptococcus
1728,pneumoniae,rimp,11674.68,streptococcus
1729,pneumoniae,ureb,11101.64,streptococcus
1731,pneumoniae,rbsd,7907.13,streptococcus
1734,pneumoniae,yfkk,8425.78,streptococcus
1738,pneumoniae,rpsr,8756.37,streptococcus
1741,pneumoniae,rpmg,6559.62,streptococcus
1753,pneumoniae,soda,11683.9,streptococcus
1754,pneumoniae,mnmg,8413.78,streptococcus
1762,pneumoniae,ynfa,11942.27,streptococcus
1768,pneumoniae,dps,10192.33,streptococcus
1774,pneumoniae,citd,10213.77,streptococcus
1776,pneumoniae,slyx,8732.97,streptococcus
1778,pneumoniae,adcb,10069.46,streptococcus
1786,pneumoniae,sece,8815.51,streptococcus
1788,pneumoniae,rpsn,11675.7,streptococcus
1790,pneumoniae,soda,11711.96,streptococcus
1791,pneumoniae,rpmj,4332.27,streptococcus
1792,pneumoniae,cutc,10500.95,streptococcus
1796,pneumoniae,rbsd,8665.98,streptococcus
1799,pneumoniae,esxa,10960.22,streptococcus
1801,pneumoniae,ynea,11510.18,streptococcus
1807,pneumoniae,fhub,5409.69,streptococcus
1815,pneumoniae,ebra,11430.89,streptococcus
1816,pneumoniae,cmk_,5469.38,streptococcus
1817,pneumoniae,sspo,5428.12,streptococcus
1821,pneumoniae,soda,11669.92,streptococcus
1827,pneumoniae,ycis,10114.29,streptococcus
1837,pneumoniae,cypb,10516.72,streptococcus
1839,pneumoniae,uncf,10901.48,streptococcus
1846,pneumoniae,hfq,8483.79,streptococcus
1847,pneumoniae,yoze,8851.9,streptococcus
1849,pneumoniae,yexa,9761.2,streptococcus
1853,pneumoniae,yeed,8313.39,streptococcus
1858,pneumoniae,xseb,10171.08,streptococcus
1859,pneumoniae,moad,8245.47,streptococcus
1860,gordonii,pbg,5057.83,streptococcus
1861,pneumoniae,rply,10615.2,streptococcus
1871,pneumoniae,repb,2094.46,streptococcus
1873,pneumoniae,tlp,9261.05,streptococcus
1874,pneumoniae,rplg,8588.27,streptococcus
1875,gordonii,pgk,11015.68,streptococcus
1876,pneumoniae,ispf,9768.42,streptococcus
1878,pneumoniae,csra,8315.59,streptococcus
1879,pneumoniae,esxa,11292.67,streptococcus
1882,pneumoniae,dps2,5259.16,streptococcus
1886,pneumoniae,dltc,8927.12,streptococcus
1888,pneumoniae,hfq,10249.63,streptococcus
1889,pneumoniae,speb,11041.77,streptococcus
1893,pneumoniae,meti,9562.4,streptococcus
1895,pneumoniae,sspk,5517.14,streptococcus
1896,pneumoniae,sece,6807.33,streptococcus
1899,pneumoniae,sece,5653.62,streptococcus
1906,pneumoniae,yexa,9573.04,streptococcus
1912,pneumoniae,rpmh,5309.2,streptococcus
1914,pneumoniae,urea,9382.86,streptococcus
1918,pneumoniae,tata,8207.68,streptococcus
1927,pneumoniae,csbd,6807.74,streptococcus
1929,pneumoniae,uxua,6579.46,streptococcus
1930,pneumoniae,aqpz,11035.05,streptococcus
1931,pneumoniae,relj,9593.75,streptococcus
1943,pneumoniae,metc,7593.66,streptococcus
1946,pneumoniae,yacg,7737.82,streptococcus
1947,pneumoniae,pup,6611.15,streptococcus
1949,pneumoniae,rsbv,11935.79,streptococcus
1951,pneumoniae,ylan,10675.56,streptococcus
1954,pneumoniae,sece,6973.34,streptococcus
1955,pneumoniae,moad,8870.25,streptococcus
1957,pneumoniae,yfca,9852.82,streptococcus
1958,pneumoniae,esxa,10854.1,streptococcus
1959,pneumoniae,dtd_,6145.82,streptococcus
1962,gordonii,nane,10790.64,streptococcus
1963,gordonii,hlpa,9688.31,streptococcus
1964,pneumoniae,moad,8787.05,streptococcus
1965,porcinus,nsua,5848.82,streptococcus
1966,downei,gros,9665.05,streptococcus
1967,vestibularis,ureb,11477.81,streptococcus
1969,pluranimalium,nsua,5809.74,streptococcus
1980,equi,cas2,11144.83,streptococcus
2026,vestibularis,urea,11299.27,streptococcus
2027,gallolyticus,groe,7431.47,streptococcus
2028,dysgalactiae,sala,5196.96,streptococcus
2029,salivarius,sala,5213.99,streptococcus
2030,salivarius,siva,6065.99,streptococcus
2031,salivarius,sala,5567.43,streptococcus
2032,salivarius,slvn,5852.77,streptococcus
2033,salivarius,sala,5185.98,streptococcus
2034,salivarius,slvd,6048.01,streptococcus
2035,salivarius,sboa,6263.23,streptococcus
2036,salivarius,siva,6049.99,streptococcus
2037,salivarius,sala,5228.02,streptococcus
2038,mitis,hlpa,9616.16,streptococcus
2039,criceti,rpma,10496.88,streptococcus
2040,criceti,gros,9742.08,streptococcus
2041,macedonicus,groe,7299.26,streptococcus
2042,macedonicus,mcda,5824.62,streptococcus
2043,macedonicus,rfag,8829.82,streptococcus
2044,macedonicus,mann,10485.28,streptococcus
2045,macedonicus,carb,9102.42,streptococcus
2046,macedonicus,fabf,7710.58,streptococcus
2047,macedonicus,groe,7574.57,streptococcus
2048,ratti,gros,10044.53,streptococcus
2051,mitis,rplu,11211.03,streptococcus
2054,mitis,acyp,10185.73,streptococcus
2057,mitis,gatc,11044.45,streptococcus
2060,mitis,gros,9882.36,streptococcus
2065,mitis,xseb,7833.89,streptococcus
2066,mitis,hup,9590.08,streptococcus
2069,mitis,groe,9927.4,streptococcus
2071,mitis,rpoz,11952.67,streptococcus
2072,mitis,rpoz,11923.64,streptococcus
2073,mitis,rpsf,11138.73,streptococcus
2076,mitis,scna,5907.81,streptococcus
2083,mitis,rpsq,10010.69,streptococcus
