,species,gn,mw,genus
368,pseudotuberculosis,rplu,11644.45,yersinia
370,enterocolitica,rplx,11344.28,yersinia
376,pestis,rpmc,7273.46,yersinia
380,enterocolitica,rplw,11214.07,yersinia
381,enterocolitica,rply,10559.24,yersinia
397,pestis,rpmg,6357.57,yersinia
398,pseudotuberculosis,rpmg,6357.57,yersinia
400,pseudotuberculosis,rpmj,5463.51,yersinia
401,enterocolitica,rplu,11513.32,yersinia
405,pseudotuberculosis,rnfh,10705.38,yersinia
406,pseudotuberculosis,rpmf,6176.02,yersinia
409,enterocolitica,rpmj,5463.51,yersinia
410,pseudotuberculosis,rpmj,4349.34,yersinia
412,pseudotuberculosis,rpme,7781.9,yersinia
418,pestis,rpmj,5463.51,yersinia
420,enterocolitica,rpmb,8994.52,yersinia
422,pseudotuberculosis,rpmc,7273.46,yersinia
424,pestis,rpmd,6545.8,yersinia
427,pseudotuberculosis,rpmi,7318.92,yersinia
436,enterocolitica,rpmc,7261.41,yersinia
439,enterocolitica,rpme,9671.75,yersinia
442,pestis,rpmj,4349.34,yersinia
443,enterocolitica,rpmj,4349.34,yersinia
451,enterocolitica,rpme,7840.96,yersinia
460,enterocolitica,rpmf,6176.02,yersinia
466,enterocolitica,rpmi,7279.9,yersinia
467,enterocolitica,rpmd,6545.8,yersinia
482,pestis,rnfh,10705.38,yersinia
484,pseudotuberculosis,rnfh,10715.41,yersinia
486,pseudotuberculosis,rpoz,10165.49,yersinia
487,pestis,rpoz,9779.13,yersinia
488,pestis,rpsj,11766.62,yersinia
489,pestis,rpoz,10164.5,yersinia
493,pestis,rpsn,11607.49,yersinia
495,pestis,rpsr,8989.52,yersinia
496,pseudotuberculosis,rpsu,8499.97,yersinia
497,pestis,rpsu,8499.97,yersinia
498,pseudotuberculosis,rpsn,11607.49,yersinia
501,pseudotuberculosis,rpso,10139.67,yersinia
502,pestis,rpsp,9096.53,yersinia
503,pseudotuberculosis,rpsp,9096.53,yersinia
504,pseudotuberculosis,rpsr,8989.52,yersinia
505,pestis,rpss,10430.27,yersinia
506,pseudotuberculosis,rpst,9789.49,yersinia
511,enterocolitica,rpso,10126.66,yersinia
513,pestis,rpso,10139.67,yersinia
515,pestis,rpsq,9716.46,yersinia
516,enterocolitica,rpsr,8989.52,yersinia
518,enterocolitica,rpoz,10165.49,yersinia
521,pseudotuberculosis,rpsj,11766.62,yersinia
523,enterocolitica,rpsq,9716.46,yersinia
524,pseudotuberculosis,rpsq,9716.46,yersinia
525,enterocolitica,rpsp,9125.53,yersinia
531,pseudotuberculosis,rpss,10430.27,yersinia
532,pestis,rpst,9789.49,yersinia
534,enterocolitica,rpss,10430.27,yersinia
536,enterocolitica,rpsu,8499.97,yersinia
555,enterocolitica,rpss,3659.45,yersinia
569,enterocolitica,rpsj,11766.62,yersinia
571,enterocolitica,rpsn,11606.47,yersinia
575,pseudotuberculosis,rpsq,10106.91,yersinia
578,enterocolitica,rpst,9803.45,yersinia
591,pestis,suge,10651.02,yersinia
592,pseudotuberculosis,suge,10651.02,yersinia
593,pestis,tata,9388.69,yersinia
594,pestis,tate,8885.32,yersinia
595,pseudotuberculosis,tyea,10753.26,yersinia
596,pseudotuberculosis,tusb,10589.18,yersinia
597,enterocolitica,tusa,9479.03,yersinia
598,pestis,tusb,10577.13,yersinia
600,pseudotuberculosis,tusb,10577.13,yersinia
601,pseudotuberculosis,tusa,9536.08,yersinia
605,pestis,tusa,9536.08,yersinia
606,enterocolitica,tusb,10562.23,yersinia
610,pestis,tyea,10753.26,yersinia
611,enterocolitica,tyea,10753.26,yersinia
612,bercovieri,urea,11048.88,yersinia
613,enterocolitica,urea,11078.86,yersinia
614,pseudotuberculosis,urea,11048.88,yersinia
615,pestis,urea,11048.88,yersinia
616,enterocolitica,urea,11048.88,yersinia
619,aldovae,urea,11048.83,yersinia
620,frederiksenii,urea,11048.88,yersinia
624,mollaretii,urea,11048.88,yersinia
626,intermedia,urea,11048.88,yersinia
629,rohdei,urea,11058.89,yersinia
630,kristensenii,urea,11048.88,yersinia
632,enterocolitica,ymoa,8063.34,yersinia
633,pestis,zapb,9284.56,yersinia
634,pseudotuberculosis,zapb,9284.56,yersinia
637,pestis,ymoa,8063.34,yersinia
642,pestis,ysca,3857.78,yersinia
643,pseudotuberculosis,yscs,9566.52,yersinia
644,enterocolitica,zapb,9254.54,yersinia
705,enterocolitica,yacg,7860.74,yersinia
718,enterocolitica,ysca,3814.8,yersinia
719,pestis,yscs,9566.52,yersinia
720,pestis,yubl,8806.82,yersinia
722,enterocolitica,ysce,7448.71,yersinia
725,enterocolitica,yscf,9448.77,yersinia
730,ruckeri,mdti,11899.48,yersinia
731,ruckeri,rpmj,5489.63,yersinia
732,ruckeri,cyay,11959.13,yersinia
735,entomophaga,rpmj,5419.5,yersinia
736,rohdei,ureh,9368.0,yersinia
737,enterocolitica,fepd,11860.41,yersinia
738,enterocolitica,fepd,11645.25,yersinia
740,pestis,tate,6896.2,yersinia
744,pestis,moad,10190.65,yersinia
746,pestis,rpss,11407.27,yersinia
747,pestis,lapa,11191.19,yersinia
750,pestis,xseb,9958.11,yersinia
754,pestis,rpmc,5732.73,yersinia
757,pestis,rsfs,11704.48,yersinia
760,pestis,clps,11704.44,yersinia
764,pestis,rsfs,11430.25,yersinia
765,enterocolitica,feoc,8872.32,yersinia
770,enterocolitica,acpp,8700.66,yersinia
772,enterocolitica,moad,8941.32,yersinia
775,enterocolitica,ftsl,11879.77,yersinia
776,enterocolitica,yedf,10218.62,yersinia
778,enterocolitica,tata,9412.76,yersinia
781,enterocolitica,tusa,9636.24,yersinia
783,enterocolitica,dsrb,10271.69,yersinia
787,enterocolitica,acyp,10226.68,yersinia
795,enterocolitica,ycis,11440.68,yersinia
797,enterocolitica,lsrg,11049.68,yersinia
799,enterocolitica,sufa,8982.26,yersinia
801,enterocolitica,hdeb,11514.53,yersinia
802,enterocolitica,cyay,11958.15,yersinia
803,enterocolitica,qace,11756.37,yersinia
815,enterocolitica,slyx,8554.84,yersinia
825,enterocolitica,hupb,9237.56,yersinia
826,enterocolitica,asr,11860.0,yersinia
831,enterocolitica,yrba,9591.01,yersinia
833,enterocolitica,ybht,5035.22,yersinia
835,enterocolitica,yefm,9447.7,yersinia
840,enterocolitica,tate,7374.68,yersinia
843,enterocolitica,glgs,7513.61,yersinia
844,enterocolitica,rpme,7766.93,yersinia
847,enterocolitica,ybeb,11729.51,yersinia
850,enterocolitica,suge,10685.04,yersinia
851,enterocolitica,flma,5572.8,yersinia
853,enterocolitica,hupa,9607.02,yersinia
866,enterocolitica,mgrb,5838.04,yersinia
870,enterocolitica,yjbj,8288.31,yersinia
872,enterocolitica,moad,8994.43,yersinia
873,enterocolitica,yggx,10564.22,yersinia
876,enterocolitica,rpmb,9024.55,yersinia
879,enterocolitica,ftsl,11837.73,yersinia
880,enterocolitica,yggu,10919.91,yersinia
881,enterocolitica,rmf,6390.27,yersinia
890,enterocolitica,rpsp,9068.48,yersinia
892,enterocolitica,yaep,7130.97,yersinia
894,enterocolitica,ycar,6791.91,yersinia
895,enterocolitica,hspq,11841.04,yersinia
896,enterocolitica,tate,7344.65,yersinia
899,enterocolitica,ynfa,11710.25,yersinia
900,enterocolitica,fipa,11839.68,yersinia
904,enterocolitica,rpmh,5411.46,yersinia
906,enterocolitica,ycgl,10201.96,yersinia
908,enterocolitica,yacg,7813.72,yersinia
915,enterocolitica,groe,10410.05,yersinia
916,enterocolitica,hopd,9237.56,yersinia
917,enterocolitica,yejl,8359.56,yersinia
919,enterocolitica,rpsr,8973.52,yersinia
922,enterocolitica,rpst,9789.49,yersinia
926,enterocolitica,emre,11923.52,yersinia
931,enterocolitica,fipa,11883.69,yersinia
932,enterocolitica,hupa,9635.03,yersinia
934,enterocolitica,ihfa,11155.77,yersinia
935,enterocolitica,nuse,11766.62,yersinia
937,enterocolitica,cbin,10194.78,yersinia
940,kristensenii,cbin,10129.72,yersinia
950,enterocolitica,yggx,10666.27,yersinia
951,enterocolitica,ybeb,11601.42,yersinia
952,enterocolitica,yidd,9452.15,yersinia
953,enterocolitica,ybed,9829.36,yersinia
955,enterocolitica,rplj,10448.05,yersinia
956,rohdei,yccx,10264.76,yersinia
957,rohdei,rplw,11199.05,yersinia
958,rohdei,zapb,9226.48,yersinia
959,rohdei,rpst,9789.49,yersinia
960,rohdei,ihfb,10534.06,yersinia
962,rohdei,tusb,10732.5,yersinia
963,rohdei,rpmc,7261.41,yersinia
964,rohdei,yggu,10477.35,yersinia
965,rohdei,ycgl,10201.96,yersinia
966,rohdei,rpoz,10165.49,yersinia
967,rohdei,yejl,8359.61,yersinia
968,rohdei,rpsq,9704.41,yersinia
969,rohdei,qace,11764.41,yersinia
970,rohdei,tate,7563.96,yersinia
971,rohdei,yrba,9606.06,yersinia
972,rohdei,ratb,10712.28,yersinia
973,rohdei,groe,10410.05,yersinia
974,rohdei,cbin,10152.72,yersinia
975,rohdei,rpmd,6545.8,yersinia
976,rohdei,hspq,11886.15,yersinia
977,rohdei,nuse,11766.62,yersinia
978,rohdei,ccmd,9452.9,yersinia
979,rohdei,feoc,8893.3,yersinia
980,rohdei,tusa,9497.09,yersinia
981,rohdei,rpsu,8499.97,yersinia
982,rohdei,hopd,9251.59,yersinia
983,rohdei,yjbj,8302.34,yersinia
984,rohdei,yggx,10652.29,yersinia
985,rohdei,yedf,10328.7,yersinia
986,rohdei,flie,10873.57,yersinia
987,rohdei,moad,8878.24,yersinia
989,rohdei,rpmb,8994.52,yersinia
990,rohdei,rpma,9123.54,yersinia
991,rohdei,rply,10406.01,yersinia
992,rohdei,rpmf,6176.02,yersinia
993,rohdei,yacg,7731.58,yersinia
994,rohdei,b383,9420.8,yersinia
996,rohdei,rpsr,8989.52,yersinia
997,rohdei,ybht,4949.05,yersinia
998,rohdei,ybeb,11676.56,yersinia
999,rohdei,cyay,11893.05,yersinia
1000,rohdei,ycar,6791.91,yersinia
1003,rohdei,suge,10735.14,yersinia
1004,rohdei,mine,10332.0,yersinia
1005,rohdei,rpme,7766.97,yersinia
1006,rohdei,slyx,8482.69,yersinia
1007,rohdei,infa,8235.58,yersinia
1008,rohdei,rpsn,11606.47,yersinia
1009,rohdei,rplu,11589.37,yersinia
1010,rohdei,rpmg,6357.57,yersinia
1011,rohdei,rplx,11344.28,yersinia
1012,rohdei,ynfa,11720.29,yersinia
1014,rohdei,citd,10964.92,yersinia
1015,rohdei,ycis,11300.49,yersinia
1016,rohdei,fipa,11825.66,yersinia
1017,rohdei,glgs,7496.65,yersinia
1018,rohdei,rpme,9757.89,yersinia
1019,rohdei,lsrg,11133.85,yersinia
1021,rohdei,ftsl,11867.75,yersinia
1022,rohdei,yidd,9452.15,yersinia
1024,rohdei,fis,11196.95,yersinia
1025,rohdei,csra,6852.95,yersinia
1026,rohdei,emre,11923.52,yersinia
1027,rohdei,dsrb,7155.01,yersinia
1029,rohdei,nuok,10879.16,yersinia
1030,rohdei,bola,11944.54,yersinia
1032,rohdei,yaep,7228.13,yersinia
1033,rohdei,hfq,11143.41,yersinia
1034,rohdei,yqfb,11969.61,yersinia
1037,rohdei,rpss,10414.27,yersinia
1038,rohdei,hupa,9635.03,yersinia
1039,rohdei,xseb,9252.34,yersinia
1040,rohdei,rpsp,9038.45,yersinia
1042,pestis,moad,8849.24,yersinia
1048,pestis,dmpi,7127.11,yersinia
1050,pestis,hupa,9661.11,yersinia
1052,pestis,tata,8885.32,yersinia
1054,pestis,rpsk,11993.74,yersinia
1055,pestis,trx,11795.63,yersinia
1059,pestis,rimi,10987.66,yersinia
1063,pestis,rsfs,11605.44,yersinia
1073,pestis,lapa,11488.67,yersinia
1076,pestis,bola,11927.56,yersinia
1083,pestis,rpme,9968.44,yersinia
1087,pestis,glgs,7605.79,yersinia
1105,pestis,hupb,9267.59,yersinia
1121,pseudotuberculosis,moad,8849.24,yersinia
1122,pseudotuberculosis,groe,10371.01,yersinia
1123,pseudotuberculosis,hopd,9267.59,yersinia
1131,pseudotuberculosis,ybed,9805.34,yersinia
1132,pseudotuberculosis,api9,8652.89,yersinia
1139,pseudotuberculosis,hupa,9661.11,yersinia
1150,pseudotuberculosis,bola,11927.56,yersinia
1153,pseudotuberculosis,tata,9388.69,yersinia
1154,pseudotuberculosis,yejl,8359.56,yersinia
1158,pseudotuberculosis,yrba,9548.92,yersinia
1160,pseudotuberculosis,yggx,10608.28,yersinia
1162,ruckeri,rpmg,6357.57,yersinia
1163,ruckeri,rply,10415.04,yersinia
1164,intermedia,nuok,10879.16,yersinia
1166,ruckeri,yacg,7567.28,yersinia
1167,ruckeri,ftsl,11893.89,yersinia
1168,intermedia,rpsr,8989.52,yersinia
1169,pestis,y190,8084.34,yersinia
1170,ruckeri,hspq,11930.37,yersinia
1172,ruckeri,rplw,11172.03,yersinia
1173,ruckeri,ihfa,11212.83,yersinia
1174,pestis,ccmd,11637.52,yersinia
1175,ruckeri,mine,10332.0,yersinia
1176,ruckeri,rpmd,6545.8,yersinia
1177,ruckeri,csra,6852.95,yersinia
1178,ruckeri,rpmi,7318.92,yersinia
1179,intermedia,acpp,8700.66,yersinia
1181,ruckeri,rpst,9747.41,yersinia
1182,intermedia,yrba,9562.95,yersinia
1183,pestis,acrz,5517.74,yersinia
1184,ruckeri,lapa,11349.66,yersinia
1185,ruckeri,rpoz,10165.49,yersinia
1186,ruckeri,rpsq,9704.41,yersinia
1187,ruckeri,rpmj,4349.34,yersinia
1188,pestis,ysce,7605.88,yersinia
1189,ruckeri,ihfb,10546.07,yersinia
1191,ruckeri,acpp,8698.69,yersinia
1192,ruckeri,rpmf,6176.02,yersinia
1193,intermedia,rpmd,6545.8,yersinia
1195,ruckeri,hfq,11113.39,yersinia
1196,ruckeri,fis,11196.95,yersinia
1201,intermedia,rpmb,8994.52,yersinia
1202,intermedia,mine,10332.0,yersinia
1203,ruckeri,zapb,9168.4,yersinia
1204,intermedia,rpss,10430.27,yersinia
1205,ruckeri,rpsp,9068.48,yersinia
1206,ruckeri,rmf,6348.24,yersinia
1207,ruckeri,rpso,10150.69,yersinia
1208,ruckeri,isca,11547.01,yersinia
1209,ruckeri,tata,6904.18,yersinia
1210,ruckeri,rpsj,11697.51,yersinia
1211,ruckeri,rpmc,7246.44,yersinia
1212,ruckeri,rpsn,11650.52,yersinia
1213,ruckeri,rpsr,8986.45,yersinia
1214,ruckeri,tata,9408.74,yersinia
1215,ruckeri,slyx,8434.69,yersinia
1216,ruckeri,xseb,10370.37,yersinia
1217,ruckeri,rsfs,11660.53,yersinia
1219,ruckeri,fixa,7818.58,yersinia
1222,pestis,bola,9962.47,yersinia
1224,intermedia,csra,6852.95,yersinia
1226,ruckeri,tusa,9513.09,yersinia
1227,ruckeri,citd,10632.32,yersinia
1229,intermedia,rpsu,8499.97,yersinia
1232,intermedia,rpmi,7279.9,yersinia
1233,intermedia,ycar,6791.91,yersinia
1234,ruckeri,flie,11041.83,yersinia
1235,frederiksenii,rpsq,9716.46,yersinia
1236,frederiksenii,rplw,11214.07,yersinia
1237,frederiksenii,rpsr,8989.52,yersinia
1238,frederiksenii,ihfa,11155.77,yersinia
1239,frederiksenii,rpmi,7318.92,yersinia
1240,frederiksenii,rplx,11344.28,yersinia
1242,frederiksenii,zapb,9240.51,yersinia
1243,frederiksenii,dsrb,7171.06,yersinia
1244,frederiksenii,rpsp,9054.45,yersinia
1245,frederiksenii,ihfa,11185.8,yersinia
1246,frederiksenii,nuok,10879.16,yersinia
1247,frederiksenii,yrba,9562.95,yersinia
1249,frederiksenii,rply,10406.01,yersinia
1250,frederiksenii,rpss,10430.27,yersinia
1251,frederiksenii,rpsu,8499.97,yersinia
1252,frederiksenii,rplu,11602.37,yersinia
1253,frederiksenii,yidd,9383.04,yersinia
1254,frederiksenii,rpmh,5426.43,yersinia
1255,frederiksenii,rpmg,6357.57,yersinia
1256,frederiksenii,nuse,11766.62,yersinia
1257,frederiksenii,rpsn,11606.47,yersinia
1258,frederiksenii,hopd,9237.56,yersinia
1259,frederiksenii,rpma,9123.54,yersinia
1260,frederiksenii,ycar,6791.91,yersinia
1261,frederiksenii,yejl,8359.56,yersinia
1262,frederiksenii,rpmd,6545.8,yersinia
1263,frederiksenii,rpmc,7261.41,yersinia
1264,frederiksenii,slyx,8510.77,yersinia
1265,mollaretii,rpma,9153.52,yersinia
1266,kristensenii,rpsp,9096.53,yersinia
1267,kristensenii,tate,7349.63,yersinia
1268,mollaretii,rpss,10430.27,yersinia
1269,mollaretii,csra,6852.95,yersinia
1270,kristensenii,rmf,6390.27,yersinia
1271,mollaretii,rpsq,9716.46,yersinia
1272,kristensenii,dsrb,7171.01,yersinia
1273,mollaretii,citd,10804.62,yersinia
1274,kristensenii,bola,11885.51,yersinia
1275,mollaretii,ihfa,11155.77,yersinia
1276,mollaretii,infa,8235.58,yersinia
1277,mollaretii,yedf,9182.56,yersinia
1279,kristensenii,csra,6852.95,yersinia
1280,kristensenii,rplu,11575.35,yersinia
1281,mollaretii,nuse,11766.62,yersinia
1282,mollaretii,rpmc,7261.41,yersinia
1283,mollaretii,rpme,7838.0,yersinia
1284,kristensenii,nuse,11766.62,yersinia
1285,kristensenii,infa,8235.58,yersinia
1286,kristensenii,ycgl,10214.92,yersinia
1287,mollaretii,rpmh,5411.46,yersinia
1288,mollaretii,hupa,9635.03,yersinia
1289,kristensenii,ybed,9829.36,yersinia
1290,kristensenii,isca,11607.09,yersinia
1291,kristensenii,rpoz,10165.49,yersinia
1292,mollaretii,lsrg,11036.69,yersinia
1293,mollaretii,rpmg,6357.57,yersinia
1294,kristensenii,ycar,6791.91,yersinia
1295,mollaretii,rplu,11602.37,yersinia
1296,mollaretii,yidd,9452.15,yersinia
1297,mollaretii,rplw,11214.07,yersinia
1298,kristensenii,ybeb,11695.47,yersinia
1299,mollaretii,rpmd,6545.8,yersinia
1300,kristensenii,yaep,7228.13,yersinia
1301,kristensenii,fipa,11895.75,yersinia
1302,mollaretii,bola,11930.58,yersinia
1303,kristensenii,ybht,5021.22,yersinia
1304,mollaretii,rpmf,6176.02,yersinia
1305,kristensenii,rpss,10430.27,yersinia
1306,mollaretii,ftsl,11837.73,yersinia
1307,kristensenii,hupa,9635.07,yersinia
1308,mollaretii,mine,10287.99,yersinia
1309,kristensenii,zapb,9254.54,yersinia
1310,kristensenii,rpmd,6545.8,yersinia
1313,mollaretii,rpst,9789.49,yersinia
1314,mollaretii,rpsu,8499.97,yersinia
1315,mollaretii,rplx,11344.28,yersinia
1316,kristensenii,hopd,9237.56,yersinia
1317,mollaretii,rpoz,10165.49,yersinia
1318,kristensenii,yjbj,8288.31,yersinia
1320,kristensenii,rpsu,8499.97,yersinia
1321,mollaretii,b383,9394.72,yersinia
1322,kristensenii,prib,11632.35,yersinia
1323,mollaretii,isca,11580.06,yersinia
1324,kristensenii,b383,9429.72,yersinia
1325,mollaretii,yacg,7813.72,yersinia
1326,kristensenii,rpmg,6357.57,yersinia
1327,kristensenii,xseb,9253.36,yersinia
1328,mollaretii,yejl,8359.56,yersinia
1330,kristensenii,rplw,11214.07,yersinia
1331,mollaretii,hspq,11841.04,yersinia
1332,kristensenii,rpmf,6176.02,yersinia
1333,kristensenii,yidd,9452.15,yersinia
1334,kristensenii,rpmi,7279.9,yersinia
1335,mollaretii,ihfb,10488.04,yersinia
1336,kristensenii,rpmb,8994.52,yersinia
1337,mollaretii,fipa,11839.68,yersinia
1339,mollaretii,acpp,8700.66,yersinia
1340,kristensenii,nuok,10863.16,yersinia
1341,kristensenii,rpst,9789.49,yersinia
1342,mollaretii,yggx,10564.22,yersinia
1343,kristensenii,slyx,8506.71,yersinia
1344,mollaretii,hfq,11143.41,yersinia
1346,kristensenii,acpp,8700.66,yersinia
1348,kristensenii,ftsl,11687.64,yersinia
1349,kristensenii,aaex,7742.48,yersinia
1352,kristensenii,emre,11923.52,yersinia
1353,mollaretii,rpme,9676.77,yersinia
1354,kristensenii,ihfb,10555.08,yersinia
1355,kristensenii,yggx,10652.24,yersinia
1356,mollaretii,rpsr,8973.52,yersinia
1357,mollaretii,aaex,7698.43,yersinia
1358,mollaretii,groe,10410.05,yersinia
1359,kristensenii,yacg,7833.71,yersinia
1361,mollaretii,yjbj,8255.33,yersinia
1362,mollaretii,rpmi,7279.9,yersinia
1363,intermedia,ycis,11459.64,yersinia
1364,kristensenii,rpsq,9716.46,yersinia
1365,kristensenii,yrba,9562.95,yersinia
1366,kristensenii,rpsr,8975.49,yersinia
1367,mollaretii,emre,11923.52,yersinia
1368,mollaretii,ycar,6819.96,yersinia
1369,mollaretii,slyx,8565.85,yersinia
1370,mollaretii,fis,11196.95,yersinia
1371,kristensenii,groe,10410.05,yersinia
1372,kristensenii,rpmc,7261.41,yersinia
1373,kristensenii,yefm,9270.63,yersinia
1374,kristensenii,fis,11196.95,yersinia
1376,mollaretii,hopd,9237.56,yersinia
1377,kristensenii,rpsn,11606.47,yersinia
1378,kristensenii,ihfa,11185.8,yersinia
1379,mollaretii,yaep,7228.13,yersinia
1380,mollaretii,yrba,9591.01,yersinia
1381,kristensenii,rplx,11344.28,yersinia
1382,kristensenii,hfq,11143.41,yersinia
1383,kristensenii,yejl,8359.61,yersinia
1385,kristensenii,rpmh,5440.46,yersinia
1386,kristensenii,mine,10332.0,yersinia
1387,kristensenii,rpma,9123.54,yersinia
1388,mollaretii,rpsn,11606.47,yersinia
1389,intermedia,citd,10759.51,yersinia
1390,intermedia,hspq,11917.23,yersinia
1391,intermedia,ftsb,11869.39,yersinia
1392,intermedia,rpma,9123.54,yersinia
1394,intermedia,moad,8987.39,yersinia
1396,intermedia,rply,10406.01,yersinia
1397,intermedia,mine,10287.99,yersinia
1398,intermedia,yacg,7844.74,yersinia
1400,intermedia,ynfa,11702.18,yersinia
1401,intermedia,cyay,11968.16,yersinia
1402,intermedia,rpsn,11620.49,yersinia
