,species,gn,mw,genus
63,phaeovibrioides,rpmi,7740.25,chlorobium
64,tepidum,rpmj,4585.61,chlorobium
65,luteolum,rpmd,6882.13,chlorobium
66,phaeovibrioides,rpmd,6805.04,chlorobium
67,tepidum,rpmd,6838.14,chlorobium
68,limicola,rpme,8484.73,chlorobium
69,phaeovibrioides,rpme,8371.5,chlorobium
70,chlorochromatii,rpmf,7084.26,chlorobium
71,tepidum,rpmf,6963.18,chlorobium
72,chlorochromatii,rpmd,6952.02,chlorobium
73,phaeobacteroides,rpmd,6925.15,chlorobium
74,phaeobacteroides,rpme,8377.58,chlorobium
75,limicola,rplx,8950.63,chlorobium
76,phaeovibrioides,rpmb,8327.89,chlorobium
77,chlorochromatii,rpmh,6098.13,chlorobium
78,phaeobacteroides,rplw,11609.56,chlorobium
79,phaeobacteroides,rpma,8804.02,chlorobium
80,limicola,rpmb,8204.79,chlorobium
81,luteolum,rpme,8329.46,chlorobium
82,tepidum,rpme,8404.71,chlorobium
83,limicola,rpmf,6981.11,chlorobium
84,luteolum,rpmf,6986.13,chlorobium
85,phaeobacteroides,rpmf,6992.1,chlorobium
86,phaeovibrioides,rpmf,6941.03,chlorobium
87,limicola,rpmj,4585.61,chlorobium
88,phaeobacteroides,rpmj,4585.61,chlorobium
89,limicola,rpmg,7038.27,chlorobium
90,luteolum,rpmh,6099.15,chlorobium
91,phaeovibrioides,rpmh,6168.17,chlorobium
92,phaeobacteroides,rpmi,7495.93,chlorobium
93,phaeobacteroides,rpmg,7056.28,chlorobium
94,limicola,rpmi,7502.96,chlorobium
95,tepidum,rpmi,7527.93,chlorobium
96,phaeobacteroides,rpmj,4627.61,chlorobium
97,limicola,rpsj,11864.99,chlorobium
98,phaeovibrioides,rpsj,11827.84,chlorobium
99,tepidum,rub1,7821.86,chlorobium
100,tepidum,rub2,5746.48,chlorobium
101,phaeovibrioides,tata,7730.16,chlorobium
102,luteolum,tata,7786.25,chlorobium
103,phaeobacteroides,tata,7242.65,chlorobium
104,limicola,tata,7714.12,chlorobium
105,tepidum,tata,7363.63,chlorobium
106,chlorochromatii,tata,7622.99,chlorobium
107,phaeobacteroides,tata,7574.96,chlorobium
108,tepidum,trx1,11247.27,chlorobium
109,tepidum,trx2,11858.82,chlorobium
120,tepidum,xseb,10642.97,chlorobium
122,phaeobacteroides,xseb,10049.38,chlorobium
125,phaeobacteroides,infa,8183.67,chlorobium
126,phaeobacteroides,hypa,11829.65,chlorobium
127,luteolum,infa,8239.73,chlorobium
128,phaeovibrioides,infa,8196.66,chlorobium
129,tepidum,hypa,11974.78,chlorobium
130,chlorochromatii,infa,8211.68,chlorobium
131,tepidum,infa,8269.68,chlorobium
132,chlorochromatii,rplu,10913.67,chlorobium
133,luteolum,rplu,10812.65,chlorobium
134,phaeobacteroides,rplu,11179.13,chlorobium
135,tepidum,rplu,10840.77,chlorobium
136,phaeobacteroides,rplx,8900.67,chlorobium
137,phaeovibrioides,rplu,10853.7,chlorobium
138,chlorochromatii,rpmb,8163.75,chlorobium
139,phaeobacteroides,rpmb,8216.86,chlorobium
140,tepidum,rpmb,8403.96,chlorobium
141,phaeovibrioides,rplw,11456.16,chlorobium
142,tepidum,rplw,11766.73,chlorobium
143,chlorochromatii,rplx,9988.99,chlorobium
144,luteolum,rplx,9099.8,chlorobium
145,phaeobacteroides,rplx,9027.65,chlorobium
146,luteolum,rpma,8745.98,chlorobium
147,phaeobacteroides,rpsj,11680.79,chlorobium
148,luteolum,rpsn,10276.17,chlorobium
149,chlorochromatii,rpsr,10594.34,chlorobium
150,tepidum,rpsj,11820.98,chlorobium
151,limicola,rpsn,10259.22,chlorobium
152,phaeovibrioides,rpsn,10248.16,chlorobium
153,chlorochromatii,rpso,10478.23,chlorobium
154,limicola,rpso,10114.86,chlorobium
155,chlorochromatii,rpsn,10146.11,chlorobium
156,phaeobacteroides,rpso,10139.89,chlorobium
157,chlorochromatii,rpsu,7861.03,chlorobium
158,phaeobacteroides,rpsn,10255.2,chlorobium
159,phaeovibrioides,rpso,10252.0,chlorobium
160,tepidum,rpso,10326.13,chlorobium
161,luteolum,rpsr,10551.34,chlorobium
162,chlorochromatii,rpsj,11870.98,chlorobium
163,luteolum,rpsj,11836.94,chlorobium
164,phaeobacteroides,rpsj,11808.88,chlorobium
165,tepidum,rpsn,10226.07,chlorobium
166,chlorochromatii,rpsq,10270.15,chlorobium
167,phaeovibrioides,rpsr,10440.21,chlorobium
168,chlorochromatii,rpss,10797.56,chlorobium
169,limicola,rpss,10854.63,chlorobium
170,phaeobacteroides,rpss,10786.58,chlorobium
171,phaeovibrioides,rpst,10464.26,chlorobium
172,phaeobacteroides,rpsq,10311.27,chlorobium
173,tepidum,rpsq,10075.76,chlorobium
174,limicola,rpsu,7808.07,chlorobium
175,phaeobacteroides,rpsn,10116.06,chlorobium
176,luteolum,rpso,10221.98,chlorobium
177,phaeobacteroides,rpsr,10111.84,chlorobium
178,tepidum,rpsr,8671.17,chlorobium
179,luteolum,rpss,10882.71,chlorobium
180,phaeovibrioides,rpss,10884.71,chlorobium
181,limicola,rpst,10676.48,chlorobium
182,phaeobacteroides,rpst,10758.64,chlorobium
183,tepidum,rpst,10480.27,chlorobium
184,phaeobacteroides,rpsu,7818.04,chlorobium
185,luteolum,rpsu,7807.0,chlorobium
186,tepidum,rub3,5869.52,chlorobium
187,chlorochromatii,rpst,10895.73,chlorobium
188,luteolum,rpst,10581.29,chlorobium
189,phaeobacteroides,rpst,10742.68,chlorobium
190,tepidum,rpsu,7884.21,chlorobium
191,phaeobacteroides,rpsu,7831.09,chlorobium
192,phaeobacteroides,rpso,10185.86,chlorobium
193,luteolum,rpsq,10564.42,chlorobium
194,phaeobacteroides,rpss,10782.52,chlorobium
195,tepidum,rpss,10870.74,chlorobium
207,chlorochromatii,cas2,11340.99,chlorobium
208,chlorochromatii,nuok,11461.84,chlorobium
210,tepidum,tata,7435.7,chlorobium
211,tepidum,purs,9384.92,chlorobium
215,chlorochromatii,rpmc,7871.19,chlorobium
216,chlorochromatii,purs,9520.95,chlorobium
221,chlorochromatii,xseb,9473.71,chlorobium
223,tepidum,sece,7355.85,chlorobium
225,tepidum,suge,11203.64,chlorobium
226,tepidum,cbin,11450.27,chlorobium
227,chlorochromatii,sece,7246.75,chlorobium
231,tepidum,hupb,9594.96,chlorobium
233,limicola,gatc,10712.07,chlorobium
235,limicola,rpmc,8049.44,chlorobium
243,limicola,rpsq,11343.3,chlorobium
247,limicola,rpsu,6121.17,chlorobium
248,limicola,purs,9513.91,chlorobium
249,limicola,nuok,11388.73,chlorobium
253,phaeobacteroides,cas2,10478.34,chlorobium
255,phaeobacteroides,sece,7145.6,chlorobium
259,phaeobacteroides,cas2,11328.98,chlorobium
262,phaeobacteroides,nuok,11346.73,chlorobium
264,phaeobacteroides,purs,9639.1,chlorobium
265,phaeobacteroides,rpsq,11502.55,chlorobium
266,phaeobacteroides,cas2,11076.78,chlorobium
270,phaeobacteroides,rplu,11220.12,chlorobium
273,phaeobacteroides,rpmc,8058.4,chlorobium
274,limicola,rpmc,8120.51,chlorobium
280,limicola,rpsr,10100.77,chlorobium
286,limicola,infa,8195.68,chlorobium
288,limicola,cas2,11117.63,chlorobium
293,ferrooxidans,gatc,10853.33,chlorobium
295,ferrooxidans,rpmc,7944.29,chlorobium
296,ferrooxidans,rplu,10962.87,chlorobium
297,ferrooxidans,rpmf,7048.2,chlorobium
298,ferrooxidans,rpma,8676.9,chlorobium
299,ferrooxidans,acpp,8870.1,chlorobium
302,ferrooxidans,rpmi,7444.93,chlorobium
303,ferrooxidans,rpst,10629.42,chlorobium
304,ferrooxidans,rpsn,10339.27,chlorobium
308,ferrooxidans,rpmb,8070.67,chlorobium
309,ferrooxidans,rpsr,10739.45,chlorobium
311,ferrooxidans,xseb,9478.73,chlorobium
313,ferrooxidans,tata,7231.58,chlorobium
315,ferrooxidans,rpsq,11372.36,chlorobium
318,ferrooxidans,rpmd,6895.13,chlorobium
319,ferrooxidans,rpsu,7845.07,chlorobium
321,ferrooxidans,rpme,11420.3,chlorobium
322,ferrooxidans,infa,8239.73,chlorobium
323,ferrooxidans,nuok,11323.69,chlorobium
325,ferrooxidans,sece,7236.67,chlorobium
330,ferrooxidans,rplx,8968.62,chlorobium
331,ferrooxidans,rpso,10326.09,chlorobium
337,phaeobacteroides,rpmc,8048.42,chlorobium
339,phaeobacteroides,xseb,9288.55,chlorobium
343,phaeobacteroides,rpsr,10274.01,chlorobium
344,phaeobacteroides,infa,8281.72,chlorobium
350,phaeobacteroides,acpp,8777.86,chlorobium
351,phaeobacteroides,purs,9533.97,chlorobium
352,phaeobacteroides,cas2,11251.96,chlorobium
353,phaeobacteroides,sece,7207.47,chlorobium
354,phaeobacteroides,nuok,11339.54,chlorobium
359,phaeovibrioides,xseb,9387.67,chlorobium
361,phaeovibrioides,purs,9357.81,chlorobium
362,phaeovibrioides,nuok,11371.61,chlorobium
366,phaeovibrioides,rpmc,8108.48,chlorobium
367,phaeovibrioides,rpsu,8007.28,chlorobium
370,phaeovibrioides,cas2,11191.86,chlorobium
373,phaeovibrioides,rpsq,11395.4,chlorobium
375,phaeovibrioides,sece,7134.53,chlorobium
376,limicola,nifh,11949.43,chlorobium
377,limicola,rplu,11182.11,chlorobium
380,limicola,sece,7196.52,chlorobium
382,limicola,xseb,9987.33,chlorobium
384,limicola,cbin,10953.57,chlorobium
386,limicola,cas2,10139.77,chlorobium
387,limicola,rplu,10872.64,chlorobium
410,limicola,rplx,8922.61,chlorobium
415,luteolum,rpmc,8074.43,chlorobium
418,luteolum,purs,9131.58,chlorobium
420,luteolum,sece,7236.71,chlorobium
423,luteolum,nuok,11321.6,chlorobium
424,luteolum,xseb,11711.26,chlorobium
425,luteolum,cas2,11262.96,chlorobium
