,species,gn,mw,genus
199,protegens,hcna,11525.36,pseudomonas
201,entomophila,hfq,9472.86,pseudomonas
202,putida,hfq,9461.84,pseudomonas
206,fluorescens,hfq,9440.86,pseudomonas
207,putida,hfq,9447.81,pseudomonas
208,fluorescens,hise,11986.5,pseudomonas
209,syringae,hise,11966.49,pseudomonas
210,fluorescens,hise,11946.5,pseudomonas
211,putida,hpf,11501.23,pseudomonas
212,syringae,hrpa,11386.92,pseudomonas
213,fluorescens,hfq,9323.75,pseudomonas
215,fluorescens,hica,6768.84,pseudomonas
217,savastanoi,hrpa,11191.42,pseudomonas
218,syringae,hrpa,11006.19,pseudomonas
219,savastanoi,hrpa,11115.3,pseudomonas
220,aeruginosa,infa,8302.58,pseudomonas
221,fluorescens,infa,8302.58,pseudomonas
222,putida,infa,8302.58,pseudomonas
223,aeruginosa,ihfa,11462.11,pseudomonas
224,fluorescens,ihfa,11476.12,pseudomonas
227,syringae,infa,8302.58,pseudomonas
228,aeruginosa,ihfa,11471.12,pseudomonas
230,mendocina,ihfa,11465.18,pseudomonas
231,putida,ihfa,11500.19,pseudomonas
232,aeruginosa,ihfb,10632.21,pseudomonas
233,entomophila,ihfb,11113.74,pseudomonas
234,putida,ihfb,11027.6,pseudomonas
235,putida,ihfb,11331.9,pseudomonas
240,putida,ihfb,11183.79,pseudomonas
241,entomophila,ihfa,11486.16,pseudomonas
243,stutzeri,ihfa,11499.2,pseudomonas
246,syringae,ihfa,11476.12,pseudomonas
247,mendocina,ihfb,10752.27,pseudomonas
249,stutzeri,ihfb,10426.99,pseudomonas
250,stutzeri,infa,8302.58,pseudomonas
252,fluorescens,ihfb,11027.6,pseudomonas
254,syringae,ihfb,11075.64,pseudomonas
255,aeruginosa,imm1,10040.3,pseudomonas
256,savastanoi,ihfb,11103.7,pseudomonas
258,savastanoi,infa,8302.58,pseudomonas
260,syringae,infa,8274.53,pseudomonas
262,entomophila,infa,8302.58,pseudomonas
263,mendocina,infa,8302.58,pseudomonas
266,aeruginosa,imm2,10039.36,pseudomonas
267,savastanoi,ihfa,11476.12,pseudomonas
269,fluorescens,ihfb,11055.65,pseudomonas
271,fluorescens,merd,5969.02,pseudomonas
272,fluorescens,merp,9487.09,pseudomonas
273,savastanoi,mine,9676.06,pseudomonas
274,aeruginosa,merp,9491.08,pseudomonas
275,putida,mine,9709.05,pseudomonas
276,aeruginosa,mine,9790.21,pseudomonas
277,mendocina,mine,9696.1,pseudomonas
278,putida,mine,9682.03,pseudomonas
280,fluorescens,mine,9524.9,pseudomonas
281,stutzeri,mine,9843.32,pseudomonas
282,savastanoi,mdcc,10639.12,pseudomonas
283,aeruginosa,mdcc,10185.55,pseudomonas
284,putida,mdcc,10694.08,pseudomonas
287,syringae,mine,9676.06,pseudomonas
288,savastanoi,nuok,11004.29,pseudomonas
289,aeruginosa,nuok,10954.18,pseudomonas
290,fluorescens,nuok,10951.29,pseudomonas
291,fluorescens,nuok,10981.32,pseudomonas
293,mendocina,nuok,10940.27,pseudomonas
294,putida,nuok,10941.25,pseudomonas
295,syringae,nuok,10988.29,pseudomonas
298,putida,nuok,10955.28,pseudomonas
299,aeruginosa,opri,8834.9,pseudomonas
300,putida,arcb,4146.79,pseudomonas
301,phage,p13,7649.03,pseudomonas
302,putida,sucb,6691.02,pseudomonas
303,syringae,mdcc,10655.14,pseudomonas
304,aeruginosa,lppl,5084.99,pseudomonas
306,fluorescens,mdcc,10824.17,pseudomonas
307,aeruginosa,mdcc,10195.58,pseudomonas
308,fluorescens,mdcc,10683.05,pseudomonas
309,putida,mdcc,10785.17,pseudomonas
310,stutzeri,mdcc,10726.16,pseudomonas
311,aeruginosa,mdcc,10154.53,pseudomonas
312,fluorescens,mdcc,10702.14,pseudomonas
313,putida,mdcc,10735.13,pseudomonas
314,syringae,mdcc,10680.17,pseudomonas
315,entomophila,mine,9599.97,pseudomonas
317,fluorescens,mine,9483.89,pseudomonas
318,fluorescens,mine,9536.95,pseudomonas
320,syringae,mine,9604.0,pseudomonas
322,putida,ndoa,11446.18,pseudomonas
323,aeruginosa,ndoa,11490.15,pseudomonas
324,stutzeri,nirc,11923.9,pseudomonas
325,aeruginosa,nosd,11395.28,pseudomonas
326,fluorescens,ndoa,9562.9,pseudomonas
328,entomophila,nuok,10955.28,pseudomonas
331,fluorescens,nuok,11486.91,pseudomonas
332,syringae,nuok,10974.26,pseudomonas
333,savastanoi,pqqd,10833.53,pseudomonas
334,fluorescens,pqqd,10289.71,pseudomonas
335,fluorescens,pqqa,2855.33,pseudomonas
336,stutzeri,pqqa,2809.24,pseudomonas
337,protegens,pqqc,1182.32,pseudomonas
338,aeruginosa,pqqa,2793.24,pseudomonas
339,putida,pqqd,9991.57,pseudomonas
340,aeruginosa,pqqd,10409.08,pseudomonas
341,entomophila,pqqd,10255.66,pseudomonas
342,putida,pqqd,10372.8,pseudomonas
343,savastanoi,pqqa,2871.33,pseudomonas
344,fluorescens,pqqa,2871.33,pseudomonas
345,putida,pqqa,2784.26,pseudomonas
347,fluorescens,pqqd,10333.77,pseudomonas
348,stutzeri,pqqd,10465.97,pseudomonas
350,entomophila,pqqa,2811.28,pseudomonas
351,putida,pqqa,2811.28,pseudomonas
352,aeruginosa,ptsh,9702.2,pseudomonas
353,fluorescens,pqqd,10317.77,pseudomonas
354,syringae,pqqd,11304.1,pseudomonas
356,protegens,pqqa,2871.33,pseudomonas
357,syringae,pqqa,2871.33,pseudomonas
358,mendocina,pqqa,2811.28,pseudomonas
360,aeruginosa,pqqd,10407.04,pseudomonas
362,syringae,pqqd,10774.47,pseudomonas
363,putida,pqqd,10313.69,pseudomonas
364,aeruginosa,pscf,9284.55,pseudomonas
365,putida,camb,11550.19,pseudomonas
366,putida,qhnd,8597.52,pseudomonas
367,putida,ptsh,9599.05,pseudomonas
368,putida,ptsn,9488.07,pseudomonas
369,aeruginosa,psce,7321.38,pseudomonas
370,fluorescens,pyrc,2060.26,pseudomonas
372,savastanoi,slyx,8131.16,pseudomonas
373,aeruginosa,slyx,7820.74,pseudomonas
374,putida,slyx,7900.96,pseudomonas
375,syringae,slyx,8082.17,pseudomonas
376,syringae,slyx,8144.16,pseudomonas
378,fluorescens,slyx,7919.82,pseudomonas
379,putida,slyx,7873.78,pseudomonas
395,fluorescens,yacg,7368.23,pseudomonas
456,phage,cro,7934.16,pseudomonas
457,syringae,rplu,11502.45,pseudomonas
458,savastanoi,rplv,11892.93,pseudomonas
459,fluorescens,rplv,11910.97,pseudomonas
460,syringae,rplv,11892.93,pseudomonas
461,putida,rplw,10899.65,pseudomonas
463,entomophila,rpmb,8936.43,pseudomonas
464,putida,rpmb,8922.48,pseudomonas
465,entomophila,rpmd,6451.71,pseudomonas
466,putida,rpmd,6451.71,pseudomonas
467,syringae,rpmd,6552.88,pseudomonas
468,entomophila,rpme,9376.46,pseudomonas
469,syringae,rpme,10206.21,pseudomonas
470,aeruginosa,rpmf,6791.53,pseudomonas
472,mendocina,rpmf,2496.43,pseudomonas
473,putida,rpmf,6755.54,pseudomonas
474,syringae,rpmf,6770.6,pseudomonas
475,mendocina,rpmg,2038.36,pseudomonas
476,aeruginosa,rpmh,5209.25,pseudomonas
477,putida,rpmh,5138.17,pseudomonas
478,savastanoi,rplu,11502.45,pseudomonas
479,aeruginosa,rplu,11653.59,pseudomonas
481,putida,rplu,11631.65,pseudomonas
482,putida,rplv,11910.97,pseudomonas
483,savastanoi,rplx,11287.21,pseudomonas
484,aeruginosa,rplx,11470.46,pseudomonas
485,entomophila,rplx,11329.25,pseudomonas
486,fluorescens,rplx,11344.26,pseudomonas
487,syringae,rplx,11287.21,pseudomonas
488,putida,rpmc,7303.52,pseudomonas
489,aeruginosa,rpmd,6477.64,pseudomonas
491,aeruginosa,rplw,10949.72,pseudomonas
493,savastanoi,rplw,10944.69,pseudomonas
495,fluorescens,rplx,11375.28,pseudomonas
496,mendocina,rplx,11357.3,pseudomonas
497,putida,rplx,11329.25,pseudomonas
498,aeruginosa,rpmc,7201.36,pseudomonas
500,mendocina,rpmc,7190.33,pseudomonas
502,fluorescens,rpmh,5067.05,pseudomonas
503,mendocina,rpmh,5154.17,pseudomonas
504,putida,rpmi,7344.91,pseudomonas
505,aeruginosa,rpmj,5975.37,pseudomonas
506,savastanoi,rpmj,4434.41,pseudomonas
507,syringae,rplu,11516.47,pseudomonas
508,aeruginosa,rplv,11910.97,pseudomonas
511,stutzeri,rplv,11896.94,pseudomonas
512,stutzeri,rplw,10919.64,pseudomonas
514,syringae,rplx,11305.25,pseudomonas
515,aeruginosa,rpma,8990.41,pseudomonas
516,entomophila,rpma,9340.9,pseudomonas
517,putida,rpma,9340.9,pseudomonas
518,mendocina,rpmb,9008.53,pseudomonas
519,syringae,rpmb,8935.48,pseudomonas
520,savastanoi,rpmc,7172.32,pseudomonas
522,fluorescens,rpmd,2683.17,pseudomonas
523,aeruginosa,rpme,9488.59,pseudomonas
524,fluorescens,rpme,9887.95,pseudomonas
526,fluorescens,rplu,11561.51,pseudomonas
528,entomophila,rplv,11910.97,pseudomonas
529,mendocina,rplv,11910.97,pseudomonas
534,savastanoi,rpma,9746.33,pseudomonas
535,fluorescens,rpma,9122.62,pseudomonas
536,syringae,rpma,9746.33,pseudomonas
537,aeruginosa,rpmb,9065.59,pseudomonas
538,fluorescens,rpmb,8994.51,pseudomonas
541,fluorescens,rpmc,7172.32,pseudomonas
542,syringae,rpmc,7172.32,pseudomonas
544,mendocina,rplu,11612.58,pseudomonas
548,savastanoi,rpmb,8935.48,pseudomonas
552,mendocina,rpmd,2573.91,pseudomonas
553,putida,rpme,7833.05,pseudomonas
555,putida,rpmg,5990.03,pseudomonas
556,entomophila,rpmi,7344.91,pseudomonas
557,putida,rpmi,7316.9,pseudomonas
559,fluorescens,rplw,10944.74,pseudomonas
560,syringae,rplw,10944.74,pseudomonas
562,entomophila,rplu,11603.59,pseudomonas
569,mendocina,rpma,9192.67,pseudomonas
571,stutzeri,rpma,9066.52,pseudomonas
572,savastanoi,rpmi,7367.94,pseudomonas
573,aeruginosa,rpmi,7363.91,pseudomonas
575,putida,rpmj,4434.41,pseudomonas
576,savastanoi,rnfh,11448.39,pseudomonas
577,syringae,rnfh,11347.19,pseudomonas
578,aeruginosa,rpmg,6045.11,pseudomonas
581,syringae,rpmh,5124.14,pseudomonas
583,syringae,rpmj,4434.41,pseudomonas
584,aeruginosa,rpme,7890.18,pseudomonas
585,aeruginosa,rpme,7920.21,pseudomonas
586,fluorescens,rpme,7924.17,pseudomonas
587,putida,rpme,7874.14,pseudomonas
588,syringae,rpme,7910.21,pseudomonas
589,fluorescens,rpmi,7367.94,pseudomonas
590,syringae,rpmi,7367.94,pseudomonas
592,aeruginosa,rpmj,4434.41,pseudomonas
593,fluorescens,rpmj,4434.41,pseudomonas
596,fluorescens,rpma,9219.74,pseudomonas
598,fluorescens,rpmb,8850.42,pseudomonas
599,putida,rpmb,9042.51,pseudomonas
600,aeruginosa,rpme,9518.62,pseudomonas
601,fluorescens,rpme,9746.78,pseudomonas
602,stutzeri,rpme,9472.64,pseudomonas
603,syringae,rpmg,5974.03,pseudomonas
605,mendocina,rpmi,7296.82,pseudomonas
607,fluorescens,rpmj,5697.76,pseudomonas
609,stutzeri,rpmj,4420.38,pseudomonas
610,savastanoi,rpmh,5124.14,pseudomonas
613,stutzeri,rpmi,7433.99,pseudomonas
616,mendocina,rpmd,6493.68,pseudomonas
621,putida,rplu,11645.68,pseudomonas
622,stutzeri,rplx,11412.38,pseudomonas
625,entomophila,rpmc,7303.52,pseudomonas
626,mendocina,rpmc,2211.46,pseudomonas
628,stutzeri,rpmc,7273.42,pseudomonas
630,fluorescens,rpmd,6525.81,pseudomonas
632,savastanoi,rpme,7880.12,pseudomonas
633,fluorescens,rpme,7875.02,pseudomonas
634,syringae,rpme,8153.36,pseudomonas
635,fluorescens,rpmf,6756.57,pseudomonas
637,stutzeri,rpmf,6799.6,pseudomonas
641,fluorescens,rplx,11335.25,pseudomonas
645,savastanoi,rpmd,6552.88,pseudomonas
650,mendocina,rpme,7766.96,pseudomonas
651,entomophila,rpmf,6769.57,pseudomonas
655,mendocina,rpmj,4434.41,pseudomonas
656,putida,rpma,9312.78,pseudomonas
659,stutzeri,rpmd,6593.82,pseudomonas
661,syringae,rpme,10215.31,pseudomonas
663,entomophila,rpme,7831.11,pseudomonas
664,fluorescens,rpme,8456.62,pseudomonas
665,mendocina,rpme,2195.17,pseudomonas
666,putida,rpme,7844.11,pseudomonas
667,mendocina,rpmf,6742.55,pseudomonas
670,entomophila,rpmh,5138.17,pseudomonas
672,stutzeri,rpmh,5211.22,pseudomonas
674,entomophila,rpmj,4448.43,pseudomonas
675,mendocina,rplw,11014.74,pseudomonas
677,entomophila,rplw,10899.65,pseudomonas
679,fluorescens,rpmb,8951.48,pseudomonas
680,stutzeri,rpmb,9008.53,pseudomonas
682,putida,rpmc,7172.32,pseudomonas
685,putida,rpmd,2609.87,pseudomonas
686,putida,rpmd,6479.72,pseudomonas
687,savastanoi,rpmf,6770.6,pseudomonas
690,putida,rpmf,6769.57,pseudomonas
693,entomophila,rnfh,11123.81,pseudomonas
694,mendocina,rnfh,11900.7,pseudomonas
695,stutzeri,rnfh,9687.96,pseudomonas
696,fluorescens,rpoz,9907.18,pseudomonas
697,aeruginosa,rnfh,10979.73,pseudomonas
698,aeruginosa,rnfh,10988.72,pseudomonas
699,fluorescens,rnfh,11348.1,pseudomonas
700,fluorescens,rnfh,11412.26,pseudomonas
701,savastanoi,rmf,8192.34,pseudomonas
702,putida,rpoz,9745.95,pseudomonas
703,aeruginosa,rpsj,11766.62,pseudomonas
704,aeruginosa,rnfh,10949.7,pseudomonas
705,aeruginosa,rpoz,9774.95,pseudomonas
706,mendocina,rpoz,9733.98,pseudomonas
708,stutzeri,rpoz,9809.0,pseudomonas
709,savastanoi,rpoz,9710.05,pseudomonas
710,syringae,rpoz,9710.05,pseudomonas
712,syringae,rpsn,11476.58,pseudomonas
714,putida,rpoz,9718.93,pseudomonas
715,fluorescens,rpoz,9675.9,pseudomonas
716,putida,rpsj,11752.59,pseudomonas
717,syringae,rpsj,11766.62,pseudomonas
718,aeruginosa,rpsq,10085.8,pseudomonas
719,fluorescens,rpsq,10096.78,pseudomonas
720,mendocina,rpsq,10118.78,pseudomonas
721,putida,rpsq,10057.78,pseudomonas
722,syringae,rpoz,9712.02,pseudomonas
723,savastanoi,rpsn,11473.56,pseudomonas
724,putida,rpsn,11373.48,pseudomonas
725,putida,rpsp,9188.55,pseudomonas
726,putida,rpsu,8369.82,pseudomonas
727,stutzeri,rpsu,8385.82,pseudomonas
729,entomophila,rpoz,9728.97,pseudomonas
730,fluorescens,rpsj,11752.59,pseudomonas
732,fluorescens,rpsr,8917.38,pseudomonas
733,putida,rpsr,8927.42,pseudomonas
734,aeruginosa,rpss,10357.29,pseudomonas
736,mendocina,rpss,10306.19,pseudomonas
737,putida,rpss,10348.27,pseudomonas
738,savastanoi,rpsj,11766.62,pseudomonas
741,stutzeri,rpsj,11752.59,pseudomonas
742,fluorescens,rpso,10011.58,pseudomonas
743,syringae,rpso,10000.55,pseudomonas
744,aeruginosa,rpsp,9204.46,pseudomonas
747,fluorescens,rpoz,9827.09,pseudomonas
753,stutzeri,rpsp,9200.56,pseudomonas
754,savastanoi,rpsr,8917.38,pseudomonas
755,aeruginosa,rpsr,8873.37,pseudomonas
757,fluorescens,rpsp,9235.56,pseudomonas
758,syringae,rpsp,9579.89,pseudomonas
761,putida,rpsq,10073.78,pseudomonas
762,stutzeri,rpsq,10103.77,pseudomonas
764,entomophila,rpsr,8927.42,pseudomonas
765,mendocina,rpsr,8941.45,pseudomonas
768,entomophila,rpss,10348.27,pseudomonas
769,fluorescens,rpss,10361.27,pseudomonas
771,entomophila,rpst,10068.83,pseudomonas
772,fluorescens,rpst,10083.84,pseudomonas
773,putida,rpst,10068.83,pseudomonas
775,aeruginosa,rpsu,8484.92,pseudomonas
776,entomophila,rpsu,8369.82,pseudomonas
778,aeruginosa,rpsn,11565.46,pseudomonas
779,putida,rpsn,11403.51,pseudomonas
780,aeruginosa,rpso,10115.64,pseudomonas
782,putida,rpso,9972.5,pseudomonas
785,entomophila,rpsq,10073.78,pseudomonas
788,syringae,rpsr,8917.38,pseudomonas
790,syringae,rpss,10307.22,pseudomonas
792,syringae,rpsu,8385.82,pseudomonas
793,entomophila,rpsn,11401.47,pseudomonas
794,putida,rpsn,11387.51,pseudomonas
795,stutzeri,rpsn,11456.45,pseudomonas
797,entomophila,rpso,10044.56,pseudomonas
798,mendocina,rpso,10073.6,pseudomonas
800,aeruginosa,rpsp,9218.49,pseudomonas
801,syringae,rpsp,9593.91,pseudomonas
802,savastanoi,rpsq,10096.78,pseudomonas
804,aeruginosa,rpst,9917.62,pseudomonas
805,mendocina,rpst,10000.75,pseudomonas
806,stutzeri,rpst,10014.69,pseudomonas
808,mendocina,rpsn,11501.42,pseudomonas
809,savastanoi,rpso,10000.55,pseudomonas
811,fluorescens,rpso,10044.6,pseudomonas
812,stutzeri,rpso,10131.64,pseudomonas
814,mendocina,rpsp,9159.47,pseudomonas
815,fluorescens,rpsq,10114.82,pseudomonas
817,syringae,rpsq,10096.78,pseudomonas
818,fluorescens,rpss,10319.28,pseudomonas
820,syringae,rpss,10334.25,pseudomonas
822,fluorescens,rpsu,8385.82,pseudomonas
825,fluorescens,rpsn,11404.45,pseudomonas
828,savastanoi,rpss,10334.25,pseudomonas
830,fluorescens,rpss,10334.25,pseudomonas
831,stutzeri,rpss,10293.2,pseudomonas
833,entomophila,rpsj,11766.62,pseudomonas
834,mendocina,rpsj,11782.62,pseudomonas
836,syringae,rpsn,11473.56,pseudomonas
837,fluorescens,rpso,10118.69,pseudomonas
838,putida,rpso,10030.53,pseudomonas
839,entomophila,rpsp,9204.55,pseudomonas
841,putida,rpsp,9160.49,pseudomonas
844,aeruginosa,rpst,9859.58,pseudomonas
846,syringae,rpst,10011.78,pseudomonas
847,savastanoi,rpsu,8385.82,pseudomonas
852,putida,rpso,9901.54,pseudomonas
853,savastanoi,rpsp,9579.89,pseudomonas
855,fluorescens,rpsp,9207.55,pseudomonas
858,stutzeri,rpsr,8915.41,pseudomonas
860,fluorescens,rpst,9870.61,pseudomonas
863,mendocina,rpsu,8385.82,pseudomonas
865,savastanoi,rpst,10011.78,pseudomonas
866,fluorescens,rpst,10024.78,pseudomonas
871,aeruginosa,ruba,6174.16,pseudomonas
872,aeruginosa,ruba,6276.2,pseudomonas
873,fluorescens,slyx,7888.9,pseudomonas
874,putida,slyx,7898.99,pseudomonas
876,mendocina,slyx,7894.87,pseudomonas
877,putida,slyx,7929.01,pseudomonas
878,aeruginosa,slyx,7892.85,pseudomonas
879,entomophila,slyx,7874.87,pseudomonas
881,stutzeri,slyx,8061.06,pseudomonas
882,aeruginosa,tata,9203.59,pseudomonas
883,aeruginosa,tata,9189.56,pseudomonas
884,fluorescens,tata,10331.95,pseudomonas
885,fluorescens,tata,10135.78,pseudomonas
886,syringae,tata,10083.63,pseudomonas
887,fragi,tapb,6992.96,pseudomonas
888,savastanoi,tata,10020.52,pseudomonas
889,fluorescens,tata,10275.92,pseudomonas
890,syringae,tata,10046.56,pseudomonas
891,stutzeri,tata,6082.1,pseudomonas
895,mendocina,tata,8385.85,pseudomonas
896,fragi,tapa,6445.28,pseudomonas
897,aeruginosa,trxa,11869.67,pseudomonas
898,putida,trpi,682.8,pseudomonas
899,mendocina,tmod,11618.11,pseudomonas
900,putida,todb,11889.63,pseudomonas
901,mendocina,tmob,9588.03,pseudomonas
903,fluorescens,tusa,9373.88,pseudomonas
904,putida,tusa,8996.4,pseudomonas
906,syringae,tusa,9427.97,pseudomonas
907,entomophila,tusa,8947.42,pseudomonas
908,fluorescens,tusa,9304.8,pseudomonas
909,putida,tusa,8999.4,pseudomonas
910,syringae,tusa,9405.98,pseudomonas
911,fluorescens,tusa,9413.84,pseudomonas
912,putida,tusa,8982.38,pseudomonas
913,aeruginosa,tusa,8875.35,pseudomonas
914,aeruginosa,tusa,8865.31,pseudomonas
915,savastanoi,tusa,9422.05,pseudomonas
918,aeruginosa,ureb,10989.41,pseudomonas
919,fluorescens,ureb,11078.5,pseudomonas
920,putida,ureb,11271.72,pseudomonas
921,savastanoi,urea,10997.79,pseudomonas
922,putida,urea,10977.87,pseudomonas
924,aeruginosa,ureb,11075.5,pseudomonas
926,mendocina,ureb,11050.49,pseudomonas
927,putida,ureb,11301.75,pseudomonas
928,syringae,ureb,11143.53,pseudomonas
929,stutzeri,ureb,11096.54,pseudomonas
930,aeruginosa,urea,10982.81,pseudomonas
931,entomophila,urea,11033.9,pseudomonas
932,syringae,urea,11041.87,pseudomonas
933,savastanoi,ureb,11176.6,pseudomonas
934,fluorescens,ureb,11249.7,pseudomonas
935,fluorescens,urea,11051.89,pseudomonas
936,entomophila,ureb,11342.8,pseudomonas
937,putida,ureb,11399.85,pseudomonas
938,syringae,ureb,11061.56,pseudomonas
940,syringae,urea,10997.79,pseudomonas
942,aeruginosa,urea,10955.78,pseudomonas
