,species,gn,mw,genus
98,aminovorans,rpsn,10439.34,bacillus
100,aminovorans,ureb,11632.13,bacillus
101,aminovorans,moad,8366.33,bacillus
102,aminovorans,rpsn,10465.4,bacillus
105,aminovorans,tata,6954.38,bacillus
107,aminovorans,rpoz,8685.94,bacillus
116,anthracis,acpp,8512.54,bacillus
117,cereus,acpp,8512.54,bacillus
118,clausii,acpp,8794.86,bacillus
119,velezensis,acpp,8591.51,bacillus
122,licheniformis,acpp,8493.41,bacillus
123,subtilis,abrb,10772.65,bacillus
124,subtilis,acpk,9251.65,bacillus
128,halodurans,acpp,8558.5,bacillus
129,subtilis,acpa,8591.51,bacillus
132,cytotoxicus,acpp,8512.54,bacillus
133,pumilus,acpp,8566.53,bacillus
134,weihenstephanensis,acpp,8498.51,bacillus
135,subtilis,acyp,10317.71,bacillus
136,subtilis,ywhb,7145.23,bacillus
137,subtilis,abh,10256.1,bacillus
141,thuringiensis,acpp,8512.54,bacillus
142,licheniformis,acyp,10443.95,bacillus
143,pumilus,acyp,10642.18,bacillus
144,velezensis,acyp,10279.64,bacillus
145,subtilis,albb,6116.47,bacillus
146,subtilis,ante,11296.22,bacillus
147,alcalophilus,atpb,8566.37,bacillus
148,cytotoxicus,atpe,7240.83,bacillus
149,licheniformis,atpe,7064.55,bacillus
150,cereus,atpe,7212.82,bacillus
151,anthracis,atpe,7212.82,bacillus
152,subtilis,atpe,7093.61,bacillus
153,alcalophilus,atpe,7043.66,bacillus
155,halodurans,atpe,7056.61,bacillus
156,clausii,atpe,7191.76,bacillus
157,caldotenax,atpe,7248.74,bacillus
160,pumilus,atpe,7061.55,bacillus
163,megaterium,atpe,6951.43,bacillus
164,weihenstephanensis,atpe,7212.82,bacillus
165,subtilis,azld,11969.84,bacillus
171,thuringiensis,atpe,7212.82,bacillus
172,pseudofirmus,atpe,6956.53,bacillus
175,velezensis,atpe,7093.61,bacillus
176,subtilis,yngh,8041.33,bacillus
177,circulans,btrv,9415.67,bacillus
178,halodurans,cas2,10880.58,bacillus
179,subtilis,bhlb,10120.03,bacillus
180,subtilis,bofa,8964.22,bacillus
181,phage,bhlb,10120.03,bacillus
182,subtilis,bsdd,8568.77,bacillus
183,cereus,gros,10069.64,bacillus
184,clausii,gros,10163.62,bacillus
185,weihenstephanensis,gros,10097.69,bacillus
186,cereus,gros,10055.61,bacillus
188,cytotoxicus,gros,10112.66,bacillus
189,thuringiensis,gros,10069.64,bacillus
190,licheniformis,gros,10119.61,bacillus
191,anthracis,gros,10069.64,bacillus
193,halodurans,gros,10219.68,bacillus
197,subtilis,csbd,6792.72,bacillus
198,caldolyticus,cspb,7333.23,bacillus
199,subtilis,cspd,7309.07,bacillus
200,subtilis,hup2,9852.38,bacillus
201,licheniformis,csra,8251.54,bacillus
202,subtilis,cccb,11928.52,bacillus
203,halodurans,hup2,9829.16,bacillus
204,caldotenax,hup,9716.17,bacillus
205,licheniformis,ebra,11264.61,bacillus
206,cereus,fusa,1331.36,bacillus
207,anthracis,gatc,10866.45,bacillus
208,cereus,gatc,10866.45,bacillus
210,halodurans,gatc,10840.27,bacillus
211,cereus,gerp,6780.91,bacillus
212,subtilis,gatc,10859.36,bacillus
217,thuringiensis,gatc,10866.45,bacillus
218,anthracis,gerp,7649.57,bacillus
221,clausii,gatc,10777.16,bacillus
222,cereus,gap2,1603.92,bacillus
225,cytotoxicus,gatc,10907.46,bacillus
226,licheniformis,gatc,10838.32,bacillus
227,subtilis,gerp,7541.49,bacillus
228,subtilis,gerp,6269.16,bacillus
229,phage,5.5,7420.63,bacillus
230,phage,16.6,6128.15,bacillus
231,pumilus,gpsb,11862.51,bacillus
232,subtilis,gpsb,11592.26,bacillus
233,phage,1c,11158.83,bacillus
235,phage,16.5,4657.47,bacillus
236,phage,16.6,6199.24,bacillus
237,phage,5b,7266.3,bacillus
238,velezensis,gpsb,11735.36,bacillus
239,megaterium,gvpb,9617.91,bacillus
240,phage,15,11614.45,bacillus
241,cereus,hfq,8646.02,bacillus
242,cytotoxicus,hfq,8662.08,bacillus
243,clausii,hfq,8807.14,bacillus
244,megaterium,gvpj,11261.06,bacillus
245,megaterium,gvps,10422.07,bacillus
246,megaterium,gvpa,9291.63,bacillus
247,phage,1,9892.5,bacillus
248,licheniformis,gpsb,11575.19,bacillus
251,velezensis,gros,10175.67,bacillus
254,pumilus,gros,10174.69,bacillus
255,subtilis,gros,10175.67,bacillus
257,subtilis,comn,11586.16,bacillus
258,subtilis,comg,10849.78,bacillus
259,subtilis,comf,10975.82,bacillus
260,halodurans,comg,11368.38,bacillus
261,subtilis,comx,6684.04,bacillus
262,subtilis,cott,10131.22,bacillus
263,licheniformis,comg,10725.67,bacillus
264,subtilis,coms,5244.07,bacillus
265,subtilis,comx,6518.43,bacillus
266,subtilis,copz,7338.21,bacillus
268,subtilis,cotc,8816.8,bacillus
269,subtilis,crh,9326.73,bacillus
270,subtilis,csor,11475.11,bacillus
271,cereus,cspa,7475.38,bacillus
272,cereus,cspc,7305.09,bacillus
273,cereus,cspd,7238.98,bacillus
274,anthracis,cspe,7325.16,bacillus
275,subtilis,cse6,6899.88,bacillus
276,subtilis,cspb,7365.18,bacillus
277,subtilis,cspc,7254.94,bacillus
278,cereus,cspd,7208.95,bacillus
279,subtilis,csaa,11906.93,bacillus
280,subtilis,csba,8464.18,bacillus
281,cereus,cspa,7491.38,bacillus
282,cereus,cspe,5935.53,bacillus
283,clausii,csra,8592.89,bacillus
285,anthracis,cspd,7238.98,bacillus
286,cereus,cspe,7339.19,bacillus
287,pumilus,csra,8324.59,bacillus
288,anthracis,cspc,7305.09,bacillus
289,velezensis,csra,8379.72,bacillus
290,halodurans,csra,8290.5,bacillus
291,halodurans,crh,9187.68,bacillus
292,anthracis,cspa,7475.38,bacillus
293,subtilis,csra,8136.41,bacillus
294,caldolyticus,ctc,6702.9,bacillus
295,anthracis,dltc,9261.51,bacillus
296,cereus,dltc,9261.51,bacillus
297,licheniformis,dltc,8997.09,bacillus
298,weihenstephanensis,dltc,9275.54,bacillus
299,licheniformis,degq,5747.57,bacillus
300,subtilis,degr,7109.41,bacillus
303,velezensis,dltc,8955.09,bacillus
304,phage,12,6613.35,bacillus
307,halodurans,hup1,9656.95,bacillus
308,subtilis,hupa,9884.3,bacillus
309,phage,hup2,9852.38,bacillus
310,caldolyticus,hup,9716.17,bacillus
313,thuringiensis,dltc,9261.51,bacillus
314,pumilus,dltc,8814.0,bacillus
316,subtilis,dltc,9009.18,bacillus
320,amyloliquefaciens,degq,5532.38,bacillus
321,subtilis,degq,5546.45,bacillus
323,subtilis,ebra,11348.7,bacillus
324,atrophaeus,ebra,11391.77,bacillus
325,anthracis,xseb,8515.61,bacillus
326,cereus,xseb,8501.59,bacillus
327,cytotoxicus,xseb,8515.61,bacillus
328,velezensis,xseb,9564.81,bacillus
329,subtilis,ndoa,10546.97,bacillus
330,thuringiensis,xseb,8515.61,bacillus
331,cereus,xseb,8515.61,bacillus
332,pumilus,xseb,9860.15,bacillus
333,subtilis,xseb,9630.94,bacillus
337,halodurans,xseb,9268.44,bacillus
338,clausii,xseb,9203.37,bacillus
339,weihenstephanensis,xseb,8515.66,bacillus
340,licheniformis,xseb,9963.22,bacillus
344,cereus,xseb,8485.63,bacillus
348,schlegelii,fdxa,8874.09,bacillus
349,subtilis,fer,8869.89,bacillus
350,halodurans,flie,11240.86,bacillus
351,subtilis,flgm,10000.3,bacillus
352,subtilis,flie,11576.86,bacillus
353,subtilis,fliq,9712.73,bacillus
354,subtilis,fin,8847.85,bacillus
355,velezensis,gatc,10833.23,bacillus
356,cereus,gerp,7649.57,bacillus
357,cereus,gerp,7222.29,bacillus
358,subtilis,gerp,8280.28,bacillus
359,cereus,gerp,7350.89,bacillus
360,subtilis,csfb,7438.62,bacillus
361,megaterium,glmu,7398.77,bacillus
364,pumilus,gatc,10869.38,bacillus
365,subtilis,gere,8588.07,bacillus
367,weihenstephanensis,gatc,10866.45,bacillus
368,pumilus,fole,4894.75,bacillus
369,anthracis,gerp,7350.89,bacillus
370,phage,16.5,4617.44,bacillus
371,phage,16.6,6114.15,bacillus
375,subtilis,gerp,7248.0,bacillus
377,anthracis,hfq,8646.02,bacillus
378,licheniformis,hfq,8487.78,bacillus
379,velezensis,hfq,8497.81,bacillus
380,thuringiensis,hisi,11607.47,bacillus
384,halodurans,hfq,8977.33,bacillus
385,thuringiensis,hfq,8646.02,bacillus
386,cereus,hisi,11585.37,bacillus
389,subtilis,hfq,8513.81,bacillus
393,pumilus,hfq,8483.79,bacillus
394,weihenstephanensis,hfq,8646.02,bacillus
397,anthracis,hisi,11655.51,bacillus
398,cereus,hisi,11655.51,bacillus
399,cereus,hisi,11614.27,bacillus
402,cereus,hisi,11598.45,bacillus
403,cereus,hisi,11639.37,bacillus
404,thuringiensis,hisi,11623.46,bacillus
405,cereus,hisi,11659.41,bacillus
406,cereus,hisi,11623.46,bacillus
407,cytotoxicus,hisi,11584.43,bacillus
408,cereus,hisi,11607.47,bacillus
409,velezensis,infa,8213.59,bacillus
410,anthracis,infa,8185.58,bacillus
411,pumilus,infa,8171.51,bacillus
412,thuringiensis,infa,8185.58,bacillus
413,cereus,infa,8185.58,bacillus
415,cytotoxicus,infa,8185.58,bacillus
416,halodurans,infa,8292.74,bacillus
417,subtilis,infa,8213.59,bacillus
420,clausii,infa,8269.7,bacillus
421,licheniformis,infa,8199.56,bacillus
422,subtilis,mifm,11144.02,bacillus
423,cereus,nuok,11051.31,bacillus
424,cereus,nuok,11046.29,bacillus
425,weihenstephanensis,nuok,11072.33,bacillus
426,anthracis,nuok,11094.33,bacillus
428,cereus,nuok,11074.34,bacillus
429,cereus,nuok,11065.33,bacillus
432,cereus,nuok,11060.32,bacillus
435,anthracis,pagr,11555.82,bacillus
436,phage,1b,6580.37,bacillus
437,phage,0.8,6565.35,bacillus
438,licheniformis,lana,7088.01,bacillus
439,subtilis,ask,2822.38,bacillus
440,licheniformis,lcha,8208.5,bacillus
441,licheniformis,lana,8208.5,bacillus
442,licheniformis,lcha,7448.49,bacillus
443,subtilis,lyta,11228.48,bacillus
444,pumilus,mtrb,8301.35,bacillus
446,subtilis,mrpf,10244.47,bacillus
447,subtilis,moad,8104.17,bacillus
448,halodurans,mtrb,8492.54,bacillus
449,subtilis,mtrb,8328.48,bacillus
450,velezensis,mtrb,8258.35,bacillus
451,pseudofirmus,mrpf,10019.29,bacillus
452,subtilis,nase,11894.72,bacillus
454,cytotoxicus,nuok,11173.46,bacillus
455,thuringiensis,nuok,11060.32,bacillus
456,phage,6,11331.99,bacillus
457,phage,6,11049.73,bacillus
458,phage,6,11367.04,bacillus
459,subtilis,phrh,6345.46,bacillus
460,subtilis,phrg,4171.97,bacillus
461,subtilis,phrk,4108.92,bacillus
462,subtilis,phre,4849.76,bacillus
463,subtilis,phra,4796.58,bacillus
464,subtilis,phrc,4198.0,bacillus
465,subtilis,phrf,4199.12,bacillus
466,subtilis,phri,4231.97,bacillus
467,megaterium,ppac,1828.06,bacillus
468,halodurans,ptsh,9124.47,bacillus
469,subtilis,ptsh,9189.39,bacillus
470,thuringiensis,ptsh,9238.51,bacillus
471,subtilis,yyze,8242.48,bacillus
472,subtilis,licb,10954.7,bacillus
473,subtilis,gmub,11443.37,bacillus
474,subtilis,purs,9755.21,bacillus
475,megaterium,ptsh,9119.3,bacillus
476,licheniformis,rpsz,7245.82,bacillus
477,licheniformis,rpsz,7342.89,bacillus
478,velezensis,pzna,4366.09,bacillus
479,pumilus,pzna,4368.1,bacillus
480,subtilis,sece,6927.48,bacillus
481,subtilis,secg,7995.84,bacillus
482,anthracis,spov,10934.28,bacillus
483,cereus,spov,10934.28,bacillus
484,cytotoxicus,spov,10991.33,bacillus
485,megaterium,spov,10744.08,bacillus
486,weihenstephanensis,spov,10991.33,bacillus
488,subtilis,slra,6126.09,bacillus
490,clausii,spov,11170.57,bacillus
492,phage,7,11266.56,bacillus
493,subtilis,sini,6601.53,bacillus
540,subtilis,yaaa,7926.05,bacillus
681,cereus,rplj,2387.83,bacillus
682,cereus,rplu,11191.09,bacillus
683,halodurans,rplu,11350.17,bacillus
684,pumilus,rplu,11146.9,bacillus
685,licheniformis,rplw,11085.97,bacillus
686,clausii,rplx,11172.05,bacillus
687,thuringiensis,rpma,10490.91,bacillus
688,anthracis,rpmb,6953.2,bacillus
689,cereus,rpmb,6923.18,bacillus
692,anthracis,rpme,9184.34,bacillus
693,anthracis,rpmf,6393.72,bacillus
694,cereus,rpmf,6393.72,bacillus
695,licheniformis,rpmf,6524.84,bacillus
696,licheniformis,rpmg,5561.53,bacillus
697,weihenstephanensis,rpmg,5720.76,bacillus
698,cytotoxicus,rpmg,5933.02,bacillus
699,licheniformis,rpmg,5534.5,bacillus
700,pumilus,rpmg,5910.92,bacillus
701,anthracis,rpmi,7495.9,bacillus
702,cereus,rpmi,7495.9,bacillus
704,pumilus,rpmi,7540.98,bacillus
705,anthracis,rplu,11191.09,bacillus
706,cytotoxicus,rplu,11258.13,bacillus
707,cereus,rplx,11228.31,bacillus
709,cytotoxicus,rplx,11229.25,bacillus
711,pumilus,rplx,11104.98,bacillus
712,subtilis,rplx,11142.09,bacillus
713,cereus,rpma,10504.94,bacillus
714,cereus,rpmc,7768.1,bacillus
715,anthracis,rpmd,6555.8,bacillus
716,thuringiensis,rpmd,6555.8,bacillus
717,cereus,rpmd,6555.8,bacillus
720,cereus,rplu,11258.13,bacillus
722,licheniformis,rplu,11217.98,bacillus
723,anthracis,rplw,11114.1,bacillus
725,cereus,rplw,11114.1,bacillus
726,halodurans,rplw,11064.81,bacillus
727,clausii,rplw,11064.73,bacillus
733,thuringiensis,rplx,11228.31,bacillus
735,cereus,rpma,10490.91,bacillus
736,clausii,rpma,9970.43,bacillus
737,velezensis,rpma,10357.8,bacillus
739,weihenstephanensis,rpmd,6569.83,bacillus
740,cereus,rpmg,5885.87,bacillus
741,pumilus,rpmg,5931.85,bacillus
742,licheniformis,rpmg,5873.77,bacillus
746,clausii,rpmi,7976.61,bacillus
747,weihenstephanensis,rpmi,7495.9,bacillus
749,velezensis,rplu,11204.04,bacillus
751,cytotoxicus,rplw,11112.04,bacillus
752,subtilis,rplw,10955.79,bacillus
753,anthracis,rpma,10490.91,bacillus
754,pumilus,rpma,10359.78,bacillus
755,thuringiensis,rpmb,6923.18,bacillus
757,cytotoxicus,rpmb,6922.19,bacillus
759,pumilus,rpmb,6923.22,bacillus
760,thuringiensis,rpme,9184.34,bacillus
761,subtilis,rpme,9530.65,bacillus
764,thuringiensis,rplu,11191.09,bacillus
765,clausii,rplu,11285.05,bacillus
767,pumilus,rplw,11008.78,bacillus
768,weihenstephanensis,rplw,11086.01,bacillus
770,anthracis,rpmc,7768.1,bacillus
771,cytotoxicus,rpmc,7768.1,bacillus
772,licheniformis,rpmc,7729.02,bacillus
773,velezensis,rpmc,7713.02,bacillus
778,subtilis,rplu,11275.08,bacillus
780,halodurans,rpma,10227.85,bacillus
781,licheniformis,rpma,10230.66,bacillus
784,clausii,rpmb,7045.35,bacillus
785,subtilis,rpmb,6809.11,bacillus
788,pumilus,rpmd,6751.89,bacillus
789,cereus,rpme,9184.34,bacillus
792,halodurans,rpmf,6581.93,bacillus
793,velezensis,rpmf,6729.05,bacillus
794,anthracis,rpmh,5170.17,bacillus
795,cereus,rpmh,5170.17,bacillus
796,halodurans,rpmh,5277.37,bacillus
798,cytotoxicus,rpmi,7553.94,bacillus
800,halodurans,rpmi,7700.24,bacillus
801,anthracis,rpmj,4333.4,bacillus
802,cytotoxicus,rpmj,4333.4,bacillus
803,licheniformis,rpmj,4305.39,bacillus
804,weihenstephanensis,rplu,11191.09,bacillus
805,anthracis,rplx,11228.31,bacillus
808,licheniformis,rplx,11165.17,bacillus
809,thuringiensis,rplw,11114.1,bacillus
813,velezensis,rplw,10955.79,bacillus
816,velezensis,rplx,11142.09,bacillus
819,cytotoxicus,rpma,10535.03,bacillus
821,subtilis,rpma,10371.83,bacillus
823,subtilis,rpmg,5900.84,bacillus
824,clausii,rpmg,5912.85,bacillus
825,subtilis,rpmg,5496.41,bacillus
826,anthracis,rpmg,5918.99,bacillus
829,cytotoxicus,rpmh,5170.17,bacillus
830,licheniformis,rpmh,5253.26,bacillus
831,velezensis,rpmh,5253.26,bacillus
833,cereus,rpmj,4333.4,bacillus
834,halodurans,rpmj,4278.32,bacillus
839,pumilus,rpmh,5270.29,bacillus
842,velezensis,rpmj,4305.39,bacillus
844,cereus,rple,2392.89,bacillus
846,clausii,rpmd,6935.14,bacillus
847,cereus,rpme,9212.36,bacillus
848,pumilus,rpme,7503.63,bacillus
850,clausii,rpmf,6558.79,bacillus
851,weihenstephanensis,rpmf,6393.72,bacillus
852,cereus,rpmg,5720.71,bacillus
853,pumilus,rpmg,5609.57,bacillus
854,weihenstephanensis,rpmg,5885.87,bacillus
855,halodurans,rpmg,5896.86,bacillus
857,licheniformis,rpmi,7553.98,bacillus
861,clausii,rpmj,4291.32,bacillus
862,weihenstephanensis,rpmj,4333.4,bacillus
866,subtilis,rpmc,7713.02,bacillus
870,licheniformis,rpme,9580.71,bacillus
871,velezensis,rpme,9638.75,bacillus
872,velezensis,rpme,7443.57,bacillus
873,subtilis,rpmf,6729.05,bacillus
874,cereus,rpmg,5918.99,bacillus
876,pumilus,rpmj,4305.39,bacillus
878,halodurans,rpmc,7809.99,bacillus
879,weihenstephanensis,rpmc,7715.06,bacillus
880,cytotoxicus,rpmd,6539.8,bacillus
881,subtilis,rpmd,6637.79,bacillus
883,halodurans,rpme,9206.47,bacillus
884,megaterium,rpme,7522.65,bacillus
885,subtilis,rpme,7443.57,bacillus
887,cytotoxicus,rpmg,5885.87,bacillus
893,licheniformis,rpmd,6636.84,bacillus
894,velezensis,rpmd,6637.79,bacillus
895,cereus,rpmd,6569.83,bacillus
897,clausii,rpme,9107.3,bacillus
898,licheniformis,rpme,7458.58,bacillus
901,cereus,rpmf,6372.71,bacillus
902,anthracis,rpmg,5720.71,bacillus
903,anthracis,rpmg,5885.87,bacillus
904,licheniformis,rpmg,5912.89,bacillus
905,velezensis,rpmg,5900.86,bacillus
907,velezensis,rpmg,5496.41,bacillus
912,clausii,rpmh,5276.3,bacillus
916,weihenstephanensis,rpma,10490.91,bacillus
919,licheniformis,rpmb,6853.12,bacillus
920,velezensis,rpmb,6885.21,bacillus
924,cereus,rpme,9157.32,bacillus
926,cytotoxicus,rpmf,6393.72,bacillus
927,thuringiensis,rpmf,6393.72,bacillus
928,weihenstephanensis,rpmh,5170.17,bacillus
931,thuringiensis,rpmi,7495.9,bacillus
932,velezensis,rpmi,7537.98,bacillus
934,subtilis,rpmj,4305.39,bacillus
941,halodurans,rplx,11217.15,bacillus
942,weihenstephanensis,rplx,11214.28,bacillus
946,halodurans,rpmb,7069.41,bacillus
947,weihenstephanensis,rpmb,6923.18,bacillus
950,cereus,rpmc,7353.68,bacillus
951,clausii,rpmc,7724.88,bacillus
954,halodurans,rpmd,6967.21,bacillus
957,pumilus,rpmf,6541.93,bacillus
958,clausii,rpmg,5458.43,bacillus
959,velezensis,rpmg,5900.84,bacillus
960,subtilis,rpmh,5253.26,bacillus
962,subtilis,rpmi,7557.05,bacillus
963,cereus,rpoz,7688.89,bacillus
964,cereus,rpoz,7752.01,bacillus
965,thuringiensis,rpoz,7752.01,bacillus
966,subtilis,rpoz,7753.93,bacillus
967,cereus,rpsj,11683.67,bacillus
970,halodurans,rpsj,11678.65,bacillus
971,anthracis,rpoz,7752.01,bacillus
972,weihenstephanensis,rpoz,7815.13,bacillus
973,cereus,rpoz,7716.9,bacillus
975,pumilus,rpoz,7747.77,bacillus
976,clausii,rpoz,8094.39,bacillus
977,anthracis,rpsj,11669.64,bacillus
979,thuringiensis,rpsj,11683.67,bacillus
980,weihenstephanensis,rpsj,11697.69,bacillus
981,thuringiensis,rpsz,7295.83,bacillus
982,cereus,rpsz,7295.83,bacillus
983,cytotoxicus,rpsz,7295.83,bacillus
984,pumilus,rpsz,7303.86,bacillus
985,pumilus,rpsn,10549.52,bacillus
986,subtilis,rpsn,7245.77,bacillus
987,cereus,rpso,10560.18,bacillus
992,halodurans,rpoz,7819.99,bacillus
993,subtilis,rpsj,11665.66,bacillus
994,anthracis,rpsp,10117.76,bacillus
995,cereus,rpsp,10117.76,bacillus
997,thuringiensis,rpsp,10117.76,bacillus
998,pumilus,rpsp,10189.8,bacillus
999,anthracis,rpsq,10188.91,bacillus
1000,cereus,rpsq,10188.91,bacillus
1001,cytotoxicus,rpsq,10174.89,bacillus
1002,pumilus,rpsq,10164.9,bacillus
1003,subtilis,rpsq,10198.95,bacillus
1004,cereus,rpsr,8813.52,bacillus
1005,cereus,rpsu,6772.94,bacillus
1008,weihenstephanensis,rpsu,6772.94,bacillus
1010,cytotoxicus,rpoz,7806.02,bacillus
1012,pumilus,rpsj,11665.66,bacillus
1013,clausii,rpsn,10302.16,bacillus
1015,thuringiensis,rpsq,10188.91,bacillus
1016,cereus,rpss,10627.24,bacillus
1018,thuringiensis,rpss,10627.24,bacillus
1019,velezensis,rpss,10583.27,bacillus
1020,cereus,rpst,9341.79,bacillus
1021,cytotoxicus,rpst,9341.84,bacillus
1023,cytotoxicus,rpsp,10077.69,bacillus
1025,velezensis,rpsp,10133.84,bacillus
1027,weihenstephanensis,rpsq,10174.89,bacillus
1028,thuringiensis,rpsr,8829.52,bacillus
1031,subtilis,rpsr,8969.57,bacillus
1032,cereus,rpss,10628.37,bacillus
1034,pumilus,rpss,10583.23,bacillus
1038,subtilis,rpsn,10341.27,bacillus
1039,anthracis,rpsz,7295.83,bacillus
1044,pumilus,rpso,10561.16,bacillus
1045,velezensis,rpso,10546.15,bacillus
1047,cereus,rpsq,10204.87,bacillus
1050,licheniformis,rpoz,7553.69,bacillus
1051,velezensis,rpoz,7709.77,bacillus
1052,cereus,rpsj,11697.69,bacillus
1053,clausii,rpsj,11665.66,bacillus
1056,halodurans,rpsz,7338.93,bacillus
1057,weihenstephanensis,rpsz,7295.83,bacillus
1058,anthracis,rpsr,8829.52,bacillus
1060,cytotoxicus,rpsr,8794.47,bacillus
1063,halodurans,rpsq,10181.86,bacillus
1064,licheniformis,rpsq,10184.93,bacillus
1065,velezensis,rpsq,10172.91,bacillus
1066,cereus,rpsr,8829.52,bacillus
1068,pumilus,rpsr,8998.65,bacillus
1069,weihenstephanensis,rpsr,8829.52,bacillus
1071,anthracis,rpss,10627.24,bacillus
1073,cytotoxicus,rpss,10641.26,bacillus
1074,licheniformis,rpss,10627.28,bacillus
1078,cytotoxicus,rpsu,6786.97,bacillus
1079,licheniformis,rpsu,6874.01,bacillus
1080,anthracis,rpsf,11268.95,bacillus
1081,cereus,rpsf,11299.02,bacillus
1082,cereus,rpsf,11268.95,bacillus
1083,subtilis,rpsf,11124.58,bacillus
1086,thuringiensis,rpso,10560.18,bacillus
1087,weihenstephanensis,rpso,10560.18,bacillus
1091,halodurans,rpsp,10274.05,bacillus
1092,licheniformis,rpsp,10220.96,bacillus
1095,licheniformis,rpsr,8996.64,bacillus
1096,clausii,rpsu,6800.02,bacillus
1098,cereus,rpsj,11696.55,bacillus
1099,cytotoxicus,rpsj,11683.67,bacillus
1100,licheniformis,rpsj,11665.66,bacillus
1103,licheniformis,rpso,10601.23,bacillus
1108,halodurans,rpss,10586.18,bacillus
1109,clausii,rpss,10344.99,bacillus
1110,subtilis,rpss,10583.27,bacillus
1111,anthracis,rpsu,6772.94,bacillus
1113,thuringiensis,rpsu,6772.94,bacillus
1114,velezensis,rpsu,6829.99,bacillus
1117,pumilus,rpsf,11051.57,bacillus
1118,weihenstephanensis,rpsf,11300.95,bacillus
1120,clausii,rpsz,7189.71,bacillus
1124,cereus,rpst,9357.79,bacillus
1127,licheniformis,rpst,9522.11,bacillus
1128,weihenstephanensis,rpst,9401.85,bacillus
1129,halodurans,rpsu,6844.03,bacillus
1130,subtilis,rpsu,6829.99,bacillus
1132,cereus,rpsf,11284.95,bacillus
1137,anthracis,rpso,10560.18,bacillus
1139,halodurans,rpso,10601.14,bacillus
1140,subtilis,rpso,10573.18,bacillus
1141,cereus,rpsp,10118.74,bacillus
1144,clausii,rpsp,10234.97,bacillus
1145,subtilis,rpsp,10134.83,bacillus
1148,clausii,rpsq,10245.03,bacillus
1152,velezensis,rpsj,11665.66,bacillus
1153,licheniformis,rpsn,10481.43,bacillus
1154,velezensis,rpsn,10386.35,bacillus
1158,weihenstephanensis,rpsp,10117.76,bacillus
1162,clausii,rpst,9482.0,bacillus
1163,velezensis,rpst,9527.02,bacillus
1165,velezensis,rpsz,7245.77,bacillus
1167,cytotoxicus,rpso,10560.18,bacillus
1168,clausii,rpso,10531.09,bacillus
1171,halodurans,rpsr,9082.75,bacillus
1172,clausii,rpsr,9043.76,bacillus
1173,velezensis,rpsr,9053.69,bacillus
1176,weihenstephanensis,rpss,10655.4,bacillus
1177,anthracis,rpst,9341.79,bacillus
1179,halodurans,rpst,9901.52,bacillus
1180,pumilus,rpst,9511.02,bacillus
