,species,gn,mw,genus
157,halifaxensis,ihfb,10690.19,shewanella
159,denitrificans,infa,8258.7,shewanella
160,loihica,infa,8274.7,shewanella
162,amazonensis,ihfa,11096.64,shewanella
163,baltica,ihfa,10994.61,shewanella
164,frigidimarina,ihfa,11148.76,shewanella
166,putrefaciens,ihfb,10678.18,shewanella
168,halifaxensis,ihfa,11146.79,shewanella
169,putrefaciens,ihfa,10994.61,shewanella
170,sediminis,ihfa,11146.79,shewanella
173,denitrificans,ihfa,11132.76,shewanella
174,loihica,ihfa,11072.66,shewanella
175,pealeana,ihfa,11146.79,shewanella
177,amazonensis,infa,8245.7,shewanella
178,sediminis,infa,8274.7,shewanella
180,pealeana,infa,8262.65,shewanella
182,frigidimarina,ihfb,10690.19,shewanella
183,sediminis,ihfb,10649.17,shewanella
185,oneidensis,ihfb,10648.16,shewanella
186,woodyi,ihfb,10703.3,shewanella
187,denitrificans,ihfb,10648.16,shewanella
191,oneidensis,ihfa,10976.58,shewanella
192,piezotolerans,ihfa,11146.79,shewanella
193,woodyi,ihfa,10988.59,shewanella
195,amazonensis,ihfb,10692.21,shewanella
196,pealeana,ihfb,10720.22,shewanella
199,loihica,ihfb,10664.15,shewanella
201,putrefaciens,merp,9742.47,shewanella
202,baltica,mine,9818.33,shewanella
203,oneidensis,mine,9862.34,shewanella
207,denitrificans,mine,9970.41,shewanella
208,loihica,mine,9916.27,shewanella
209,putrefaciens,mine,9862.34,shewanella
210,oneidensis,metj,11958.56,shewanella
211,woodyi,nuok,11046.26,shewanella
213,halifaxensis,mine,9864.24,shewanella
214,sediminis,mine,10022.53,shewanella
216,amazonensis,mine,9912.29,shewanella
218,frigidimarina,mine,9876.25,shewanella
219,pealeana,mine,9990.35,shewanella
220,piezotolerans,mine,9832.24,shewanella
222,woodyi,mine,9895.43,shewanella
223,oneidensis,nuok,11097.45,shewanella
224,baltica,prib,11352.07,shewanella
226,halifaxensis,prib,11278.89,shewanella
227,woodyi,prib,11370.08,shewanella
228,violacea,ptso,9490.12,shewanella
230,pealeana,prib,11224.84,shewanella
231,sediminis,prib,11351.04,shewanella
233,piezotolerans,prib,11427.05,shewanella
235,oneidensis,prib,11337.06,shewanella
236,putrefaciens,prib,11310.03,shewanella
237,baltica,slyx,8062.18,shewanella
238,putrefaciens,slyx,8056.17,shewanella
242,pealeana,slyx,8004.03,shewanella
244,oneidensis,slyx,8016.11,shewanella
245,sediminis,slyx,8152.26,shewanella
246,woodyi,slyx,8058.16,shewanella
247,frigidimarina,slyx,8023.25,shewanella
248,piezotolerans,slyx,8071.12,shewanella
250,denitrificans,slyx,8126.25,shewanella
260,amazonensis,yacg,8041.13,shewanella
261,sediminis,yacg,8021.06,shewanella
322,baltica,rplu,11410.16,shewanella
323,piezotolerans,rplu,11455.2,shewanella
325,frigidimarina,rplw,10949.8,shewanella
326,pealeana,rplw,10913.55,shewanella
327,woodyi,rplw,10845.61,shewanella
328,baltica,rply,10615.2,shewanella
329,loihica,rply,10766.34,shewanella
330,piezotolerans,rply,10743.32,shewanella
331,woodyi,rply,10661.17,shewanella
332,amazonensis,rpmb,9130.76,shewanella
333,halifaxensis,rpmb,9171.82,shewanella
334,denitrificans,rpmd,6597.79,shewanella
335,amazonensis,rpmd,6565.83,shewanella
337,amazonensis,rpmg,6704.99,shewanella
338,frigidimarina,rpmg,6753.05,shewanella
339,putrefaciens,rpmh,5153.14,shewanella
341,loihica,rplu,11482.22,shewanella
346,baltica,rpmb,9112.72,shewanella
347,putrefaciens,rpmb,9112.72,shewanella
348,denitrificans,rpmc,7177.38,shewanella
349,putrefaciens,rpmc,7170.39,shewanella
352,denitrificans,rplu,11336.12,shewanella
353,oneidensis,rplu,11345.15,shewanella
354,sediminis,rplw,10875.59,shewanella
355,baltica,rplx,11297.22,shewanella
356,frigidimarina,rplx,11349.24,shewanella
357,piezotolerans,rplx,11286.11,shewanella
360,halifaxensis,rply,10845.48,shewanella
361,oneidensis,rply,10503.02,shewanella
362,frigidimarina,rpmb,9199.84,shewanella
363,oneidensis,rpmb,9112.72,shewanella
364,amazonensis,rpmc,7155.33,shewanella
365,baltica,rpmc,7147.35,shewanella
366,halifaxensis,rpmc,7115.3,shewanella
367,sediminis,rpmc,7115.3,shewanella
368,baltica,rpmh,5153.14,shewanella
369,frigidimarina,rpmh,5153.14,shewanella
370,oneidensis,rpmh,5125.09,shewanella
371,frigidimarina,rpmi,7382.98,shewanella
372,amazonensis,rpmj,4277.32,shewanella
373,putrefaciens,rpmj,4263.29,shewanella
374,woodyi,rpmj,4277.32,shewanella
376,frigidimarina,rplu,11367.13,shewanella
379,amazonensis,rplw,10974.81,shewanella
380,halifaxensis,rplw,10915.52,shewanella
381,piezotolerans,rplw,10951.56,shewanella
382,baltica,rpmd,6682.89,shewanella
383,frigidimarina,rpmd,6913.11,shewanella
384,pealeana,rpmd,6842.03,shewanella
386,woodyi,rpmd,6768.0,shewanella
387,amazonensis,rplu,11413.2,shewanella
388,halifaxensis,rplu,11482.22,shewanella
389,pealeana,rplu,11482.22,shewanella
390,woodyi,rplu,11512.2,shewanella
392,loihica,rplx,11373.35,shewanella
393,pealeana,rply,10859.55,shewanella
397,amazonensis,rpma,9107.39,shewanella
398,piezotolerans,rpma,9135.44,shewanella
401,oneidensis,rpme,7611.87,shewanella
402,baltica,rpmf,6299.2,shewanella
403,loihica,rpmf,6340.14,shewanella
406,baltica,rpmi,7382.98,shewanella
407,oneidensis,rpmi,7466.07,shewanella
409,putrefaciens,rplu,11368.12,shewanella
410,oneidensis,rplw,10936.68,shewanella
413,putrefaciens,rpmi,7410.99,shewanella
416,denitrificans,rpmg,6753.05,shewanella
417,pealeana,rpmg,6722.98,shewanella
418,piezotolerans,rpmg,6753.05,shewanella
421,loihica,rpmh,5153.14,shewanella
423,baltica,rpmj,4263.29,shewanella
425,baltica,rpme,7562.91,shewanella
426,denitrificans,rpme,7510.79,shewanella
427,loihica,rpme,7584.91,shewanella
428,pealeana,rpme,7544.78,shewanella
430,baltica,rpmg,6733.04,shewanella
431,loihica,rpmg,6719.01,shewanella
434,woodyi,rpmh,5170.17,shewanella
435,loihica,rpmi,7440.03,shewanella
437,woodyi,rpmi,7382.98,shewanella
438,denitrificans,rpmj,4263.29,shewanella
440,piezotolerans,rpmb,9116.82,shewanella
441,woodyi,rpmb,9072.77,shewanella
443,loihica,rpmc,7114.32,shewanella
445,woodyi,rpmc,7115.3,shewanella
446,denitrificans,rpmf,6281.16,shewanella
447,pealeana,rpmf,6324.14,shewanella
448,sediminis,rpmf,6339.2,shewanella
449,woodyi,rpmf,6311.15,shewanella
451,halifaxensis,rpmg,6708.96,shewanella
452,putrefaciens,rpmg,6719.01,shewanella
454,woodyi,rpmg,6753.05,shewanella
456,halifaxensis,rpmi,7455.0,shewanella
459,piezotolerans,rpmj,4263.29,shewanella
461,piezotolerans,rpmh,5153.14,shewanella
463,baltica,rpma,9051.37,shewanella
464,frigidimarina,rpma,9076.42,shewanella
465,oneidensis,rpma,9077.41,shewanella
468,sediminis,rpmb,9088.77,shewanella
470,oneidensis,rpmc,7170.39,shewanella
473,halifaxensis,rpmd,6840.06,shewanella
474,putrefaciens,rpmd,6682.89,shewanella
475,halifaxensis,rpmf,6310.12,shewanella
477,oneidensis,rpmg,6733.04,shewanella
478,sediminis,rpmg,6753.05,shewanella
480,amazonensis,rpmi,7423.05,shewanella
481,sediminis,rpmi,7397.95,shewanella
482,loihica,rpmj,4263.29,shewanella
483,sediminis,rplu,11396.13,shewanella
485,pealeana,rplx,11282.12,shewanella
486,sediminis,rplx,11283.07,shewanella
487,loihica,rpmb,9116.73,shewanella
489,pealeana,rpmc,7057.27,shewanella
490,loihica,rpmd,6768.0,shewanella
491,piezotolerans,rpmd,6856.06,shewanella
493,frigidimarina,rpmf,6297.16,shewanella
494,putrefaciens,rpmf,6299.2,shewanella
496,denitrificans,rplw,10896.7,shewanella
497,loihica,rplw,10811.48,shewanella
499,amazonensis,rplx,11328.32,shewanella
500,denitrificans,rplx,11426.38,shewanella
501,oneidensis,rplx,11318.33,shewanella
502,woodyi,rplx,11235.11,shewanella
503,denitrificans,rply,10733.51,shewanella
504,putrefaciens,rply,10685.29,shewanella
505,sediminis,rply,10718.32,shewanella
508,loihica,rpma,9091.48,shewanella
514,frigidimarina,rpmc,7175.4,shewanella
515,piezotolerans,rpmc,7115.3,shewanella
518,oneidensis,rpmd,6682.89,shewanella
519,amazonensis,rpme,7611.92,shewanella
521,halifaxensis,rpme,7544.78,shewanella
523,woodyi,rpme,7496.72,shewanella
524,amazonensis,rpmf,6297.16,shewanella
525,oneidensis,rpmf,6285.17,shewanella
528,amazonensis,rpmh,5182.14,shewanella
529,denitrificans,rpmh,5153.14,shewanella
531,pealeana,rpmi,7455.0,shewanella
532,frigidimarina,rpmj,4277.32,shewanella
535,halifaxensis,rplx,11282.12,shewanella
536,putrefaciens,rplx,11311.25,shewanella
538,amazonensis,rply,10749.39,shewanella
539,frigidimarina,rply,10800.51,shewanella
541,denitrificans,rpma,9063.38,shewanella
542,putrefaciens,rpma,9077.41,shewanella
543,woodyi,rpma,9049.35,shewanella
550,frigidimarina,rpme,7572.84,shewanella
551,sediminis,rpme,7454.68,shewanella
553,halifaxensis,rpmh,5153.14,shewanella
554,pealeana,rpmh,5153.14,shewanella
555,oneidensis,rpmj,4263.29,shewanella
559,halifaxensis,rpma,9135.44,shewanella
560,pealeana,rpma,9135.44,shewanella
561,sediminis,rpma,9077.45,shewanella
562,pealeana,rpmb,9187.82,shewanella
565,piezotolerans,rpmf,6340.14,shewanella
567,sediminis,rpmh,5153.14,shewanella
568,amazonensis,rmf,6606.55,shewanella
569,baltica,rpoz,10140.59,shewanella
571,piezotolerans,rpoz,10170.59,shewanella
572,sediminis,rpoz,10312.71,shewanella
574,halifaxensis,rpoz,10170.55,shewanella
575,putrefaciens,rpoz,10124.59,shewanella
576,baltica,rpsj,11782.62,shewanella
580,loihica,rpoz,10200.58,shewanella
582,woodyi,rpoz,10327.72,shewanella
583,baltica,rpsq,9381.89,shewanella
584,oneidensis,rpsq,9351.87,shewanella
585,baltica,rpsr,8845.31,shewanella
586,pealeana,rpst,9601.3,shewanella
587,sediminis,rpst,9723.39,shewanella
588,baltica,rpsu,8344.9,shewanella
589,frigidimarina,rpsu,8344.9,shewanella
590,oneidensis,rpsu,8344.9,shewanella
592,amazonensis,rpoz,10041.48,shewanella
593,denitrificans,rpoz,10062.47,shewanella
594,oneidensis,rpoz,10124.59,shewanella
597,frigidimarina,rpsn,11420.34,shewanella
598,piezotolerans,rpsn,11395.33,shewanella
601,baltica,rpsp,9294.72,shewanella
603,piezotolerans,rpsq,9348.91,shewanella
606,violacea,rpoz,10327.72,shewanella
607,pealeana,rpsj,11770.56,shewanella
609,pealeana,rpsp,9264.65,shewanella
611,frigidimarina,rpsq,9273.75,shewanella
612,pealeana,rpsq,9364.95,shewanella
616,oneidensis,rpsr,8845.31,shewanella
618,amazonensis,rpsj,11752.59,shewanella
619,loihica,rpsj,11768.59,shewanella
620,sediminis,rpsj,11770.56,shewanella
621,woodyi,rpsj,11770.56,shewanella
622,baltica,rpsn,11364.23,shewanella
623,amazonensis,rpsn,11320.18,shewanella
624,oneidensis,rpsn,11362.26,shewanella
625,sediminis,rpsn,11435.35,shewanella
626,amazonensis,rpso,10292.76,shewanella
627,baltica,rpso,10208.84,shewanella
629,amazonensis,rpsp,9298.66,shewanella
631,frigidimarina,rpoz,10087.61,shewanella
632,pealeana,rpoz,10312.71,shewanella
635,halifaxensis,rpsj,11754.56,shewanella
636,halifaxensis,rpsp,9264.65,shewanella
637,sediminis,rpsp,9255.71,shewanella
639,halifaxensis,rpsr,8902.36,shewanella
641,loihica,rpsp,9250.63,shewanella
642,putrefaciens,rpsp,9324.75,shewanella
643,halifaxensis,rpsq,9364.95,shewanella
646,baltica,rpss,10472.48,shewanella
647,denitrificans,rpss,10472.48,shewanella
648,baltica,rpst,9690.49,shewanella
649,frigidimarina,rpst,9734.5,shewanella
650,loihica,rpsu,8344.9,shewanella
651,putrefaciens,rpsu,8344.9,shewanella
653,woodyi,rpsu,8330.87,shewanella
654,denitrificans,rpsn,11465.46,shewanella
655,loihica,rpsn,11408.33,shewanella
656,pealeana,rpsn,11323.18,shewanella
658,woodyi,rpsn,11449.38,shewanella
660,frigidimarina,rpso,10154.77,shewanella
661,putrefaciens,rpso,10206.71,shewanella
662,woodyi,rpso,10376.95,shewanella
663,amazonensis,rpsr,8817.26,shewanella
667,frigidimarina,rpsj,11768.59,shewanella
670,halifaxensis,rpsn,11323.18,shewanella
671,putrefaciens,rpsn,11406.35,shewanella
672,loihica,rpso,10386.96,shewanella
675,denitrificans,rpsp,9311.71,shewanella
678,loihica,rpsq,9378.03,shewanella
679,putrefaciens,rpsq,9381.89,shewanella
682,piezotolerans,rpss,10472.48,shewanella
686,frigidimarina,rpsp,9323.76,shewanella
687,woodyi,rpsp,9342.74,shewanella
688,loihica,rpsr,8874.31,shewanella
689,piezotolerans,rpsr,8902.36,shewanella
691,oneidensis,rpss,10472.48,shewanella
692,woodyi,rpss,10472.48,shewanella
694,oneidensis,rpst,9757.54,shewanella
697,denitrificans,rpsu,8344.9,shewanella
698,piezotolerans,rpsu,8358.93,shewanella
700,oneidensis,rpsj,11768.59,shewanella
703,baltica,rpso,10194.81,shewanella
704,halifaxensis,rpso,10332.98,shewanella
705,pealeana,rpso,10332.98,shewanella
706,denitrificans,rpsr,8861.31,shewanella
707,putrefaciens,rpsr,8845.31,shewanella
710,loihica,rpss,10490.52,shewanella
711,pealeana,rpss,10490.52,shewanella
713,denitrificans,rpst,9708.46,shewanella
716,denitrificans,rpsj,11752.59,shewanella
717,putrefaciens,rpsj,11782.62,shewanella
720,piezotolerans,rpso,10333.02,shewanella
721,oneidensis,rpso,10215.81,shewanella
723,frigidimarina,rpsr,8917.38,shewanella
724,amazonensis,rpss,10454.44,shewanella
726,frigidimarina,rpss,10472.48,shewanella
728,amazonensis,rpst,9762.56,shewanella
729,loihica,rpst,9716.4,shewanella
730,woodyi,rpst,9715.37,shewanella
733,halifaxensis,rpsu,8344.9,shewanella
734,pealeana,rpsu,8344.9,shewanella
735,sediminis,rpsu,8344.9,shewanella
737,denitrificans,rpso,10123.69,shewanella
738,sediminis,rpso,10317.86,shewanella
740,oneidensis,rpsp,9108.51,shewanella
741,amazonensis,rpsq,9364.95,shewanella
742,denitrificans,rpsq,9311.8,shewanella
743,sediminis,rpsq,9364.91,shewanella
744,woodyi,rpsq,9349.94,shewanella
745,pealeana,rpsr,8902.36,shewanella
746,sediminis,rpsr,8902.36,shewanella
747,woodyi,rpsr,8902.36,shewanella
748,halifaxensis,rpss,10490.52,shewanella
749,putrefaciens,rpss,10472.48,shewanella
750,sediminis,rpss,10472.48,shewanella
752,halifaxensis,rpst,9601.3,shewanella
753,piezotolerans,rpst,9647.29,shewanella
754,putrefaciens,rpst,9720.52,shewanella
756,amazonensis,rpsu,8330.87,shewanella
757,loihica,slyx,8091.13,shewanella
760,oneidensis,tata,9338.76,shewanella
763,baltica,tata,8419.71,shewanella
764,denitrificans,tata,8521.8,shewanella
767,amazonensis,tata,8271.64,shewanella
768,frigidimarina,tata,8702.95,shewanella
769,pealeana,tata,9360.85,shewanella
770,halifaxensis,tata,9855.4,shewanella
771,putrefaciens,tata,8433.74,shewanella
772,sediminis,tata,8412.71,shewanella
774,woodyi,tata,8934.4,shewanella
776,loihica,tata,8182.45,shewanella
777,piezotolerans,tata,8409.71,shewanella
779,baltica,tusa,9086.57,shewanella
780,denitrificans,tusa,9159.66,shewanella
781,loihica,tusa,9141.6,shewanella
782,putrefaciens,tusa,9041.52,shewanella
784,pealeana,tusa,9184.63,shewanella
787,baltica,tusa,9095.58,shewanella
789,woodyi,tusa,9185.66,shewanella
790,frigidimarina,tusa,9208.78,shewanella
791,piezotolerans,tusa,9187.54,shewanella
793,halifaxensis,tusa,9172.57,shewanella
794,oneidensis,tusa,9173.75,shewanella
795,sediminis,tusa,9127.57,shewanella
797,halifaxensis,urea,11085.98,shewanella
798,halifaxensis,ureb,11778.51,shewanella
799,oneidensis,zapb,8401.55,shewanella
803,baltica,zapb,8308.43,shewanella
806,baltica,yacg,7907.04,shewanella
807,oneidensis,yacg,7887.03,shewanella
808,putrefaciens,yacg,7951.09,shewanella
810,woodyi,yacg,8087.15,shewanella
814,denitrificans,zapb,7556.64,shewanella
876,halifaxensis,yacg,9055.17,shewanella
877,pealeana,yacg,9030.15,shewanella
890,baltica,yacg,7906.1,shewanella
891,denitrificans,yacg,8349.51,shewanella
892,piezotolerans,yacg,8957.15,shewanella
893,baltica,yacg,7921.11,shewanella
896,loihica,zapb,7796.81,shewanella
898,putrefaciens,zapb,8381.48,shewanella
899,amazonensis,zapb,7576.6,shewanella
900,halifaxensis,zapb,7618.61,shewanella
902,woodyi,zapb,7613.68,shewanella
904,frigidimarina,zapb,8423.52,shewanella
906,piezotolerans,rplx,5783.59,shewanella
907,piezotolerans,glna,6434.31,shewanella
908,piezotolerans,icl,7455.59,shewanella
909,piezotolerans,fklb,9785.65,shewanella
910,piezotolerans,rsec,10423.14,shewanella
911,piezotolerans,lipo,11581.98,shewanella
912,piezotolerans,cpn1,8162.37,shewanella
958,hanedai,rpmf,6210.09,shewanella
959,hanedai,acpp,8560.52,shewanella
960,livingstonensis,gros,10158.76,shewanella
964,putrefaciens,ccme,10751.11,shewanella
965,putrefaciens,scya,10423.16,shewanella
966,putrefaciens,ccmd,7780.11,shewanella
975,baltica,oadg,10787.8,shewanella
979,baltica,moad,8965.15,shewanella
986,baltica,lapa,10141.23,shewanella
988,baltica,flie,11911.54,shewanella
990,baltica,acpp,8570.56,shewanella
995,baltica,rmf,6600.48,shewanella
996,baltica,acpp,9244.55,shewanella
997,baltica,rplw,11053.85,shewanella
1003,baltica,xseb,8810.9,shewanella
1014,baltica,flie,11887.65,shewanella
1016,putrefaciens,ccmd,7781.13,shewanella
1019,woodyi,xseb,8833.98,shewanella
1020,woodyi,ftsb,11395.24,shewanella
1021,woodyi,acpp,8560.52,shewanella
1026,woodyi,infa,8274.7,shewanella
1037,baltica,oadg,9597.36,shewanella
1051,baltica,gros,10197.91,shewanella
1061,baltica,rpso,9038.42,shewanella
1084,baltica,flie,11925.56,shewanella
1086,baltica,hfq,9873.22,shewanella
1097,amazonensis,oadg,9233.91,shewanella
1099,amazonensis,acpp,8586.56,shewanella
1103,amazonensis,xseb,8678.82,shewanella
1105,amazonensis,moad,8969.22,shewanella
1106,amazonensis,slyx,8423.72,shewanella
1108,amazonensis,flie,11984.7,shewanella
1109,amazonensis,acpp,9100.39,shewanella
1110,amazonensis,tusa,11066.05,shewanella
1126,baltica,oadg,9583.33,shewanella
1146,putrefaciens,lapa,10263.48,shewanella
1148,putrefaciens,xseb,8840.92,shewanella
1152,putrefaciens,rplw,11053.85,shewanella
1153,putrefaciens,acpp,9272.6,shewanella
1158,putrefaciens,rmf,6600.48,shewanella
1162,putrefaciens,oadg,9611.63,shewanella
1167,putrefaciens,moad,8979.22,shewanella
1168,putrefaciens,acpp,8570.56,shewanella
1173,putrefaciens,tata,8449.74,shewanella
1176,putrefaciens,flie,11873.55,shewanella
1209,putrefaciens,rpme,7580.84,shewanella
1212,putrefaciens,hfq,9927.31,shewanella
1216,decolorationis,ccmd,7768.09,shewanella
1217,mangrovi,rpsu,8344.9,shewanella
1218,mangrovi,rpmc,7155.33,shewanella
1219,mangrovi,flie,11745.38,shewanella
1220,mangrovi,rpmh,5182.14,shewanella
1221,mangrovi,rpss,10454.44,shewanella
1222,mangrovi,flie,11352.03,shewanella
1223,mangrovi,hfq,10194.49,shewanella
1224,mangrovi,rpma,9121.42,shewanella
1225,mangrovi,acpp,8560.52,shewanella
1226,mangrovi,rpoz,10412.74,shewanella
1227,mangrovi,acpp,9276.51,shewanella
1230,mangrovi,rplw,11149.91,shewanella
1231,mangrovi,xseb,8837.83,shewanella
1233,mangrovi,rplu,11373.03,shewanella
1234,mangrovi,isca,11588.14,shewanella
1236,mangrovi,fis,11372.14,shewanella
1237,mangrovi,csra,7175.13,shewanella
1239,mangrovi,clps,11665.56,shewanella
1240,mangrovi,ihfb,10636.18,shewanella
1241,mangrovi,rpmg,6733.04,shewanella
1242,mangrovi,slyx,7878.89,shewanella
1243,mangrovi,rpst,9787.55,shewanella
1245,mangrovi,lapa,10350.53,shewanella
1246,mangrovi,infa,8219.62,shewanella
1247,mangrovi,rpmi,7455.11,shewanella
1248,mangrovi,rplx,11194.06,shewanella
1250,mangrovi,ihfa,11039.65,shewanella
1251,mangrovi,rpsq,9299.78,shewanella
1253,mangrovi,rpmd,6710.95,shewanella
1254,mangrovi,tate,8319.68,shewanella
1259,mangrovi,mine,9833.23,shewanella
1260,mangrovi,ftsb,11251.81,shewanella
1262,mangrovi,gros,10299.85,shewanella
1263,mangrovi,rpso,10161.76,shewanella
1264,mangrovi,rpme,7574.83,shewanella
1267,mangrovi,tusa,9358.78,shewanella
1268,mangrovi,rpsr,8847.28,shewanella
1269,mangrovi,prib,11505.23,shewanella
1270,mangrovi,trpr,10478.25,shewanella
1272,mangrovi,rpmf,6317.17,shewanella
1276,mangrovi,moad,8808.96,shewanella
1278,mangrovi,yacg,8056.24,shewanella
1279,mangrovi,rpsn,11504.42,shewanella
1280,mangrovi,rpsp,9216.48,shewanella
1281,mangrovi,rply,10675.29,shewanella
1287,halifaxensis,xseb,9242.49,shewanella
1288,halifaxensis,flie,11708.19,shewanella
1290,halifaxensis,slyx,9154.33,shewanella
1292,halifaxensis,moad,8931.21,shewanella
1294,halifaxensis,oadg,8828.5,shewanella
1295,halifaxensis,acpp,9322.68,shewanella
1300,halifaxensis,flie,11922.7,shewanella
1301,halifaxensis,infa,8262.65,shewanella
1302,halifaxensis,acpp,8574.54,shewanella
1305,halifaxensis,rmf,6590.52,shewanella
1317,baltica,moad,8979.22,shewanella
1322,baltica,lapa,10127.2,shewanella
1323,baltica,xseb,8828.87,shewanella
1333,mangrovi,rpsj,11752.59,shewanella
1361,woodyi,acpp,9005.27,shewanella
1362,woodyi,moad,8935.13,shewanella
1363,woodyi,pqqd,10128.79,shewanella
1364,woodyi,oadg,8703.39,shewanella
1365,woodyi,flie,11749.32,shewanella
1368,woodyi,rmf,6572.42,shewanella
1369,woodyi,lapa,10858.92,shewanella
1380,benthica,rpmf,6353.22,shewanella
1381,benthica,csra,7134.17,shewanella
1382,benthica,mine,9976.48,shewanella
1383,benthica,infa,8262.65,shewanella
1384,benthica,rpss,10456.48,shewanella
1387,benthica,acpp,9235.49,shewanella
1388,benthica,rpsp,9246.76,shewanella
1389,benthica,rpma,9082.49,shewanella
1392,benthica,nuok,10920.28,shewanella
1394,benthica,rpsu,8331.9,shewanella
1397,benthica,rpmd,6869.1,shewanella
1398,benthica,rpst,9765.51,shewanella
1400,benthica,rpmi,7415.05,shewanella
1403,benthica,zapb,7613.68,shewanella
1405,benthica,rpsr,8902.36,shewanella
1406,benthica,ihfa,11176.73,shewanella
1408,benthica,rpme,7500.71,shewanella
1411,benthica,clps,11590.41,shewanella
1412,benthica,moad,8876.1,shewanella
1413,benthica,yacg,8171.15,shewanella
1414,benthica,ihfb,10644.17,shewanella
1420,benthica,rpso,10346.97,shewanella
1421,benthica,rplx,11345.26,shewanella
1423,benthica,rpmc,7101.28,shewanella
1424,benthica,lapa,11026.32,shewanella
1426,benthica,gros,10191.62,shewanella
1427,benthica,oadg,8933.83,shewanella
1428,benthica,rplu,11548.28,shewanella
1432,benthica,tusa,9986.58,shewanella
1433,benthica,fis,11411.13,shewanella
1437,benthica,xseb,8832.84,shewanella
1438,benthica,hfq,10120.55,shewanella
1439,benthica,rsfs,11272.02,shewanella
1440,benthica,tata,8367.7,shewanella
1441,benthica,slyx,8019.02,shewanella
1444,benthica,rpsn,11450.36,shewanella
1445,benthica,ftsb,10840.53,shewanella
1446,benthica,rplw,10899.72,shewanella
