,species,gn,mw,genus
87,dublin,ceda,9371.75,salmonella
88,dublin,gros,10317.91,salmonella
89,heidelberg,gros,10317.91,salmonella
90,enteritidis,cbin,10268.97,salmonella
91,newport,cbin,10338.08,salmonella
93,enteritidis,cbpm,11595.1,salmonella
94,choleraesuis,ceda,9371.75,salmonella
96,arizonae,cbpm,11594.11,salmonella
98,enteritidis,ceda,9371.75,salmonella
100,typhi,ceda,9371.75,salmonella
101,typhimurium,cspa,7403.29,salmonella
102,newport,csra,6855.91,salmonella
103,schwarzengrund,csra,6855.91,salmonella
104,typhi,hupa,9520.97,salmonella
105,typhimurium,csph,7659.94,salmonella
106,typhimurium,cspj,7744.77,salmonella
107,choleraesuis,csra,6855.91,salmonella
108,heidelberg,csra,6855.91,salmonella
109,paratyphi,csra,6855.91,salmonella
110,agona,csra,6855.91,salmonella
112,typhimurium,hupa,9520.97,salmonella
113,typhimurium,dsrb,7205.07,salmonella
114,schwarzengrund,ftsb,11575.12,salmonella
115,enteritidis,ftsb,11575.12,salmonella
116,paratyphi,ftsb,11575.12,salmonella
118,choleraesuis,glgs,7956.91,salmonella
119,typhi,glgs,7928.9,salmonella
120,agona,glpe,11990.51,salmonella
121,paratyphi,glpe,11973.39,salmonella
123,typhimurium,gns,6482.53,salmonella
124,gallinarum,hfq,11161.43,salmonella
125,paratyphi,hfq,11133.38,salmonella
127,paratyphi,citd,10821.45,salmonella
128,paratyphi,citd,10472.19,salmonella
129,arizonae,citd,10777.4,salmonella
130,typhimurium,citd,10777.4,salmonella
131,typhi,citd,10472.19,salmonella
132,gallinarum,ceda,9371.75,salmonella
133,schwarzengrund,ceda,9371.75,salmonella
134,typhi,citd,10777.4,salmonella
135,typhimurium,citd,10472.19,salmonella
136,gallinarum,gros,10317.91,salmonella
138,typhi,gros,10317.91,salmonella
139,agona,gros,10317.91,salmonella
140,typhi,csph,7659.94,salmonella
142,enteritidis,csra,6855.91,salmonella
144,typhimurium,csgc,11721.31,salmonella
146,enteritidis,cspa,7403.29,salmonella
147,virchow,cspa,4983.44,salmonella
148,gallinarum,csra,6855.91,salmonella
149,typhimurium,csra,6855.91,salmonella
150,dublin,csra,6855.91,salmonella
151,typhi,cspa,7403.29,salmonella
152,typhi,cspc,7402.38,salmonella
154,enteritidis,csgc,11721.31,salmonella
155,typhimurium,cspc,7402.38,salmonella
156,typhi,cspj,7716.72,salmonella
157,arizonae,csra,6855.91,salmonella
158,typhi,csra,6855.91,salmonella
159,typhi,hupb,9239.62,salmonella
160,typhimurium,hupb,9239.62,salmonella
161,arizonae,dsrb,7217.13,salmonella
162,paratyphi,dsrb,7205.07,salmonella
163,enteritidis,dsrb,7205.07,salmonella
164,heidelberg,dsrb,7205.07,salmonella
165,typhi,dsrb,7205.07,salmonella
166,choleraesuis,dsrb,7205.07,salmonella
167,newport,dsrb,7205.07,salmonella
168,gallinarum,dsrb,7205.07,salmonella
169,typhi,euts,11730.76,salmonella
170,agona,xseb,8931.87,salmonella
171,typhimurium,eutm,9842.55,salmonella
172,paratyphi,xseb,8931.87,salmonella
173,schwarzengrund,xseb,8931.87,salmonella
174,typhimurium,euts,11672.72,salmonella
175,dublin,xseb,8931.87,salmonella
176,heidelberg,xseb,8931.87,salmonella
178,choleraesuis,xseb,8931.87,salmonella
179,newport,xseb,8931.87,salmonella
180,typhi,xseb,8931.87,salmonella
181,arizonae,xseb,8931.87,salmonella
182,gallinarum,xseb,8931.87,salmonella
184,choleraesuis,yggx,10899.46,salmonella
185,gallinarum,yggx,10899.46,salmonella
186,arizonae,feoc,8764.44,salmonella
187,paratyphi,feoc,8674.26,salmonella
188,enteritidis,yggx,10899.46,salmonella
189,schwarzengrund,yggx,10899.46,salmonella
190,typhimurium,flgm,10567.99,salmonella
191,dublin,flie,11107.77,salmonella
192,heidelberg,flie,11077.74,salmonella
193,paratyphi,flie,11107.77,salmonella
194,typhi,flie,11037.63,salmonella
195,enteritidis,xseb,8931.87,salmonella
197,typhimurium,xseb,8931.87,salmonella
198,gallinarum,feoc,8648.23,salmonella
199,typhi,feoc,8674.26,salmonella
201,enteritidis,feoc,8648.23,salmonella
202,heidelberg,feoc,8674.26,salmonella
203,agona,yggx,10899.46,salmonella
204,newport,yggx,10899.46,salmonella
205,paratyphi,yggx,10899.46,salmonella
206,heidelberg,yggx,10899.46,salmonella
207,agona,flie,11107.77,salmonella
208,newport,flie,11052.69,salmonella
209,paratyphi,flie,11052.69,salmonella
210,typhimurium,flie,11077.74,salmonella
212,typhimurium,feoc,8674.26,salmonella
213,agona,fis,11239.97,salmonella
214,newport,fis,11239.97,salmonella
215,paratyphi,fis,11239.97,salmonella
216,typhimurium,fliq,9603.88,salmonella
217,dublin,feoc,8648.23,salmonella
218,newport,feoc,8648.23,salmonella
219,paratyphi,feoc,8648.23,salmonella
220,dublin,yggx,10899.46,salmonella
221,typhi,yggx,10899.46,salmonella
222,arizonae,fis,11239.97,salmonella
223,heidelberg,fis,11239.97,salmonella
225,typhimurium,fixx,10571.11,salmonella
226,choleraesuis,flie,11052.69,salmonella
228,agona,feoc,8648.23,salmonella
230,choleraesuis,ftsb,11575.12,salmonella
231,heidelberg,ftsb,11575.12,salmonella
233,typhimurium,ftsb,11575.12,salmonella
235,choleraesuis,fis,11239.97,salmonella
236,gallinarum,fis,11239.97,salmonella
238,typhimurium,fis,11239.97,salmonella
239,typhi,fixx,10557.08,salmonella
240,arizonae,flie,11166.83,salmonella
241,gallinarum,ftsb,11575.12,salmonella
242,newport,ftsb,11575.12,salmonella
243,typhi,fis,11239.97,salmonella
244,enteritidis,flie,11107.77,salmonella
246,schwarzengrund,flie,11107.77,salmonella
247,typhi,fliq,9603.88,salmonella
248,arizonae,ftsb,11622.13,salmonella
249,dublin,ftsb,11575.12,salmonella
251,typhi,ftsb,11575.12,salmonella
252,gallinarum,flie,11107.77,salmonella
253,agona,ftsb,11575.12,salmonella
255,dublin,fis,11239.97,salmonella
256,enteritidis,fis,11239.97,salmonella
258,schwarzengrund,fis,11239.97,salmonella
259,choleraesuis,feoc,8648.23,salmonella
260,schwarzengrund,feoc,8674.26,salmonella
261,arizonae,yggx,10899.46,salmonella
262,typhimurium,yggx,10899.46,salmonella
263,paratyphi,glgs,7928.9,salmonella
264,choleraesuis,glpe,11973.39,salmonella
266,typhimurium,glpe,11973.39,salmonella
267,dublin,glpe,11973.39,salmonella
268,newport,glpe,11973.39,salmonella
269,schwarzengrund,glpe,11973.39,salmonella
270,typhimurium,glgs,7956.91,salmonella
271,heidelberg,glpe,11973.39,salmonella
272,typhimurium,grxa,9924.39,salmonella
273,typhi,gns,6482.53,salmonella
274,enteritidis,glgs,7956.91,salmonella
275,enteritidis,glpe,11973.39,salmonella
276,typhi,glpe,11973.39,salmonella
277,typhi,grxa,9924.39,salmonella
279,arizonae,hfq,11119.35,salmonella
280,dublin,hfq,11133.38,salmonella
281,typhi,hfq,11133.38,salmonella
282,typhimurium,hha,8614.0,salmonella
283,agona,hfq,11133.38,salmonella
284,choleraesuis,hfq,11161.43,salmonella
285,heidelberg,hfq,11119.35,salmonella
287,schwarzengrund,hfq,11133.38,salmonella
289,enteritidis,hfq,11133.38,salmonella
290,newport,hfq,11133.38,salmonella
292,typhimurium,hfq,11133.38,salmonella
293,choleraesuis,infa,8249.6,salmonella
294,typhimurium,infa,8249.6,salmonella
295,typhimurium,iacp,9198.55,salmonella
296,typhimurium,hpf,10857.42,salmonella
297,paratyphi,infa,8249.6,salmonella
298,agona,hspq,11996.44,salmonella
299,dublin,hspq,11996.44,salmonella
300,gallinarum,hspq,11996.44,salmonella
301,paratyphi,hspq,11996.44,salmonella
302,typhi,hspq,11996.44,salmonella
303,paratyphi,hspq,11995.46,salmonella
304,arizonae,hspq,11995.46,salmonella
305,enteritidis,hspq,11996.44,salmonella
306,newport,hspq,11996.44,salmonella
308,typhimurium,hspq,11996.44,salmonella
309,arizonae,infa,8249.6,salmonella
310,choleraesuis,ihfb,10621.14,salmonella
311,schwarzengrund,ihfb,10621.14,salmonella
312,enteritidis,ihfa,11367.98,salmonella
313,paratyphi,ihfa,11367.98,salmonella
314,typhi,ihfa,11367.98,salmonella
315,heidelberg,hspq,11996.44,salmonella
317,schwarzengrund,hspq,11996.44,salmonella
318,typhi,iacp,9168.46,salmonella
319,heidelberg,ihfb,10621.14,salmonella
320,gallinarum,ihfa,11367.98,salmonella
321,typhimurium,impc,9501.8,salmonella
322,typhi,insa,9868.42,salmonella
323,agona,ihfa,11367.98,salmonella
324,dublin,ihfa,11367.98,salmonella
325,newport,ihfa,11367.98,salmonella
327,enteritidis,ihfb,10621.14,salmonella
328,newport,irap,9882.57,salmonella
331,typhimurium,ihfa,11367.98,salmonella
332,agona,ihfb,10621.14,salmonella
333,newport,ihfb,10621.14,salmonella
334,paratyphi,irap,9882.57,salmonella
335,typhi,irap,9882.57,salmonella
336,arizonae,isca,11503.96,salmonella
337,paratyphi,isca,11503.96,salmonella
338,gallinarum,ihfb,10621.14,salmonella
339,typhimurium,impc,8607.88,salmonella
340,typhi,infa,8249.6,salmonella
341,paratyphi,ihfb,10621.14,salmonella
342,typhi,ihfb,10621.14,salmonella
344,typhimurium,ihfb,10621.14,salmonella
345,choleraesuis,isca,11503.96,salmonella
346,paratyphi,infa,8281.67,salmonella
347,arizonae,ihfa,11351.98,salmonella
348,dublin,ihfb,10621.14,salmonella
349,arizonae,ihfb,10607.11,salmonella
350,agona,isca,11503.96,salmonella
351,enteritidis,isca,11503.96,salmonella
353,typhimurium,isca,11503.96,salmonella
355,dublin,irap,9882.57,salmonella
357,agona,irap,9882.57,salmonella
358,arizonae,irap,9854.56,salmonella
360,typhimurium,irap,9882.57,salmonella
361,choleraesuis,irap,9882.57,salmonella
363,choleraesuis,ihfa,11367.98,salmonella
364,heidelberg,ihfa,11367.98,salmonella
366,schwarzengrund,ihfa,11367.98,salmonella
367,heidelberg,isca,11503.96,salmonella
369,typhi,isca,11503.96,salmonella
370,arizonae,mdti,11662.08,salmonella
371,enteritidis,mdti,11686.08,salmonella
372,paratyphi,mdti,11686.08,salmonella
373,dublin,mine,10181.82,salmonella
374,newport,mine,10181.82,salmonella
375,paratyphi,mine,10181.82,salmonella
376,schwarzengrund,mdti,11686.08,salmonella
377,enteritidis,mgrb,5519.81,salmonella
378,typhi,mgrb,5519.81,salmonella
379,arizonae,mine,10181.82,salmonella
380,heidelberg,mine,10181.82,salmonella
382,typhimurium,mine,10181.82,salmonella
383,choleraesuis,mgrb,5519.81,salmonella
384,heidelberg,mgrb,5519.81,salmonella
385,paratyphi,mgrb,5519.81,salmonella
386,typhimurium,mgrb,5519.81,salmonella
387,choleraesuis,mine,10181.82,salmonella
389,dublin,mgrb,5492.74,salmonella
390,newport,mgrb,5519.81,salmonella
392,arizonae,nuok,10845.05,salmonella
393,enteritidis,nuok,10818.03,salmonella
394,typhimurium,oadg,8726.49,salmonella
395,typhimurium,oadg,8955.73,salmonella
396,typhi,oadg,8630.44,salmonella
397,paratyphi,oadg,8601.4,salmonella
398,agona,nuok,10818.03,salmonella
399,choleraesuis,nuok,10818.03,salmonella
400,gallinarum,nuok,10818.03,salmonella
401,paratyphi,nuok,10818.03,salmonella
402,paratyphi,oadg,8658.5,salmonella
403,typhimurium,oadg,8745.49,salmonella
404,agona,oadg,8623.37,salmonella
405,heidelberg,nuok,10818.03,salmonella
406,typhi,nuok,10818.03,salmonella
408,typhimurium,nuok,10818.03,salmonella
409,paratyphi,oadg,8651.42,salmonella
411,schwarzengrund,nuok,10818.03,salmonella
413,typhi,oadg,8623.37,salmonella
414,typhimurium,pagd,9701.13,salmonella
415,dublin,isca,11503.96,salmonella
416,newport,isca,11546.11,salmonella
417,heidelberg,irap,9882.57,salmonella
418,schwarzengrund,irap,9882.57,salmonella
419,gallinarum,isca,11503.96,salmonella
420,schwarzengrund,isca,11503.96,salmonella
422,gallinarum,thrl,2124.4,salmonella
423,typhimurium,mgtl,2171.6,salmonella
424,typhi,lpp1,8391.48,salmonella
425,typhimurium,lpp2,8491.66,salmonella
426,choleraesuis,thrl,2124.4,salmonella
427,typhi,thrl,2124.4,salmonella
428,typhi,leul,3128.78,salmonella
430,typhimurium,thrl,2124.4,salmonella
431,typhimurium,hisl,2081.31,salmonella
432,choleraesuis,lsrg,11217.95,salmonella
433,typhi,lsrg,11217.95,salmonella
434,paratyphi,lpp3,8413.64,salmonella
435,paratyphi,thrl,2124.4,salmonella
436,typhimurium,lpp1,8391.48,salmonella
437,typhi,lpp2,8477.68,salmonella
438,typhi,hisl,1669.89,salmonella
440,paratyphi,lpp1,8391.48,salmonella
442,paratyphi,lpp2,8440.6,salmonella
443,enteritidis,thrl,2124.4,salmonella
444,paratyphi,lsrg,11217.95,salmonella
445,typhimurium,lsrg,11233.99,salmonella
447,agona,mdti,11686.08,salmonella
448,choleraesuis,mdti,11686.08,salmonella
449,dublin,mdti,11686.08,salmonella
451,paratyphi,mdti,11654.01,salmonella
452,agona,mgrb,5519.81,salmonella
454,typhimurium,yobg,5519.81,salmonella
455,typhi,mdti,11686.08,salmonella
456,arizonae,mgrb,5519.81,salmonella
457,gallinarum,mgrb,5518.83,salmonella
458,heidelberg,mdti,11686.08,salmonella
459,newport,mdti,11686.08,salmonella
460,typhimurium,mdti,11686.08,salmonella
461,typhi,merp,9611.24,salmonella
462,typhimurium,msga,9274.77,salmonella
464,schwarzengrund,mgrb,5519.81,salmonella
465,gallinarum,mine,10181.82,salmonella
467,typhi,mine,10181.82,salmonella
468,agona,mine,10181.82,salmonella
469,enteritidis,mine,10181.82,salmonella
470,schwarzengrund,mine,10181.82,salmonella
471,typhi,msga,9274.77,salmonella
472,typhimurium,nrdh,9076.42,salmonella
473,dublin,nuok,10818.03,salmonella
474,newport,nuok,10818.03,salmonella
475,typhi,pdua,9592.2,salmonella
476,typhimurium,osmb,6936.1,salmonella
477,typhimurium,pdua,9592.2,salmonella
478,choleraesuis,prib,11414.17,salmonella
479,paratyphi,prib,11414.17,salmonella
480,typhimurium,pmrd,9749.47,salmonella
481,agona,prib,11414.17,salmonella
482,gallinarum,prib,11414.17,salmonella
484,typhimurium,prib,11414.17,salmonella
485,typhi,ppic,10328.29,salmonella
486,heidelberg,prib,11414.17,salmonella
488,typhimurium,ptsh,9119.39,salmonella
489,typhi,ptsh,9119.39,salmonella
490,typhi,prib,11444.2,salmonella
491,typhimurium,ppic,10328.29,salmonella
492,enteritidis,prib,11414.17,salmonella
493,arizonae,prib,11414.17,salmonella
494,newport,prib,11414.17,salmonella
495,typhimurium,prgi,8856.93,salmonella
496,dublin,prib,11414.17,salmonella
497,schwarzengrund,prib,11414.17,salmonella
498,arizonae,slyx,8260.44,salmonella
499,heidelberg,slyx,8260.44,salmonella
500,paratyphi,slyx,8260.44,salmonella
501,dublin,slyx,8260.44,salmonella
502,newport,slyx,8260.44,salmonella
503,schwarzengrund,slyx,8260.44,salmonella
505,choleraesuis,slyx,8260.44,salmonella
506,paratyphi,slyx,7671.76,salmonella
507,typhi,slyx,8259.46,salmonella
508,enteritidis,slyx,8260.44,salmonella
509,typhimurium,slyx,8260.44,salmonella
510,arizonae,yacg,6993.83,salmonella
511,paratyphi,yacg,7018.84,salmonella
512,newport,yaep,7156.15,salmonella
513,typhi,yaep,7156.15,salmonella
514,dublin,yaie,10188.53,salmonella
515,newport,yaie,10200.58,salmonella
516,paratyphi,yaie,10230.61,salmonella
517,typhi,yaie,10188.53,salmonella
518,gallinarum,ybed,9799.27,salmonella
519,typhi,ybed,9799.27,salmonella
520,paratyphi,rcnr,10207.94,salmonella
521,choleraesuis,rcnr,10236.0,salmonella
522,typhi,rcnr,10207.94,salmonella
523,typhimurium,rcnr,10207.94,salmonella
524,arizonae,rcnr,10177.92,salmonella
525,agona,rplu,11578.39,salmonella
526,enteritidis,rplu,11578.39,salmonella
527,typhimurium,rplu,11578.39,salmonella
529,dublin,rply,10541.22,salmonella
530,choleraesuis,rpma,9124.53,salmonella
531,heidelberg,rpma,9124.53,salmonella
532,paratyphi,rpmb,9050.56,salmonella
533,choleraesuis,rpmd,6513.76,salmonella
534,typhimurium,rpmd,6513.76,salmonella
535,agona,rpme,9815.03,salmonella
536,choleraesuis,rpme,9815.03,salmonella
537,heidelberg,rpme,9815.03,salmonella
538,arizonae,rpmf,6446.4,salmonella
539,enteritidis,rpmg,6371.59,salmonella
540,paratyphi,rpmg,6371.59,salmonella
542,heidelberg,rplu,11578.39,salmonella
543,paratyphi,rplu,11592.42,salmonella
545,schwarzengrund,rplu,11564.37,salmonella
546,typhi,rplu,11578.39,salmonella
547,agona,rply,10541.22,salmonella
548,heidelberg,rply,10541.22,salmonella
549,paratyphi,rply,10541.22,salmonella
550,typhimurium,rply,10541.22,salmonella
551,arizonae,rpmc,7260.47,salmonella
552,gallinarum,rpmc,7260.47,salmonella
553,paratyphi,rpmc,7260.47,salmonella
554,dublin,rpmd,6513.76,salmonella
555,gallinarum,rpmd,6513.76,salmonella
556,paratyphi,rpmd,6513.76,salmonella
557,gallinarum,rpme,9815.03,salmonella
558,paratyphi,rpme,9815.03,salmonella
559,gallinarum,rpme,7718.93,salmonella
560,paratyphi,rpme,7718.93,salmonella
561,typhi,rpme,7718.93,salmonella
562,paratyphi,rplw,11213.17,salmonella
563,enteritidis,rplx,11316.23,salmonella
564,paratyphi,rplx,11346.25,salmonella
565,arizonae,rply,10539.29,salmonella
566,gallinarum,rply,10571.25,salmonella
569,typhi,rply,10541.22,salmonella
570,enteritidis,rpmh,5380.4,salmonella
571,paratyphi,rpmh,5380.4,salmonella
573,gallinarum,rpmi,7288.95,salmonella
574,choleraesuis,rpmj,4364.35,salmonella
575,heidelberg,rpmj,5520.65,salmonella
576,paratyphi,rpmj,5520.65,salmonella
577,gallinarum,rpmb,9050.56,salmonella
578,schwarzengrund,rpmb,9050.56,salmonella
579,typhimurium,rpmb,9050.56,salmonella
580,dublin,rpmc,7260.47,salmonella
581,heidelberg,rpmc,7260.47,salmonella
582,agona,rpmd,6513.76,salmonella
583,enteritidis,rpmd,6513.76,salmonella
584,schwarzengrund,rpmd,6513.76,salmonella
586,schwarzengrund,rpme,9815.03,salmonella
587,agona,rplx,11316.23,salmonella
588,typhimurium,rplx,11316.23,salmonella
589,arizonae,rpma,9124.53,salmonella
590,enteritidis,rpma,9124.53,salmonella
592,gallinarum,rplu,11578.39,salmonella
593,newport,rplu,11578.39,salmonella
594,paratyphi,rplu,11578.39,salmonella
595,arizonae,rplx,11316.23,salmonella
597,paratyphi,rpma,9124.53,salmonella
598,choleraesuis,rpmb,9050.56,salmonella
599,newport,rpmb,9050.56,salmonella
600,choleraesuis,rpme,7718.93,salmonella
601,choleraesuis,rpmf,6446.4,salmonella
602,paratyphi,rpmf,6446.4,salmonella
603,arizonae,rpmi,7288.95,salmonella
604,newport,rpmi,7288.95,salmonella
605,typhimurium,rplw,11213.17,salmonella
606,choleraesuis,rply,10541.22,salmonella
607,newport,rply,10541.22,salmonella
608,typhi,rpmi,7288.95,salmonella
609,agona,rpmj,5520.65,salmonella
610,newport,rpmj,5520.65,salmonella
611,typhi,rpmj,4364.35,salmonella
612,agona,rnfh,10806.44,salmonella
613,heidelberg,rnfh,10806.44,salmonella
614,choleraesuis,rpmg,6371.59,salmonella
615,typhi,rpmg,6371.59,salmonella
616,agona,rpmh,5380.4,salmonella
617,dublin,rpmh,5380.4,salmonella
618,heidelberg,rpmh,5380.4,salmonella
621,schwarzengrund,rpmj,5520.65,salmonella
622,dublin,rpme,7718.93,salmonella
623,newport,rpme,7718.93,salmonella
625,typhimurium,rpme,7718.93,salmonella
626,agona,rpmi,7288.95,salmonella
627,typhimurium,rpmj,5520.65,salmonella
628,dublin,rpmb,9050.56,salmonella
629,agona,rpmc,7260.47,salmonella
631,typhi,rpmc,7260.47,salmonella
632,gallinarum,rpmf,6446.4,salmonella
633,typhi,rpmf,6446.4,salmonella
634,agona,rpmg,6371.59,salmonella
635,dublin,rpmg,6371.59,salmonella
636,newport,rpmg,6371.59,salmonella
637,schwarzengrund,rpmg,6371.59,salmonella
638,dublin,rpmj,5520.65,salmonella
640,choleraesuis,rpmh,5380.4,salmonella
641,newport,rpmh,5380.4,salmonella
643,typhi,rpmh,5380.4,salmonella
644,choleraesuis,rpmi,7288.95,salmonella
645,paratyphi,rpmi,7288.95,salmonella
646,schwarzengrund,rpmi,7288.95,salmonella
647,typhimurium,rpmi,7288.95,salmonella
648,paratyphi,rpmj,4364.35,salmonella
649,typhi,rpmj,5520.65,salmonella
650,gallinarum,rpma,9124.53,salmonella
651,choleraesuis,rpmc,7260.47,salmonella
652,newport,rpmc,7260.47,salmonella
654,arizonae,rpmd,6513.76,salmonella
655,heidelberg,rpmd,6513.76,salmonella
657,enteritidis,rpme,9815.03,salmonella
658,paratyphi,rpme,9756.99,salmonella
659,typhi,rpme,9815.03,salmonella
660,arizonae,rpmg,6371.59,salmonella
661,heidelberg,rpmg,6371.59,salmonella
663,dublin,rpmi,7288.95,salmonella
665,choleraesuis,rpmj,5520.65,salmonella
666,gallinarum,rplx,11316.23,salmonella
667,paratyphi,rplx,11316.23,salmonella
668,schwarzengrund,rplx,11316.23,salmonella
669,enteritidis,rpmb,9050.56,salmonella
671,schwarzengrund,rpmc,7260.47,salmonella
672,typhimurium,rpmc,7260.47,salmonella
673,enteritidis,rpmf,6446.4,salmonella
674,arizonae,rpmh,5380.4,salmonella
675,choleraesuis,rplw,11213.17,salmonella
676,dublin,rplx,11316.23,salmonella
677,newport,rplx,11316.23,salmonella
679,typhi,rpma,9124.53,salmonella
680,typhimurium,rpma,9124.53,salmonella
681,enteritidis,rpmc,7260.47,salmonella
683,newport,rpmd,6513.76,salmonella
685,dublin,rpme,9815.03,salmonella
687,agona,rpme,7718.93,salmonella
688,enteritidis,rpme,7718.93,salmonella
691,typhimurium,rpmf,6446.4,salmonella
692,gallinarum,rpmg,6371.59,salmonella
694,gallinarum,rpmh,5380.4,salmonella
695,schwarzengrund,rpmh,5380.4,salmonella
696,typhimurium,rpmh,5380.4,salmonella
697,heidelberg,rpmi,7288.95,salmonella
698,choleraesuis,rplx,11316.23,salmonella
699,heidelberg,rplx,11316.23,salmonella
701,typhi,rplx,11346.25,salmonella
702,enteritidis,rply,10541.22,salmonella
704,schwarzengrund,rply,10541.22,salmonella
705,newport,rpma,9124.53,salmonella
707,schwarzengrund,rpma,9124.53,salmonella
708,agona,rpmb,9050.56,salmonella
710,typhi,rpmd,6513.76,salmonella
711,arizonae,rpme,9786.07,salmonella
712,newport,rpme,9815.03,salmonella
713,typhimurium,rpme,9815.03,salmonella
714,heidelberg,rpme,7718.93,salmonella
716,schwarzengrund,rpme,7718.93,salmonella
717,typhimurium,rpmj,4364.35,salmonella
718,typhi,rplw,11213.17,salmonella
719,agona,rpma,9124.53,salmonella
720,dublin,rpma,9124.53,salmonella
722,heidelberg,rpmb,9050.56,salmonella
723,typhi,rpmb,9050.56,salmonella
724,typhimurium,rpmg,6371.59,salmonella
725,enteritidis,rpmi,7288.95,salmonella
726,choleraesuis,rpoz,10236.59,salmonella
727,choleraesuis,rnfh,10806.44,salmonella
728,enteritidis,rnfh,10806.44,salmonella
729,enteritidis,rpoz,10236.59,salmonella
730,paratyphi,rpoz,10236.59,salmonella
731,schwarzengrund,rnfh,10806.44,salmonella
732,dublin,rnfh,10806.44,salmonella
733,gallinarum,rnfh,10806.44,salmonella
734,newport,rnfh,10806.44,salmonella
735,gallinarum,rpoz,10236.59,salmonella
737,newport,rpoz,10236.59,salmonella
738,typhi,rpoz,10236.59,salmonella
739,arizonae,rpsj,11766.62,salmonella
740,paratyphi,rpsj,11766.62,salmonella
741,agona,rpsn,11608.57,salmonella
742,choleraesuis,rpsn,11608.57,salmonella
743,schwarzengrund,rpoz,10236.59,salmonella
744,typhimurium,rpoz,10236.59,salmonella
745,agona,rpsq,9722.51,salmonella
746,choleraesuis,rpsq,9722.51,salmonella
747,paratyphi,rpsq,9722.51,salmonella
748,choleraesuis,rpss,10416.28,salmonella
749,heidelberg,rpss,10416.28,salmonella
750,enteritidis,rpst,9655.42,salmonella
751,paratyphi,rpst,9655.42,salmonella
752,heidelberg,rpsu,8499.97,salmonella
753,paratyphi,rpsu,8499.97,salmonella
754,schwarzengrund,rpsu,8499.97,salmonella
755,dublin,rpoz,10236.59,salmonella
757,dublin,rpsj,11766.62,salmonella
758,enteritidis,rpsp,9234.66,salmonella
759,enteritidis,rpsq,9722.51,salmonella
