,species,gn,mw,genus
551,lari,infa,8342.89,campylobacter
553,lari,rpsu,9126.94,campylobacter
554,lari,rnpa,9242.22,campylobacter
556,lari,hup,10210.91,campylobacter
557,lari,trx,11381.11,campylobacter
558,lari,rpsq,9576.48,campylobacter
561,lari,sece,6804.34,campylobacter
564,concisus,hup,10516.51,campylobacter
565,concisus,rpsp,8893.38,campylobacter
567,concisus,rplu,11784.83,campylobacter
571,concisus,cas2,10763.41,campylobacter
572,concisus,rpsj,11646.75,campylobacter
573,concisus,rpsu,8614.22,campylobacter
574,concisus,trx,11610.49,campylobacter
575,concisus,purs,8451.82,campylobacter
576,concisus,xseb,7307.22,campylobacter
580,gracilis,gatc,10564.15,campylobacter
581,jejuni,purs,9194.77,campylobacter
583,gracilis,rplv,11924.97,campylobacter
584,gracilis,trxa,11521.38,campylobacter
586,gracilis,rpmj,4317.36,campylobacter
587,gracilis,acpp,8704.95,campylobacter
588,gracilis,sece,6387.77,campylobacter
589,gracilis,xseb,6875.96,campylobacter
590,gracilis,rpst,10276.87,campylobacter
591,jejuni,nuok,10834.2,campylobacter
592,jejuni,flie,10831.23,campylobacter
594,gracilis,rpmc,6933.31,campylobacter
595,gracilis,rpsp,8780.17,campylobacter
596,gracilis,rpoz,7912.28,campylobacter
597,gracilis,rpsq,9566.46,campylobacter
598,gracilis,rpsr,10231.18,campylobacter
599,gracilis,gros,9437.93,campylobacter
600,gracilis,rpmh,5274.28,campylobacter
601,gracilis,clps,11369.44,campylobacter
603,gracilis,hup,10466.31,campylobacter
607,gracilis,nuok,11647.93,campylobacter
608,gracilis,rpme,7473.66,campylobacter
610,gracilis,rplx,8233.83,campylobacter
611,gracilis,rpmg,6542.7,campylobacter
612,gracilis,rpsu,8671.23,campylobacter
613,jejuni,trx,11337.01,campylobacter
614,gracilis,rpso,10280.11,campylobacter
615,gracilis,rpsj,11643.7,campylobacter
616,gracilis,rpma,9307.72,campylobacter
617,gracilis,cas,10379.24,campylobacter
618,gracilis,infa,8316.84,campylobacter
619,gracilis,rpmf,5616.64,campylobacter
620,gracilis,rpsz,6889.37,campylobacter
621,gracilis,rpss,10430.31,campylobacter
622,gracilis,purs,8637.1,campylobacter
623,gracilis,tata,7798.3,campylobacter
624,jejuni,flaa,11653.99,campylobacter
625,jejuni,flaa,9701.75,campylobacter
626,jejuni,flaa,11598.91,campylobacter
627,jejuni,flaa,11684.02,campylobacter
628,jejuni,flaa,11639.92,campylobacter
629,jejuni,flaa,11669.95,campylobacter
630,jejuni,flaa,11669.99,campylobacter
631,jejuni,glna,11847.09,campylobacter
632,jejuni,flaa,11489.78,campylobacter
633,jejuni,flaa,11724.04,campylobacter
634,jejuni,flaa,11556.87,campylobacter
635,jejuni,flaa,11655.96,campylobacter
636,jejuni,flaa,11505.74,campylobacter
637,jejuni,flaa,11655.92,campylobacter
639,jejuni,flaa,9474.52,campylobacter
640,jejuni,flaa,11738.07,campylobacter
641,jejuni,glna,11829.05,campylobacter
642,jejuni,flaa,11728.03,campylobacter
643,jejuni,flaa,11503.81,campylobacter
644,jejuni,flaa,11639.96,campylobacter
645,jejuni,flaa,9643.71,campylobacter
646,jejuni,flaa,11514.83,campylobacter
647,jejuni,flaa,11683.97,campylobacter
648,jejuni,hup,10303.99,campylobacter
649,jejuni,flaa,9629.68,campylobacter
650,jejuni,glna,11775.02,campylobacter
651,coli,flaa,11505.74,campylobacter
652,coli,flaa,11668.02,campylobacter
653,coli,flaa,11669.95,campylobacter
654,coli,flaa,11655.92,campylobacter
655,coli,flaa,11639.96,campylobacter
657,coli,flaa,11684.02,campylobacter
658,coli,flaa,11682.0,campylobacter
659,coli,flaa,11653.99,campylobacter
660,coli,flaa,11501.79,campylobacter
661,coli,hup,10059.7,campylobacter
663,upsaliensis,hup,10198.86,campylobacter
664,upsaliensis,hup,10226.91,campylobacter
665,upsaliensis,hup,10171.83,campylobacter
667,coli,flaa,11724.04,campylobacter
668,coli,flaa,9629.68,campylobacter
669,coli,flaa,11669.99,campylobacter
670,coli,aspr,11687.97,campylobacter
671,coli,flaa,11728.03,campylobacter
672,coli,flaa,11655.96,campylobacter
674,coli,flaa,11513.85,campylobacter
675,coli,flaa,11411.71,campylobacter
676,coli,flaa,11653.95,campylobacter
677,coli,flaa,11641.89,campylobacter
678,coli,pcp,10702.2,campylobacter
679,coli,flaa,11489.78,campylobacter
680,coli,flaa,11511.87,campylobacter
681,coli,rpma,9266.62,campylobacter
682,coli,rpma,9298.69,campylobacter
683,coli,hup,9999.65,campylobacter
695,jejuni,rpsu,8178.72,campylobacter
700,jejuni,clps,9077.59,campylobacter
702,jejuni,rpmi,6855.35,campylobacter
726,jejuni,clps,10935.8,campylobacter
738,jejuni,purs,9208.8,campylobacter
757,sputorum,ureb,11357.12,campylobacter
772,jejuni,rpso,10269.12,campylobacter
776,jejuni,rplx,8309.99,campylobacter
777,jejuni,trx,11395.05,campylobacter
779,fetus,rpmi,7231.77,campylobacter
780,fetus,rpmb,7162.47,campylobacter
781,fetus,ykkd,11737.46,campylobacter
782,fetus,trx,11395.24,campylobacter
783,coli,clps,10983.97,campylobacter
784,coli,rpmh,5244.3,campylobacter
785,coli,rpsu,8673.35,campylobacter
786,coli,rpsr,10257.13,campylobacter
787,coli,sece,6773.33,campylobacter
788,coli,rpma,9284.66,campylobacter
789,coli,rpso,10198.01,campylobacter
790,coli,gros,9431.03,campylobacter
791,coli,rplu,11663.77,campylobacter
793,coli,rpsp,8728.18,campylobacter
794,coli,rplu,11608.69,campylobacter
795,coli,tata,8700.99,campylobacter
796,coli,rpme,7463.73,campylobacter
797,coli,hup,10029.67,campylobacter
798,coli,rpmg,6126.29,campylobacter
799,coli,rpmi,7211.84,campylobacter
801,coli,acpp,8611.89,campylobacter
802,coli,rpss,10465.35,campylobacter
803,coli,infa,8300.84,campylobacter
804,coli,purs,9227.72,campylobacter
805,coli,rpsj,11672.76,campylobacter
806,coli,rplx,8282.97,campylobacter
807,coli,trxa,11337.01,campylobacter
808,coli,nuok,10753.08,campylobacter
831,jejuni,xseb,6645.5,campylobacter
847,ureolyticus,urea,11248.16,campylobacter
849,jejuni,flaa,11670.03,campylobacter
850,jejuni,flaa,9537.59,campylobacter
851,jejuni,flaa,11697.02,campylobacter
853,jejuni,flaa,11709.9,campylobacter
854,jejuni,flaa,11531.82,campylobacter
855,jejuni,flaa,9673.74,campylobacter
856,jejuni,flaa,9488.47,campylobacter
857,jejuni,flaa,9449.47,campylobacter
858,jejuni,flaa,11698.99,campylobacter
859,jejuni,flaa,11801.08,campylobacter
862,jejuni,flaa,11682.0,campylobacter
863,jejuni,flaa,11711.04,campylobacter
864,jejuni,flaa,11481.6,campylobacter
865,jejuni,flaa,9479.39,campylobacter
867,jejuni,flaa,11469.75,campylobacter
868,jejuni,flaa,11503.85,campylobacter
869,jejuni,flaa,11439.72,campylobacter
870,jejuni,glna,11315.46,campylobacter
871,jejuni,flaa,9670.74,campylobacter
872,jejuni,glna,11793.06,campylobacter
873,jejuni,flaa,11417.67,campylobacter
874,jejuni,flaa,11515.86,campylobacter
875,jejuni,flaa,9463.5,campylobacter
876,jejuni,glna,11661.91,campylobacter
877,jejuni,glna,11771.04,campylobacter
879,jejuni,glna,11589.84,campylobacter
880,jejuni,glna,11844.13,campylobacter
881,jejuni,glna,11919.15,campylobacter
883,jejuni,flaa,11668.02,campylobacter
884,jejuni,flaa,11625.89,campylobacter
885,jejuni,glna,11817.06,campylobacter
886,jejuni,glna,11727.99,campylobacter
887,jejuni,glna,11905.13,campylobacter
888,jejuni,glna,11785.06,campylobacter
889,jejuni,glna,11745.0,campylobacter
890,sputorum,urea,11109.99,campylobacter
941,fetus,rplu,11499.46,campylobacter
942,fetus,rpmc,6949.29,campylobacter
943,fetus,gatc,10929.46,campylobacter
944,fetus,yedf,8760.21,campylobacter
945,fetus,rpoz,7983.25,campylobacter
946,fetus,rpsp,8774.3,campylobacter
947,fetus,flie,10453.89,campylobacter
948,fetus,nuok,11348.73,campylobacter
949,fetus,rpss,10408.25,campylobacter
952,fetus,rpmg,6378.61,campylobacter
953,fetus,rpmh,5317.35,campylobacter
954,fetus,rpme,7517.78,campylobacter
956,fetus,hup_,10598.43,campylobacter
958,fetus,rpmj,4331.39,campylobacter
959,fetus,groe,9541.97,campylobacter
961,fetus,rpso,10204.1,campylobacter
962,fetus,rpmf,5679.72,campylobacter
963,fetus,rpma,9349.71,campylobacter
964,fetus,infa,8302.82,campylobacter
965,fetus,rplx,8143.77,campylobacter
966,fetus,rpsz,6818.25,campylobacter
967,fetus,rpst,9941.64,campylobacter
968,fetus,rpsr,10216.07,campylobacter
969,fetus,rplw,10521.35,campylobacter
970,fetus,rplv,11891.92,campylobacter
971,fetus,sece,6684.14,campylobacter
975,fetus,cas_,10817.39,campylobacter
976,fetus,ykkc,11957.25,campylobacter
977,fetus,hup_,10882.83,campylobacter
978,fetus,tata,7787.15,campylobacter
984,coli,rpmc,7034.5,campylobacter
985,coli,flie,11072.56,campylobacter
987,coli,gatc,10629.1,campylobacter
988,coli,rpoz,8276.53,campylobacter
989,coli,rpmf,5640.66,campylobacter
990,coli,ykkd,11522.11,campylobacter
991,coli,rpmb,7209.52,campylobacter
992,coli,rpsz,6942.48,campylobacter
993,coli,rpsq,9563.44,campylobacter
995,peloridis,rpsp,8767.3,campylobacter
996,concisus,gatc,10694.11,campylobacter
997,peloridis,tata,8819.44,campylobacter
999,peloridis,sece,6790.31,campylobacter
1002,peloridis,rpsq,9590.5,campylobacter
1003,peloridis,flie,10882.21,campylobacter
1004,peloridis,rpoz,8216.64,campylobacter
1006,peloridis,rpmc,6993.45,campylobacter
1007,peloridis,gatc,10731.29,campylobacter
1008,peloridis,rplu,11638.77,campylobacter
1009,concisus,flie,10586.11,campylobacter
1011,concisus,rpsp,11993.12,campylobacter
1013,concisus,rpoz,7616.88,campylobacter
1014,peloridis,rplx,8055.69,campylobacter
1015,peloridis,trx,11321.01,campylobacter
1016,peloridis,rpme,7434.68,campylobacter
1020,peloridis,rpsu,8673.35,campylobacter
1022,peloridis,rpmg,6154.35,campylobacter
1023,peloridis,rpsn,6915.41,campylobacter
1028,peloridis,rpmj,4364.42,campylobacter
1030,concisus,rpsq,9588.39,campylobacter
1032,peloridis,rpsj,11703.8,campylobacter
1035,peloridis,rpss,10422.32,campylobacter
1037,peloridis,rpmi,7227.84,campylobacter
1038,peloridis,rpmf,5639.71,campylobacter
1044,peloridis,rpso,10247.08,campylobacter
1045,peloridis,infa,8328.86,campylobacter
1046,peloridis,rpsr,10200.05,campylobacter
1048,peloridis,hup,10282.03,campylobacter
1049,peloridis,rpma,9283.68,campylobacter
1051,peloridis,clps,11128.95,campylobacter
1054,peloridis,rpst,9930.6,campylobacter
1057,peloridis,rpmh,5287.41,campylobacter
1059,peloridis,groe,9517.03,campylobacter
1060,peloridis,rpmb,7296.64,campylobacter
1066,showae,rpma,9294.68,campylobacter
1071,showae,dmpi,7685.9,campylobacter
1073,jejuni,rpme,7448.71,campylobacter
1076,showae,rpsr,10235.03,campylobacter
1078,showae,rpss,10451.32,campylobacter
1079,showae,rplv,11968.06,campylobacter
1082,showae,acpp,8562.75,campylobacter
1084,showae,tata,8100.52,campylobacter
1087,showae,rpmf,5615.59,campylobacter
1088,showae,purs,9338.76,campylobacter
1090,showae,infa,8302.86,campylobacter
1092,showae,gros,9158.7,campylobacter
1095,showae,rpmj,4350.39,campylobacter
1096,showae,rpsq,9601.44,campylobacter
1097,showae,rpmi,5445.41,campylobacter
1100,showae,hup,10503.42,campylobacter
1101,showae,cas,11307.23,campylobacter
1102,lari,nuok,10763.07,campylobacter
1106,lari,xseb,6680.64,campylobacter
1115,lari,clps,11103.85,campylobacter
1116,lari,gatc,10837.4,campylobacter
1118,lari,rpoz,8114.49,campylobacter
1119,lari,flie,10729.03,campylobacter
1122,lari,purs,8717.24,campylobacter
1131,lari,rpso,10282.08,campylobacter
1140,lari,rpmb,7136.4,campylobacter
1143,volucris,rplx,8041.66,campylobacter
1146,volucris,rpmf,5667.77,campylobacter
1148,volucris,tata,8763.33,campylobacter
1151,volucris,nuok,11296.74,campylobacter
1152,volucris,rpmj,4364.42,campylobacter
1153,volucris,rpmi,7211.84,campylobacter
1155,lari,rpso,10309.11,campylobacter
1157,concisus,cas2,10816.45,campylobacter
1163,volucris,rpma,9265.64,campylobacter
1164,hyointestinalis,rpmc,6949.29,campylobacter
1165,hyointestinalis,fdhu,8732.19,campylobacter
1166,hyointestinalis,rpsp,8774.3,campylobacter
1167,hyointestinalis,rpoz,7999.25,campylobacter
1168,hyointestinalis,rplu,11499.46,campylobacter
1169,hyointestinalis,infa,8316.84,campylobacter
1170,hyointestinalis,rplw,10521.35,campylobacter
1171,hyointestinalis,acpp,8525.75,campylobacter
1172,hyointestinalis,rpsq,9737.55,campylobacter
1173,hyointestinalis,trx,11395.24,campylobacter
1174,hyointestinalis,rpsn,6818.25,campylobacter
1175,hyointestinalis,hup2,10882.83,campylobacter
1176,hyointestinalis,rpma,9349.71,campylobacter
1177,hyointestinalis,rpmb,7162.47,campylobacter
