,species,gn,mw,genus
65,meliloti,gros,11172.89,rhizobium
66,meliloti,clps,11292.32,rhizobium
68,meliloti,rplx,11324.15,rhizobium
69,meliloti,gros,11362.15,rhizobium
71,meliloti,trxa,11390.24,rhizobium
72,meliloti,flie,11428.01,rhizobium
74,meliloti,rpsn,11554.78,rhizobium
75,meliloti,rpsj,11556.45,rhizobium
77,meliloti,ihfb,11607.99,rhizobium
78,meliloti,hise,11619.27,rhizobium
82,meliloti,pcbd,11858.52,rhizobium
84,etli,rpmj,4991.01,rhizobium
85,etli,rpmh,5153.18,rhizobium
87,etli,cycx,6113.97,rhizobium
88,etli,rpmg,6330.53,rhizobium
91,etli,rpmf,6906.01,rhizobium
92,etli,tata,6984.29,rhizobium
94,etli,rpmi,7369.91,rhizobium
95,etli,sece,7383.74,rhizobium
96,etli,rpmc,7526.79,rhizobium
97,etli,rpmd,7844.27,rhizobium
98,etli,yacg,8029.01,rhizobium
99,etli,rpme,8084.18,rhizobium
103,etli,acpp,8368.39,rhizobium
104,etli,infa,8381.88,rhizobium
105,etli,purs,8399.82,rhizobium
106,etli,rpsu,8486.04,rhizobium
107,etli,hfq,9044.53,rhizobium
108,etli,xseb,9079.29,rhizobium
109,etli,rpsq,9088.57,rhizobium
110,etli,rpsu,9225.97,rhizobium
111,etli,rpsu,9235.91,rhizobium
113,etli,hrm,9381.6,rhizobium
114,etli,rpsr,9409.07,rhizobium
115,etli,moad,9422.77,rhizobium
116,etli,rpma,9464.73,rhizobium
117,etli,mine,9645.07,rhizobium
118,etli,rpst,9817.32,rhizobium
122,etli,acyp,10126.45,rhizobium
123,etli,rpso,10171.65,rhizobium
124,etli,gatc,10185.73,rhizobium
125,etli,acpx,10277.69,rhizobium
126,etli,rpss,10399.05,rhizobium
129,etli,rplw,10543.31,rhizobium
131,etli,ureb,10747.19,rhizobium
132,etli,suge,10853.22,rhizobium
133,etli,rpmb,10860.67,rhizobium
135,etli,nuok,11038.4,rhizobium
136,etli,nuok,11070.42,rhizobium
137,etli,urea,11103.93,rhizobium
139,etli,ihfb,11190.58,rhizobium
140,etli,rplx,11209.13,rhizobium
141,etli,slyx,11226.69,rhizobium
143,etli,rplu,11343.08,rhizobium
146,etli,trxa,11391.14,rhizobium
147,etli,rpsn,11406.53,rhizobium
150,etli,flie,11465.07,rhizobium
151,etli,rpsj,11570.48,rhizobium
153,etli,hise,11656.33,rhizobium
154,etli,clps,11679.9,rhizobium
164,etli,tata,6990.25,rhizobium
166,etli,rpmi,7413.96,rhizobium
167,etli,sece,7417.76,rhizobium
168,etli,rpmc,7512.76,rhizobium
169,etli,rpmd,7830.24,rhizobium
170,etli,yacg,8055.01,rhizobium
178,etli,purs,8396.79,rhizobium
180,etli,xseb,9035.23,rhizobium
183,etli,rpsq,9087.59,rhizobium
185,etli,rpsu,9268.05,rhizobium
188,etli,hrm,9367.58,rhizobium
189,etli,moad,9406.73,rhizobium
192,etli,mine,9643.1,rhizobium
193,etli,rpst,9791.29,rhizobium
199,etli,gatc,10141.72,rhizobium
208,etli,ureb,10703.17,rhizobium
209,etli,suge,10826.17,rhizobium
210,etli,rpmb,10959.8,rhizobium
211,etli,iscn,11004.33,rhizobium
212,etli,nuok,11004.36,rhizobium
214,etli,nuok,11086.42,rhizobium
215,etli,urea,11091.94,rhizobium
221,etli,rplu,11384.14,rhizobium
225,etli,flie,11512.11,rhizobium
227,etli,hise,11598.21,rhizobium
229,etli,clps,11638.8,rhizobium
230,etli,slyx,11648.27,rhizobium
232,etli,atpi,11991.83,rhizobium
233,fredii,pqqa,3569.14,rhizobium
234,fredii,rpmj,4978.95,rhizobium
235,fredii,rpmh,5153.18,rhizobium
238,fredii,rpmg,6374.58,rhizobium
240,fredii,rpmf,6906.01,rhizobium
242,fredii,rpmi,7371.88,rhizobium
243,fredii,sece,7396.72,rhizobium
244,fredii,rpmc,7483.72,rhizobium
245,fredii,tata,7515.8,rhizobium
246,fredii,rpmd,7541.0,rhizobium
247,fredii,yacg,7812.6,rhizobium
249,fredii,slyx,8009.05,rhizobium
250,fredii,rpme,8147.19,rhizobium
253,fredii,infa,8327.79,rhizobium
254,fredii,acpp,8340.34,rhizobium
255,fredii,purs,8474.9,rhizobium
256,fredii,rpsu,8484.06,rhizobium
259,fredii,rpsq,8917.37,rhizobium
260,fredii,hfq,9053.52,rhizobium
262,fredii,hupb,9320.47,rhizobium
263,fredii,rpsu,9333.11,rhizobium
265,fredii,moad,9350.65,rhizobium
266,fredii,rpma,9376.72,rhizobium
267,fredii,rpst,9398.0,rhizobium
268,fredii,rpsr,9437.12,rhizobium
269,fredii,xseb,9562.68,rhizobium
270,fredii,mine,9651.15,rhizobium
275,fredii,rpso,10137.68,rhizobium
277,fredii,rpss,10444.12,rhizobium
278,fredii,rplw,10472.23,rhizobium
279,fredii,rpmb,10541.27,rhizobium
280,fredii,gros,10587.19,rhizobium
281,fredii,suge,10658.96,rhizobium
282,fredii,ureb,10893.46,rhizobium
283,fredii,nuok,10901.2,rhizobium
285,fredii,nuok,11050.34,rhizobium
289,fredii,urea,11127.98,rhizobium
292,fredii,ihfb,11322.77,rhizobium
293,fredii,trxa,11332.1,rhizobium
294,fredii,rplx,11334.19,rhizobium
296,fredii,flie,11473.03,rhizobium
297,fredii,rpsn,11474.69,rhizobium
298,fredii,hise,11494.14,rhizobium
299,fredii,rpsj,11556.45,rhizobium
301,fredii,clps,11706.74,rhizobium
302,fredii,qace,11762.27,rhizobium
303,fredii,hesb,11799.34,rhizobium
304,fredii,phhb,11936.61,rhizobium
305,loti,rpmj,4877.84,rhizobium
306,loti,rpmh,5123.12,rhizobium
310,loti,rpmg,6324.44,rhizobium
314,loti,rpmf,6852.97,rhizobium
316,loti,rpmd,7190.49,rhizobium
317,loti,rpmi,7325.9,rhizobium
318,loti,yacg,7409.42,rhizobium
319,loti,sece,7497.96,rhizobium
320,loti,rpmc,7530.73,rhizobium
321,loti,slyx,7740.81,rhizobium
322,loti,tata,8108.54,rhizobium
324,loti,rpme,8229.29,rhizobium
327,loti,acpp,8402.36,rhizobium
329,loti,infa,8427.97,rhizobium
331,loti,purs,8762.13,rhizobium
333,loti,hfq,9068.44,rhizobium
334,loti,rpsq,9175.72,rhizobium
336,loti,xseb,9239.39,rhizobium
337,loti,rpma,9443.76,rhizobium
339,loti,rpst,9547.15,rhizobium
340,loti,rpsr,9618.44,rhizobium
342,loti,moad,9749.03,rhizobium
343,loti,rpsu,10044.87,rhizobium
344,loti,acyp,10229.57,rhizobium
345,loti,acpx,10241.64,rhizobium
346,loti,rpso,10321.92,rhizobium
347,loti,gatc,10390.89,rhizobium
348,loti,mine,10416.16,rhizobium
349,loti,rplw,10486.31,rhizobium
350,loti,gros,10507.15,rhizobium
351,loti,gros,10571.28,rhizobium
352,loti,rpss,10577.27,rhizobium
353,loti,gros,10587.28,rhizobium
354,loti,ihfb,10624.14,rhizobium
357,loti,nuok,10813.11,rhizobium
358,loti,rpmb,10818.58,rhizobium
359,loti,flie,10870.34,rhizobium
361,loti,urea,10944.88,rhizobium
364,loti,gros,11177.96,rhizobium
365,loti,ureb,11227.92,rhizobium
367,loti,gros,11311.1,rhizobium
368,loti,rplx,11332.17,rhizobium
370,loti,clps,11445.33,rhizobium
372,loti,hise,11465.96,rhizobium
374,loti,rpsj,11555.46,rhizobium
377,loti,rpsn,11607.67,rhizobium
378,loti,ihfa,11865.73,rhizobium
380,nepotum,rpmj,4959.95,rhizobium
384,nepotum,rpmg,6342.48,rhizobium
386,nepotum,rpmf,6881.94,rhizobium
388,nepotum,rpmi,7300.84,rhizobium
389,nepotum,sece,7408.88,rhizobium
390,nepotum,tata,7465.74,rhizobium
391,nepotum,rpmc,7484.66,rhizobium
392,nepotum,rpmd,7687.1,rhizobium
394,nepotum,rpme,8048.13,rhizobium
395,nepotum,slyx,8104.15,rhizobium
396,nepotum,yacg,8126.87,rhizobium
398,nepotum,acpp,8338.37,rhizobium
399,nepotum,infa,8371.84,rhizobium
400,nepotum,acpp,8390.49,rhizobium
401,nepotum,purs,8426.86,rhizobium
405,nepotum,rpsu,8938.55,rhizobium
406,nepotum,hfq,9014.5,rhizobium
407,nepotum,rpsq,9016.49,rhizobium
410,nepotum,moad,9226.38,rhizobium
411,nepotum,xseb,9230.36,rhizobium
414,nepotum,rpma,9395.7,rhizobium
415,nepotum,rpsr,9400.01,rhizobium
416,nepotum,rpsu,9410.15,rhizobium
418,nepotum,rpst,9466.01,rhizobium
420,nepotum,mine,9707.26,rhizobium
424,nepotum,rpso,10065.55,rhizobium
425,nepotum,gatc,10288.8,rhizobium
427,nepotum,rpss,10431.01,rhizobium
428,nepotum,rplw,10489.22,rhizobium
429,nepotum,gros,10573.25,rhizobium
430,nepotum,rpmb,10604.32,rhizobium
431,nepotum,nuok,11018.39,rhizobium
432,nepotum,urea,11081.91,rhizobium
433,nepotum,ureb,11094.75,rhizobium
435,nepotum,rplx,11186.0,rhizobium
437,nepotum,ihfb,11280.69,rhizobium
441,nepotum,hise,11374.93,rhizobium
442,nepotum,rplu,11380.19,rhizobium
443,nepotum,rpsn,11395.46,rhizobium
444,nepotum,ihfb,11420.07,rhizobium
447,nepotum,rpsj,11555.47,rhizobium
448,nepotum,flie,11596.16,rhizobium
449,nepotum,clps,11638.6,rhizobium
450,gallicum,rpmj,4991.01,rhizobium
451,gallicum,rpmh,5193.3,rhizobium
454,gallicum,ccmd,6220.13,rhizobium
455,gallicum,rpmg,6316.5,rhizobium
456,gallicum,rpmf,6906.01,rhizobium
457,gallicum,tata,6997.27,rhizobium
458,gallicum,tata,7009.28,rhizobium
460,gallicum,rpmi,7399.94,rhizobium
461,gallicum,sece,7433.76,rhizobium
462,gallicum,rpmc,7511.73,rhizobium
463,gallicum,rpmd,7747.15,rhizobium
464,gallicum,hupi,7966.89,rhizobium
465,gallicum,yacg,8051.02,rhizobium
466,gallicum,slyx,8069.15,rhizobium
467,gallicum,rpme,8110.15,rhizobium
472,gallicum,infa,8381.88,rhizobium
473,gallicum,acpp,8382.42,rhizobium
475,gallicum,purs,8516.9,rhizobium
477,gallicum,hfq,9044.53,rhizobium
478,gallicum,xseb,9053.2,rhizobium
479,gallicum,rpsq,9103.59,rhizobium
481,gallicum,moad,9364.59,rhizobium
483,gallicum,rpsr,9409.07,rhizobium
484,gallicum,rpma,9448.74,rhizobium
486,gallicum,mine,9528.07,rhizobium
487,gallicum,rpst,9755.3,rhizobium
491,gallicum,acyp,10097.3,rhizobium
493,gallicum,rpso,10219.78,rhizobium
494,gallicum,gatc,10321.88,rhizobium
495,gallicum,rpss,10385.03,rhizobium
497,gallicum,rplw,10486.26,rhizobium
499,gallicum,rpmb,10661.46,rhizobium
500,gallicum,ureb,10822.4,rhizobium
501,gallicum,suge,10876.36,rhizobium
506,gallicum,urea,11114.0,rhizobium
507,gallicum,rplx,11154.02,rhizobium
508,gallicum,ihfb,11184.58,rhizobium
512,gallicum,flie,11347.9,rhizobium
514,gallicum,erpa,11429.87,rhizobium
515,gallicum,rplu,11450.24,rhizobium
516,gallicum,rpsn,11450.58,rhizobium
518,gallicum,hise,11487.15,rhizobium
519,gallicum,rpsj,11570.48,rhizobium
527,etli,ccmd,6059.88,rhizobium
531,etli,tata,6970.26,rhizobium
535,etli,rpmc,7546.78,rhizobium
537,etli,hupi,7998.02,rhizobium
538,etli,rpme,8054.09,rhizobium
539,etli,yacg,8057.02,rhizobium
541,etli,slyx,8194.28,rhizobium
547,etli,purs,8467.87,rhizobium
551,etli,xseb,9051.23,rhizobium
559,etli,moad,9436.76,rhizobium
561,etli,rpma,9463.75,rhizobium
562,etli,mine,9659.1,rhizobium
571,etli,rpso,10144.63,rhizobium
572,etli,gatc,10227.81,rhizobium
573,etli,acyp,10344.76,rhizobium
580,etli,ureb,10701.2,rhizobium
581,etli,suge,10846.13,rhizobium
591,etli,erpa,11318.72,rhizobium
596,etli,rplu,11412.19,rhizobium
599,etli,flie,11576.22,rhizobium
601,etli,hise,11748.34,rhizobium
607,etli,ccmd,6065.92,rhizobium
620,etli,hupi,8085.14,rhizobium
622,etli,slyx,8208.26,rhizobium
656,etli,gatc,10215.75,rhizobium
663,etli,ureb,10765.22,rhizobium
664,etli,suge,10857.2,rhizobium
668,etli,rpoz,11057.81,rhizobium
675,etli,erpa,11330.73,rhizobium
682,etli,flie,11438.05,rhizobium
687,leguminosarum,ntrc,2687.07,rhizobium
688,leguminosarum,fixx,11113.74,rhizobium
690,leguminosarum,rpmj,4991.01,rhizobium
691,leguminosarum,rpmh,5153.18,rhizobium
695,leguminosarum,rpmg,6330.53,rhizobium
697,leguminosarum,rpmc,6671.78,rhizobium
698,leguminosarum,tata,6905.12,rhizobium
699,leguminosarum,rpmf,6906.01,rhizobium
701,leguminosarum,rpmi,7413.96,rhizobium
702,leguminosarum,sece,7417.76,rhizobium
705,leguminosarum,rpmd,7830.24,rhizobium
706,leguminosarum,yacg,8040.98,rhizobium
707,leguminosarum,rpme,8084.18,rhizobium
710,leguminosarum,slyx,8168.24,rhizobium
711,leguminosarum,acyp,8197.45,rhizobium
713,leguminosarum,hfq,8245.68,rhizobium
714,leguminosarum,purs,8363.72,rhizobium
715,leguminosarum,acpp,8368.39,rhizobium
716,leguminosarum,infa,8381.88,rhizobium
717,leguminosarum,hrm,8412.5,rhizobium
719,leguminosarum,rpsu,8486.04,rhizobium
721,leguminosarum,xseb,9051.23,rhizobium
722,leguminosarum,rpsq,9087.59,rhizobium
724,leguminosarum,rpsu,9239.85,rhizobium
725,leguminosarum,rpsu,9280.11,rhizobium
728,leguminosarum,ihfa,9372.01,rhizobium
729,leguminosarum,moad,9406.73,rhizobium
730,leguminosarum,rpsr,9409.07,rhizobium
731,leguminosarum,rpma,9464.73,rhizobium
732,leguminosarum,mine,9659.1,rhizobium
733,leguminosarum,rpst,9791.29,rhizobium
740,leguminosarum,gatc,10157.71,rhizobium
741,leguminosarum,rpso,10171.65,rhizobium
743,leguminosarum,rpss,10399.05,rhizobium
745,leguminosarum,rplw,10543.31,rhizobium
746,leguminosarum,groe,10561.15,rhizobium
748,leguminosarum,ureb,10687.17,rhizobium
749,leguminosarum,suge,10870.2,rhizobium
750,leguminosarum,rpmb,10959.8,rhizobium
751,leguminosarum,iscn,11004.33,rhizobium
752,leguminosarum,nuok,11020.36,rhizobium
753,leguminosarum,nuok,11022.4,rhizobium
755,leguminosarum,urea,11121.97,rhizobium
756,leguminosarum,rplr,11177.81,rhizobium
757,leguminosarum,ihfb,11190.58,rhizobium
758,leguminosarum,rplx,11209.13,rhizobium
759,leguminosarum,hesb,11286.72,rhizobium
760,leguminosarum,gros,11310.04,rhizobium
761,leguminosarum,phhb,11318.88,rhizobium
763,leguminosarum,gros,11354.05,rhizobium
764,leguminosarum,rplu,11384.14,rhizobium
765,leguminosarum,trxa,11391.14,rhizobium
766,leguminosarum,rpsn,11406.53,rhizobium
768,leguminosarum,flie,11544.18,rhizobium
769,leguminosarum,rpsj,11570.48,rhizobium
770,leguminosarum,hise,11644.28,rhizobium
771,leguminosarum,rplk,11651.74,rhizobium
772,leguminosarum,clps,11651.89,rhizobium
774,leguminosarum,emre,11885.35,rhizobium
775,leguminosarum,atpi,11991.83,rhizobium
793,etli,slyx,8208.3,rhizobium
802,etli,xseb,9079.24,rhizobium
809,etli,moad,9410.72,rhizobium
824,etli,acyp,10360.94,rhizobium
831,etli,rpsu,10814.5,rhizobium
832,etli,suge,10834.08,rhizobium
839,etli,rpoz,11182.64,rhizobium
840,etli,ihfb,11204.61,rhizobium
851,etli,flie,11590.2,rhizobium
854,etli,hise,11714.32,rhizobium
856,leguminosarum,tfxa,4406.24,rhizobium
857,leguminosarum,rpmj,4975.01,rhizobium
860,leguminosarum,rpmg,6316.5,rhizobium
865,leguminosarum,fdxn,6994.32,rhizobium
866,leguminosarum,tata,7004.28,rhizobium
868,leguminosarum,sece,7389.71,rhizobium
870,leguminosarum,rpmc,7532.75,rhizobium
872,leguminosarum,yacg,7995.02,rhizobium
873,leguminosarum,rpme,8098.21,rhizobium
875,leguminosarum,slyx,8142.16,rhizobium
878,leguminosarum,nodi,8371.65,rhizobium
879,leguminosarum,purs,8396.79,rhizobium
881,leguminosarum,infa,8415.89,rhizobium
884,leguminosarum,hfq,9044.53,rhizobium
887,leguminosarum,rpsq,9103.59,rhizobium
888,leguminosarum,rpsu,9310.13,rhizobium
890,leguminosarum,rpsr,9439.09,rhizobium
891,leguminosarum,rpma,9463.75,rhizobium
892,leguminosarum,moad,9466.79,rhizobium
893,leguminosarum,rpsu,9492.21,rhizobium
894,leguminosarum,mine,9660.09,rhizobium
895,leguminosarum,nodf,9791.14,rhizobium
896,leguminosarum,rpst,9833.37,rhizobium
901,leguminosarum,rpso,10202.71,rhizobium
903,leguminosarum,gatc,10216.74,rhizobium
905,leguminosarum,srld,10288.01,rhizobium
907,leguminosarum,rpss,10415.05,rhizobium
909,leguminosarum,gros,10518.13,rhizobium
912,leguminosarum,nodj,10698.99,rhizobium
913,leguminosarum,ureb,10734.19,rhizobium
914,leguminosarum,rpmb,10832.61,rhizobium
915,leguminosarum,nodm,10874.27,rhizobium
917,leguminosarum,nuok,10915.25,rhizobium
918,leguminosarum,nuok,11034.39,rhizobium
919,leguminosarum,urea,11049.91,rhizobium
920,leguminosarum,nifh,11118.62,rhizobium
921,leguminosarum,nifh,11178.69,rhizobium
926,leguminosarum,gros,11285.06,rhizobium
928,leguminosarum,gros,11325.01,rhizobium
929,leguminosarum,rpsn,11392.5,rhizobium
933,leguminosarum,rplu,11414.16,rhizobium
934,leguminosarum,flie,11487.12,rhizobium
936,leguminosarum,hise,11574.18,rhizobium
938,leguminosarum,clps,11621.89,rhizobium
940,leguminosarum,rpmj,4993.05,rhizobium
941,leguminosarum,rpmh,5139.11,rhizobium
948,leguminosarum,tata,7121.45,rhizobium
950,leguminosarum,rpmi,7385.91,rhizobium
951,leguminosarum,sece,7419.73,rhizobium
952,leguminosarum,rpmc,7546.78,rhizobium
954,leguminosarum,yacg,7991.95,rhizobium
962,leguminosarum,purs,8382.76,rhizobium
964,leguminosarum,rpsu,8543.09,rhizobium
969,leguminosarum,rpsu,9303.98,rhizobium
972,leguminosarum,rpsu,9382.03,rhizobium
973,leguminosarum,rpsu,9407.25,rhizobium
974,leguminosarum,moad,9424.75,rhizobium
994,leguminosarum,ureb,10737.19,rhizobium
996,leguminosarum,rpmb,10846.64,rhizobium
1000,leguminosarum,urea,11063.93,rhizobium
1006,leguminosarum,gros,11280.05,rhizobium
1008,leguminosarum,gros,11358.04,rhizobium
1009,leguminosarum,gros,11384.07,rhizobium
1012,leguminosarum,rplu,11442.18,rhizobium
1013,leguminosarum,flie,11517.15,rhizobium
1014,leguminosarum,clps,11549.82,rhizobium
1016,leguminosarum,hise,11575.16,rhizobium
1020,leguminosarum,rpmh,5139.16,rhizobium
1034,leguminosarum,yacg,7989.93,rhizobium
1037,leguminosarum,slyx,8182.27,rhizobium
1042,leguminosarum,purs,8440.8,rhizobium
1047,leguminosarum,rpsq,9103.54,rhizobium
1048,leguminosarum,rpsu,9201.82,rhizobium
1054,leguminosarum,moad,9452.76,rhizobium
1067,leguminosarum,rpso,10188.68,rhizobium
1068,leguminosarum,gatc,10197.69,rhizobium
1074,leguminosarum,ureb,10703.17,rhizobium
1077,leguminosarum,rpmb,10946.8,rhizobium
1080,leguminosarum,urea,11091.94,rhizobium
1081,leguminosarum,rplx,11185.06,rhizobium
1089,leguminosarum,hise,11459.05,rhizobium
1091,leguminosarum,flie,11574.2,rhizobium
1093,leguminosarum,clps,11651.85,rhizobium
1107,leguminosarum,sece,7361.65,rhizobium
1108,leguminosarum,rpmi,7399.94,rhizobium
1119,leguminosarum,purs,8456.84,rhizobium
1120,leguminosarum,rpsu,8557.11,rhizobium
1124,leguminosarum,hfq,9058.56,rhizobium
1126,leguminosarum,rpsu,9310.97,rhizobium
1135,leguminosarum,mine,9674.11,rhizobium
1137,leguminosarum,rpst,9849.37,rhizobium
1141,leguminosarum,gatc,10200.67,rhizobium
1150,leguminosarum,ureb,10701.2,rhizobium
1152,leguminosarum,rpoz,10862.32,rhizobium
1153,leguminosarum,rpoz,10876.35,rhizobium
1162,leguminosarum,gros,11241.01,rhizobium
1163,leguminosarum,gros,11319.04,rhizobium
1166,leguminosarum,gros,11356.02,rhizobium
1171,leguminosarum,gros,11425.17,rhizobium
1172,leguminosarum,flie,11477.09,rhizobium
1173,leguminosarum,hise,11516.14,rhizobium
1176,leguminosarum,clps,11605.93,rhizobium
1193,leguminosarum,rpmd,7816.22,rhizobium
1194,leguminosarum,yacg,8017.09,rhizobium
1198,leguminosarum,slyx,8172.19,rhizobium
1203,leguminosarum,purs,8470.87,rhizobium
1210,leguminosarum,rpsu,9184.86,rhizobium
1215,leguminosarum,moad,9534.86,rhizobium
1216,leguminosarum,mine,9644.09,rhizobium
1217,leguminosarum,rpst,9803.34,rhizobium
1223,leguminosarum,gatc,10211.72,rhizobium
1237,leguminosarum,nuok,11072.51,rhizobium
1244,leguminosarum,gros,11327.07,rhizobium
1250,leguminosarum,hise,11486.12,rhizobium
1252,leguminosarum,flie,11588.23,rhizobium
1253,leguminosarum,clps,11681.92,rhizobium
1273,leguminosarum,yacg,7962.99,rhizobium
1275,leguminosarum,slyx,8126.09,rhizobium
1286,leguminosarum,xseb,9081.26,rhizobium
1288,leguminosarum,rpsu,9180.87,rhizobium
1292,leguminosarum,moad,9436.76,rhizobium
1313,leguminosarum,gros,10713.57,rhizobium
1316,leguminosarum,rpmb,10973.83,rhizobium
1319,leguminosarum,nuok,11148.61,rhizobium
1325,leguminosarum,gros,11284.0,rhizobium
1333,leguminosarum,clps,11635.85,rhizobium
1339,leguminosarum,tata,6224.24,rhizobium
1354,leguminosarum,slyx,8198.27,rhizobium
1358,leguminosarum,purs,8470.83,rhizobium
1398,leguminosarum,gros,11103.87,rhizobium
1404,leguminosarum,gros,11295.94,rhizobium
1417,leguminosarum,cycx,6083.95,rhizobium
1419,leguminosarum,hupi,8011.98,rhizobium
1420,leguminosarum,hypc,8050.47,rhizobium
1422,leguminosarum,rpsu,9371.99,rhizobium
1423,leguminosarum,hurl,9381.6,rhizobium
1424,leguminosarum,nodf,9945.3,rhizobium
1425,leguminosarum,acpx,10277.69,rhizobium
1426,leguminosarum,hupf,10415.08,rhizobium
1440,leguminosarum,yacg,7910.88,rhizobium
1441,leguminosarum,sece,7949.35,rhizobium
1444,leguminosarum,slyx,8151.17,rhizobium
1447,leguminosarum,sira,8421.9,rhizobium
1452,leguminosarum,rpsu,9252.89,rhizobium
1453,leguminosarum,xseb,9338.61,rhizobium
1456,leguminosarum,moad,9410.68,rhizobium
1457,leguminosarum,hupa,9411.63,rhizobium
1460,leguminosarum,hupa,9477.94,rhizobium
1470,leguminosarum,gatc,10186.65,rhizobium
1472,leguminosarum,flie,10253.72,rhizobium
1473,leguminosarum,acyp,10409.73,rhizobium
1479,leguminosarum,ureb,10750.27,rhizobium
1495,leguminosarum,hise,11512.15,rhizobium
1497,leguminosarum,clps,11586.89,rhizobium
1500,leguminosarum,atpi,11873.85,rhizobium
1517,leguminosarum,yacg,7982.94,rhizobium
1520,leguminosarum,slyx,8138.22,rhizobium
1526,leguminosarum,purs,8412.79,rhizobium
1535,leguminosarum,rpsu,9280.95,rhizobium
1536,leguminosarum,rpsu,9295.98,rhizobium
1540,leguminosarum,moad,9410.72,rhizobium
1562,leguminosarum,rpoz,10864.29,rhizobium
1572,leguminosarum,gros,11213.86,rhizobium
1573,leguminosarum,gros,11269.06,rhizobium
1579,leguminosarum,gros,11409.08,rhizobium
1581,leguminosarum,flie,11450.06,rhizobium
1583,leguminosarum,hise,11571.18,rhizobium
1588,grahamii,rpmj,4991.01,rhizobium
1589,grahamii,rpmh,5193.3,rhizobium
1596,grahamii,rpmg,6330.53,rhizobium
1598,grahamii,rpmf,6879.97,rhizobium
1600,grahamii,tata,7278.51,rhizobium
1602,grahamii,rpmi,7383.94,rhizobium
1603,grahamii,sece,7473.87,rhizobium
1604,grahamii,rpmc,7498.69,rhizobium
1605,grahamii,rpmd,7860.27,rhizobium
1606,grahamii,slyx,8051.11,rhizobium
1608,grahamii,rpme,8126.15,rhizobium
1613,grahamii,acpp,8338.37,rhizobium
1614,grahamii,infa,8381.88,rhizobium
1615,grahamii,purs,8471.77,rhizobium
1616,grahamii,rpsu,8486.04,rhizobium
1618,grahamii,yacg,8922.04,rhizobium
1619,grahamii,hfq,9044.53,rhizobium
1620,grahamii,xseb,9051.23,rhizobium
1621,grahamii,rpsq,9121.63,rhizobium
1623,grahamii,rpsu,9315.01,rhizobium
1625,grahamii,rpsu,9381.15,rhizobium
1626,grahamii,rpsr,9425.07,rhizobium
1628,grahamii,rpma,9491.8,rhizobium
1629,grahamii,moad,9508.89,rhizobium
1630,grahamii,mine,9626.12,rhizobium
1631,grahamii,rpst,9775.33,rhizobium
1634,grahamii,rpso,10162.69,rhizobium
1637,grahamii,gatc,10371.85,rhizobium
1638,grahamii,rpss,10385.03,rhizobium
1639,grahamii,rplw,10501.27,rhizobium
1640,grahamii,gros,10561.15,rhizobium
1641,grahamii,ihfb,10712.19,rhizobium
1643,grahamii,ureb,10827.33,rhizobium
1644,grahamii,rpmb,10833.71,rhizobium
1645,grahamii,nuok,10857.17,rhizobium
1647,grahamii,rplx,10992.91,rhizobium
1648,grahamii,nuok,11034.39,rhizobium
1649,grahamii,flie,11072.49,rhizobium
1651,grahamii,urea,11101.99,rhizobium
