,species,gn,mw,genus
145,conorii,rpmg,6631.98,rickettsia
146,rickettsii,rpmg,6631.98,rickettsia
147,bellii,rplu,11973.18,rickettsia
148,peacockii,rplu,11990.18,rickettsia
149,typhi,rplu,11976.16,rickettsia
150,conorii,rplw,11397.63,rickettsia
151,rickettsii,rplw,11382.58,rickettsia
152,bellii,rpmc,8112.48,rickettsia
153,felis,rpmc,8405.8,rickettsia
154,rickettsii,rpmc,8375.77,rickettsia
155,bellii,rpme,8902.12,rickettsia
156,akari,rplw,11329.47,rickettsia
157,canadensis,rplx,11959.34,rickettsia
158,rickettsii,rplx,11834.12,rickettsia
159,prowazekii,rpmh,5188.27,rickettsia
160,typhi,rpmi,7845.43,rickettsia
161,felis,rpmj,4832.94,rickettsia
162,rickettsii,rpmj,4832.94,rickettsia
163,akari,rplx,11701.04,rickettsia
164,rickettsii,rpmb,10736.36,rickettsia
165,akari,rpmc,8391.77,rickettsia
166,massiliae,rpmc,8431.88,rickettsia
167,peacockii,rpmc,8375.77,rickettsia
168,africae,rpmd,7096.54,rickettsia
169,peacockii,rpmd,7110.61,rickettsia
170,canadensis,rplw,11259.38,rickettsia
171,africae,rplx,11824.09,rickettsia
172,bellii,rpma,9180.57,rickettsia
173,prowazekii,rpma,9306.77,rickettsia
174,canadensis,rplu,11990.18,rickettsia
175,bellii,rplx,11861.21,rickettsia
176,peacockii,rplx,11824.09,rickettsia
177,africae,rpmb,10766.39,rickettsia
178,bellii,rpmb,10787.58,rickettsia
179,felis,rpmb,10796.41,rickettsia
180,felis,rpme,8792.94,rickettsia
181,canadensis,rpmf,7417.59,rickettsia
182,akari,rpmg,6631.98,rickettsia
183,bellii,rpmi,7789.28,rickettsia
184,felis,rpmi,7797.39,rickettsia
186,bellii,rplw,11390.56,rickettsia
188,felis,rplx,11848.15,rickettsia
190,peacockii,rplw,11398.57,rickettsia
191,prowazekii,rpmi,7705.29,rickettsia
192,canadensis,rpmj,4847.01,rickettsia
194,africae,rpmg,6631.98,rickettsia
195,massiliae,rpmg,6631.98,rickettsia
197,typhi,rpmg,6631.98,rickettsia
198,conorii,rpmh,5218.26,rickettsia
199,rickettsii,rpmi,7797.39,rickettsia
200,akari,rpmj,4832.94,rickettsia
201,conorii,rpmj,4832.94,rickettsia
202,typhi,rpmj,4860.96,rickettsia
203,conorii,rpme,8780.93,rickettsia
204,typhi,rpme,8827.05,rickettsia
205,massiliae,rpmj,4832.9,rickettsia
206,peacockii,rpmj,4832.94,rickettsia
207,massiliae,rpmb,10766.39,rickettsia
209,bellii,rpmf,7517.67,rickettsia
210,peacockii,rpmf,7487.73,rickettsia
212,felis,rpmg,6631.98,rickettsia
213,akari,rpmi,7811.46,rickettsia
214,canadensis,rpmi,7774.23,rickettsia
215,africae,rpmj,4832.94,rickettsia
216,prowazekii,rpmj,4860.96,rickettsia
217,akari,rpmh,5172.23,rickettsia
218,felis,rpmh,5216.24,rickettsia
219,typhi,rpmh,5232.33,rickettsia
220,canadensis,rpma,9305.7,rickettsia
221,peacockii,rpma,9308.77,rickettsia
223,conorii,rpmc,8375.77,rickettsia
224,akari,rpmd,7146.58,rickettsia
225,conorii,rpmd,7096.54,rickettsia
226,rickettsii,rpmd,7110.61,rickettsia
228,peacockii,rpmi,7797.39,rickettsia
229,bellii,rpmj,4832.94,rickettsia
230,massiliae,rplx,11898.21,rickettsia
231,akari,rpmb,10765.4,rickettsia
232,conorii,rpmb,10766.39,rickettsia
234,africae,rpmc,8375.77,rickettsia
235,canadensis,rpmc,8419.87,rickettsia
236,prowazekii,rpmc,8405.8,rickettsia
237,typhi,rpmc,8405.8,rickettsia
239,prowazekii,rpmf,7369.55,rickettsia
240,typhi,rpmf,7346.58,rickettsia
241,africae,rpmh,5216.24,rickettsia
242,bellii,rpmh,5137.14,rickettsia
243,peacockii,rpmh,5216.24,rickettsia
244,africae,rplw,11397.63,rickettsia
245,prowazekii,rplw,11410.68,rickettsia
246,conorii,rplx,11824.09,rickettsia
248,africae,rpma,9220.68,rickettsia
251,bellii,rpmd,7304.68,rickettsia
252,massiliae,rpmd,7102.54,rickettsia
253,typhi,rpmd,7108.61,rickettsia
254,conorii,rpmf,7487.73,rickettsia
255,canadensis,rpmg,6631.98,rickettsia
256,prowazekii,rpmg,6659.99,rickettsia
258,rickettsii,rpmh,5193.21,rickettsia
259,conorii,rpma,9292.74,rickettsia
261,canadensis,rpmb,10720.45,rickettsia
262,prowazekii,rpmb,10952.69,rickettsia
264,felis,rpmd,7148.57,rickettsia
266,prowazekii,rpme,8811.05,rickettsia
267,canadensis,rpmh,5214.23,rickettsia
270,conorii,rpmi,7896.53,rickettsia
272,typhi,rplw,11340.58,rickettsia
273,akari,rpma,9308.7,rickettsia
274,felis,rpma,9262.72,rickettsia
275,typhi,rpma,9333.79,rickettsia
276,peacockii,rpmb,10765.45,rickettsia
277,africae,rpmf,7487.73,rickettsia
278,massiliae,rpsj,11814.81,rickettsia
279,peacockii,rpsj,11817.77,rickettsia
280,typhi,rpsj,11958.94,rickettsia
281,africae,rpsj,11858.86,rickettsia
282,bellii,rpsj,11909.86,rickettsia
283,akari,rpsq,8860.38,rickettsia
284,conorii,rpsr,10606.72,rickettsia
285,rickettsii,rpsr,10606.72,rickettsia
286,bellii,rpss,10498.36,rickettsia
287,prowazekii,rpss,10585.57,rickettsia
288,rickettsii,rpst,10223.18,rickettsia
289,prowazekii,rpsu,8138.61,rickettsia
290,akari,rpsn,11525.54,rickettsia
291,bellii,rpsn,11651.74,rickettsia
292,conorii,rpsn,11537.59,rickettsia
293,bellii,rpso,10621.34,rickettsia
294,massiliae,rpso,10594.36,rickettsia
295,rickettsii,rpso,10594.36,rickettsia
296,bellii,rpsq,8982.55,rickettsia
297,canadensis,rpsq,8859.44,rickettsia
298,canadensis,rpsr,10685.82,rickettsia
299,rickettsii,rpss,10510.41,rickettsia
300,akari,rpsj,11898.84,rickettsia
302,felis,rpsj,11944.91,rickettsia
303,rickettsii,rpsj,11800.87,rickettsia
304,peacockii,rpsq,8818.34,rickettsia
305,conorii,rpss,10510.41,rickettsia
306,typhi,rpss,10585.57,rickettsia
307,felis,rpsn,11511.51,rickettsia
308,prowazekii,rpsn,11526.59,rickettsia
309,felis,rpso,10682.46,rickettsia
310,peacockii,rpso,10594.4,rickettsia
311,canadensis,rpsj,11985.02,rickettsia
312,prowazekii,rpsj,11931.92,rickettsia
314,africae,rpsr,10636.74,rickettsia
315,felis,rpsr,10655.79,rickettsia
317,rickettsii,rpsq,9475.19,rickettsia
318,akari,rpsr,10704.82,rickettsia
319,massiliae,rpsr,10634.77,rickettsia
320,peacockii,rpss,10510.41,rickettsia
321,akari,rpst,9926.76,rickettsia
322,conorii,rpst,10223.18,rickettsia
323,typhi,rpst,10234.18,rickettsia
324,canadensis,rpsu,8123.56,rickettsia
325,peacockii,rpsu,8123.56,rickettsia
326,typhi,rpsn,11499.57,rickettsia
328,typhi,rpso,10609.32,rickettsia
329,africae,rpsq,9475.19,rickettsia
330,conorii,rpsq,8818.34,rickettsia
331,peacockii,rpsr,10596.68,rickettsia
332,akari,rpss,10466.35,rickettsia
333,canadensis,rpsn,11571.74,rickettsia
334,rickettsii,rpsn,11537.59,rickettsia
335,akari,rpso,10581.31,rickettsia
336,conorii,rpso,10594.36,rickettsia
339,rickettsii,rpsq,8832.36,rickettsia
341,felis,rpss,10496.39,rickettsia
342,prowazekii,rpsq,8930.6,rickettsia
343,bellii,rpsr,10714.88,rickettsia
344,bellii,rpst,9670.57,rickettsia
345,peacockii,rpst,10223.18,rickettsia
347,massiliae,rpsn,11537.59,rickettsia
348,prowazekii,rpsr,10556.65,rickettsia
349,typhi,rpsr,10571.78,rickettsia
350,massiliae,rpss,10496.39,rickettsia
352,prowazekii,rpst,10257.24,rickettsia
353,bellii,rpsu,8222.73,rickettsia
354,conorii,rpsu,8151.61,rickettsia
355,typhi,rpsu,8138.61,rickettsia
356,conorii,rpsj,11786.8,rickettsia
358,africae,rpso,10594.36,rickettsia
359,canadensis,rpso,10579.3,rickettsia
360,prowazekii,rpso,10609.32,rickettsia
361,felis,rpsq,9475.19,rickettsia
363,africae,rpss,10510.41,rickettsia
364,canadensis,rpss,10522.42,rickettsia
365,africae,rpst,10223.18,rickettsia
366,felis,rpst,9955.81,rickettsia
367,typhi,rpsq,9573.38,rickettsia
369,akari,rpsu,8151.57,rickettsia
370,felis,rpsu,8151.57,rickettsia
371,rickettsii,rpsu,8123.56,rickettsia
372,canadensis,rpst,10006.87,rickettsia
373,africae,rpsu,8151.61,rickettsia
375,felis,secg,10680.69,rickettsia
377,sibirica,sece,7829.49,rickettsia
378,felis,sece,7829.49,rickettsia
379,rhipicephali,sece,7829.49,rickettsia
380,typhi,sece,7909.56,rickettsia
381,typhi,secg,10681.68,rickettsia
382,montanensis,sece,7813.45,rickettsia
383,prowazekii,sece,7893.54,rickettsia
384,prowazekii,secg,10656.59,rickettsia
385,canadensis,tata,5925.02,rickettsia
386,massiliae,tata,5707.83,rickettsia
387,rickettsii,tata,5755.88,rickettsia
388,africae,tata,5737.84,rickettsia
389,bellii,tata,5599.78,rickettsia
390,akari,tata,5754.85,rickettsia
391,conorii,tata,5721.86,rickettsia
392,peacockii,tata,5985.07,rickettsia
393,felis,trxa,11952.97,rickettsia
394,felis,tata,5884.01,rickettsia
395,prowazekii,tata,5883.96,rickettsia
397,typhi,tata,5797.87,rickettsia
398,conorii,trxa,11970.97,rickettsia
399,felis,vapb,9010.51,rickettsia
406,prowazekii,rp16,8882.37,rickettsia
412,prowazekii,rp11,8939.37,rickettsia
418,prowazekii,rp78,6827.28,rickettsia
425,prowazekii,rp71,11665.38,rickettsia
437,endosymbiont,glta,10549.21,rickettsia
438,helvetica,gros,10530.4,rickettsia
439,helvetica,glta,11082.79,rickettsia
440,endosymbiont,glta,10719.42,rickettsia
442,endosymbiont,glta,9332.81,rickettsia
444,aeschlimannii,glta,10932.65,rickettsia
445,raoultii,glta,11806.88,rickettsia
446,raoultii,glta,11329.21,rickettsia
447,raoultii,glta,10883.69,rickettsia
448,raoultii,glta,11806.84,rickettsia
450,rickettsii,dapd,8548.15,rickettsia
451,endosymbiont,glta,11692.73,rickettsia
452,rickettsii,groe,3964.71,rickettsia
454,monacensis,glta,11149.95,rickettsia
455,monacensis,glta,11172.89,rickettsia
456,monacensis,glta,10531.15,rickettsia
461,endosymbiont,glta,11432.29,rickettsia
463,slovaca,glta,10932.65,rickettsia
464,slovaca,glta,10107.68,rickettsia
465,slovaca,glta,11617.47,rickettsia
466,massiliae,glta,8981.57,rickettsia
467,massiliae,glta,11223.37,rickettsia
468,massiliae,glta,10946.68,rickettsia
469,conorii,glta,11163.03,rickettsia
470,felis,glta,11236.17,rickettsia
471,felis,glta,11293.22,rickettsia
472,montanensis,dapd,8449.02,rickettsia
473,typhi,dapd,8481.08,rickettsia
474,sibirica,glta,11547.46,rickettsia
475,massiliae,glta,11708.69,rickettsia
476,massiliae,glta,10573.32,rickettsia
477,endosymbiont,glta,11397.24,rickettsia
478,felis,glta,11250.24,rickettsia
480,philipii,xseb,9133.56,rickettsia
481,philipii,rpmf,7487.73,rickettsia
482,philipii,rpsn,11537.59,rickettsia
483,philipii,rpso,10594.36,rickettsia
485,philipii,nuok,11780.13,rickettsia
487,philipii,rpmc,8375.77,rickettsia
489,philipii,sece,7817.44,rickettsia
491,philipii,rpsq,8818.34,rickettsia
492,philipii,rpma,9322.84,rickettsia
494,philipii,rpmi,7797.39,rickettsia
495,philipii,cyay,11688.12,rickettsia
496,philipii,rpmh,5193.21,rickettsia
497,philipii,rplw,11382.58,rickettsia
500,philipii,gros,10521.39,rickettsia
502,philipii,rpss,10510.41,rickettsia
503,philipii,rpmg,6631.98,rickettsia
504,philipii,rpmj,4832.94,rickettsia
505,philipii,rpsj,11786.8,rickettsia
506,philipii,infa,8240.73,rickettsia
507,philipii,rpmd,7110.61,rickettsia
508,philipii,rpst,10209.15,rickettsia
509,philipii,acpp,9254.58,rickettsia
510,philipii,rpmb,10766.39,rickettsia
511,philipii,rpsu,8123.56,rickettsia
513,philipii,rplx,11772.01,rickettsia
515,philipii,gatc,11269.01,rickettsia
518,philipii,tata,5755.88,rickettsia
521,asemboensis,tata,5755.88,rickettsia
522,asemboensis,rpma,9262.72,rickettsia
536,bellii,rpsp,11397.98,rickettsia
539,bellii,nuok,11686.06,rickettsia
550,bellii,acpp,9138.45,rickettsia
553,bellii,rpmc,8126.5,rickettsia
559,bellii,gatc,11496.28,rickettsia
560,rhipicephali,rpss,10496.39,rickettsia
562,rhipicephali,atpc,11239.22,rickettsia
564,rhipicephali,rpsn,11537.59,rickettsia
565,rhipicephali,infa,8224.74,rickettsia
567,rhipicephali,rpmc,8431.88,rickettsia
569,rhipicephali,rpmb,10778.44,rickettsia
571,rhipicephali,rpme,8823.08,rickettsia
572,rhipicephali,rpso,10594.36,rickettsia
573,rhipicephali,rpma,9478.96,rickettsia
574,rhipicephali,cyay,11631.03,rickettsia
575,rhipicephali,rpst,10011.87,rickettsia
577,rhipicephali,gatc,11278.89,rickettsia
578,rhipicephali,gros,10536.44,rickettsia
579,rhipicephali,acpp,9254.62,rickettsia
581,rhipicephali,rpmd,7102.54,rickettsia
582,rhipicephali,rpmi,7797.39,rickettsia
583,rhipicephali,tata,5707.83,rickettsia
584,rhipicephali,sece,9920.98,rickettsia
585,rhipicephali,rpsr,10634.77,rickettsia
586,rhipicephali,rpmg,6631.98,rickettsia
587,rhipicephali,rplx,11884.18,rickettsia
588,rhipicephali,rpsq,8818.29,rickettsia
589,rhipicephali,rpsu,8123.56,rickettsia
592,rhipicephali,rplw,11357.48,rickettsia
593,rhipicephali,rpmj,4832.9,rickettsia
594,rhipicephali,xseb,9102.48,rickettsia
598,rhipicephali,nuok,11764.13,rickettsia
600,rhipicephali,rpmf,7471.69,rickettsia
603,peacockii,nuok,11780.13,rickettsia
605,peacockii,hima,10564.56,rickettsia
607,peacockii,rpsn,11537.59,rickettsia
611,peacockii,infa,8254.76,rickettsia
614,amblyommii,rpmc,8335.71,rickettsia
615,amblyommii,xseb,9117.49,rickettsia
616,amblyommii,infa,8226.71,rickettsia
618,amblyommii,nuok,11794.16,rickettsia
619,amblyommii,rpmi,7813.43,rickettsia
622,amblyommii,rpst,10041.9,rickettsia
623,amblyommii,gros,10505.39,rickettsia
625,amblyommii,sece,7861.56,rickettsia
626,amblyommii,rpma,9280.76,rickettsia
627,amblyommii,rpmf,7471.69,rickettsia
628,amblyommii,rpmj,4818.92,rickettsia
629,amblyommii,rpsj,11814.81,rickettsia
630,amblyommii,rpsq,8818.34,rickettsia
632,amblyommii,rpmg,6689.08,rickettsia
636,amblyommii,rpsr,10653.78,rickettsia
637,amblyommii,rpmd,7073.59,rickettsia
638,amblyommii,cyay,11595.98,rickettsia
640,amblyommii,acpp,9254.62,rickettsia
641,amblyommii,gatc,11165.78,rickettsia
645,amblyommii,rpso,10608.38,rickettsia
646,amblyommii,rpsn,11537.59,rickettsia
647,amblyommii,rpsu,8146.59,rickettsia
648,amblyommii,rpmb,10765.4,rickettsia
649,amblyommii,rplw,11384.55,rickettsia
650,amblyommii,rpss,10516.38,rickettsia
651,amblyommii,rpmh,5216.24,rickettsia
654,rickettsii,gros,11009.01,rickettsia
660,rickettsii,rpmi,10316.53,rickettsia
666,rickettsii,rpst,10354.38,rickettsia
668,rickettsii,nuok,11780.13,rickettsia
669,bellii,ecot,11093.73,rickettsia
671,bellii,bola,9046.49,rickettsia
673,bellii,himd,10694.33,rickettsia
677,bellii,bola,8551.13,rickettsia
682,montanensis,rpsu,8123.56,rickettsia
683,montanensis,cyay,11689.06,rickettsia
684,montanensis,rpso,10594.36,rickettsia
685,montanensis,rpsq,8815.38,rickettsia
686,montanensis,rpmg,6631.98,rickettsia
688,montanensis,rplw,11418.57,rickettsia
689,montanensis,xseb,9129.5,rickettsia
690,montanensis,infa,8196.61,rickettsia
694,montanensis,rpmj,4862.97,rickettsia
695,montanensis,acpp,9254.62,rickettsia
696,montanensis,rpmh,5216.24,rickettsia
697,montanensis,rpsj,11814.81,rickettsia
698,montanensis,gatc,11278.89,rickettsia
699,montanensis,nuok,11780.13,rickettsia
700,montanensis,rpmd,7116.57,rickettsia
701,montanensis,rpma,9262.72,rickettsia
702,montanensis,rpmf,7487.73,rickettsia
703,montanensis,rplx,11792.09,rickettsia
704,montanensis,rpmi,7797.39,rickettsia
705,montanensis,tata,5755.88,rickettsia
706,montanensis,sece,7829.49,rickettsia
707,montanensis,rpst,10011.87,rickettsia
708,montanensis,rpmb,10766.39,rickettsia
709,montanensis,gros,10506.37,rickettsia
711,montanensis,rpsr,10625.76,rickettsia
712,montanensis,rpmc,8333.74,rickettsia
713,montanensis,rpss,10496.39,rickettsia
714,montanensis,rpsn,11537.59,rickettsia
729,argasii,rplm,10586.35,rickettsia
730,argasii,acpp,9254.62,rickettsia
733,argasii,rpmf,7342.57,rickettsia
735,bellii,rpln,10022.97,rickettsia
747,bellii,rpsu,8236.76,rickettsia
751,bellii,mraz,10102.47,rickettsia
760,bellii,grxd,11698.75,rickettsia
765,argasii,rpmh,5216.24,rickettsia
766,argasii,rpma,9262.72,rickettsia
767,argasii,rpss,10496.39,rickettsia
768,argasii,rpmi,7797.39,rickettsia
769,argasii,rpsj,11786.8,rickettsia
770,argasii,cyay,11026.41,rickettsia
771,argasii,tata,5755.88,rickettsia
773,argasii,rpst,10223.18,rickettsia
775,argasii,rpmb,10794.48,rickettsia
778,argasii,rpsu,8123.56,rickettsia
779,argasii,rpso,10594.36,rickettsia
781,argasii,sece,7829.49,rickettsia
784,argasii,gros,10521.39,rickettsia
785,argasii,rpmg,6631.98,rickettsia
786,argasii,rplv,9687.48,rickettsia
789,argasii,rplw,11398.57,rickettsia
790,argasii,nuok,11780.13,rickettsia
791,argasii,xseb,9103.47,rickettsia
792,argasii,rpmj,4832.94,rickettsia
793,argasii,rpmc,8375.77,rickettsia
794,argasii,rpsr,10653.78,rickettsia
799,argasii,rpsn,11521.59,rickettsia
800,argasii,rpsq,8818.34,rickettsia
803,argasii,trxa,11927.0,rickettsia
804,argasii,rpmd,7101.6,rickettsia
805,argasii,rplx,11822.11,rickettsia
806,argasii,gatc,11308.92,rickettsia
822,bellii,rpmb,10768.53,rickettsia
823,bellii,rplx,11861.16,rickettsia
834,bellii,cyay,10909.18,rickettsia
848,heilongjiangensis,rpmg,6631.98,rickettsia
849,heilongjiangensis,rpsq,8818.34,rickettsia
852,heilongjiangensis,gatc,11294.89,rickettsia
854,heilongjiangensis,tata,5755.88,rickettsia
856,heilongjiangensis,rpma,9262.72,rickettsia
857,heilongjiangensis,rpsr,10607.72,rickettsia
858,heilongjiangensis,rpmb,10794.48,rickettsia
859,heilongjiangensis,gros,10521.39,rickettsia
860,heilongjiangensis,rpss,10496.39,rickettsia
861,heilongjiangensis,infa,8240.73,rickettsia
863,heilongjiangensis,rpsu,8123.56,rickettsia
864,heilongjiangensis,rpso,10594.36,rickettsia
865,heilongjiangensis,sece,9931.01,rickettsia
867,heilongjiangensis,nuok,11780.13,rickettsia
869,heilongjiangensis,cyay,11026.41,rickettsia
870,heilongjiangensis,rpmi,7797.39,rickettsia
871,heilongjiangensis,rpsn,11521.59,rickettsia
872,heilongjiangensis,rpmh,5216.24,rickettsia
873,heilongjiangensis,rpmc,8375.77,rickettsia
874,heilongjiangensis,rpmf,7471.69,rickettsia
876,heilongjiangensis,rpmd,7101.6,rickettsia
877,heilongjiangensis,rpmj,4832.94,rickettsia
879,heilongjiangensis,xseb,9103.47,rickettsia
880,heilongjiangensis,rpst,10223.18,rickettsia
882,heilongjiangensis,acpp,9254.62,rickettsia
883,heilongjiangensis,rpsj,11786.8,rickettsia
884,heilongjiangensis,rplx,11822.11,rickettsia
885,heilongjiangensis,rplw,11368.55,rickettsia
893,hoogstraalii,rpma,9262.72,rickettsia
894,hoogstraalii,rpmh,5216.24,rickettsia
897,hoogstraalii,trxa,11938.95,rickettsia
898,hoogstraalii,tata,5755.88,rickettsia
899,hoogstraalii,rpsq,8832.36,rickettsia
902,hoogstraalii,rpme,8720.88,rickettsia
903,hoogstraalii,rpsu,8123.56,rickettsia
906,hoogstraalii,grxd,11973.04,rickettsia
907,hoogstraalii,rpst,9983.86,rickettsia
908,hoogstraalii,cyay,11620.09,rickettsia
923,rickettsii,acpp,9254.58,rickettsia
924,parkeri,rpmh,5216.24,rickettsia
926,parkeri,gros,10536.4,rickettsia
927,parkeri,acpp,9254.62,rickettsia
928,parkeri,infa,8226.71,rickettsia
931,parkeri,rpmg,6631.98,rickettsia
932,parkeri,rpst,10251.23,rickettsia
934,parkeri,trxa,11970.97,rickettsia
941,parkeri,rpmf,7487.73,rickettsia
942,parkeri,rpmb,7803.02,rickettsia
943,parkeri,rpmd,7096.54,rickettsia
944,parkeri,rpma,9292.74,rickettsia
945,parkeri,rpsu,8151.61,rickettsia
946,parkeri,gatc,11355.06,rickettsia
947,parkeri,rpsq,8818.34,rickettsia
948,parkeri,nuok,11766.1,rickettsia
950,parkeri,rpss,10586.51,rickettsia
952,parkeri,rpmi,7797.39,rickettsia
953,parkeri,tata,5755.88,rickettsia
954,parkeri,rpsr,10634.77,rickettsia
956,parkeri,rpmb,10766.39,rickettsia
957,parkeri,cyay,11729.09,rickettsia
958,parkeri,xseb,9133.56,rickettsia
959,parkeri,rpso,10594.36,rickettsia
961,parkeri,rpsj,11786.8,rickettsia
962,parkeri,rplw,11397.63,rickettsia
963,parkeri,rpmj,4832.94,rickettsia
964,parkeri,rpsn,11537.59,rickettsia
965,parkeri,rplx,11824.09,rickettsia
966,parkeri,rpmc,8375.77,rickettsia
968,massiliae,rpmf,8878.44,rickettsia
969,massiliae,himd,9986.65,rickettsia
970,massiliae,rpmh,5574.7,rickettsia
972,massiliae,rpme,9025.36,rickettsia
973,akari,sece,7919.72,rickettsia
974,massiliae,bola,9224.57,rickettsia
977,akari,acpp,9195.56,rickettsia
982,massiliae,bola,9575.18,rickettsia
983,massiliae,gros,11024.07,rickettsia
986,massiliae,rpst,10600.56,rickettsia
987,massiliae,rpsu,8335.85,rickettsia
990,akari,nuok,11780.13,rickettsia
993,massiliae,sece,11773.01,rickettsia
994,massiliae,rpsq,9560.25,rickettsia
995,massiliae,rpmi,10618.89,rickettsia
998,hoogstraalii,rpss,10496.39,rickettsia
999,hoogstraalii,rpmj,4832.94,rickettsia
1000,hoogstraalii,rpso,10691.43,rickettsia
1001,hoogstraalii,rplx,11936.21,rickettsia
1002,hoogstraalii,rpmc,8378.77,rickettsia
1003,hoogstraalii,rpmi,7827.42,rickettsia
1004,hoogstraalii,rpmd,8276.88,rickettsia
