,species,gn,mw,genus
469,flavescens,rpst,9508.09,neisseria
470,flavescens,rpme,8105.31,neisseria
471,flavescens,rpmi,9714.54,neisseria
472,flavescens,rplx,11638.76,neisseria
475,flavescens,rpmd,6948.2,neisseria
476,flavescens,rplu,11448.44,neisseria
478,flavescens,mine,9920.52,neisseria
480,flavescens,hfq,10163.71,neisseria
481,flavescens,rpmb,8161.39,neisseria
482,flavescens,rpme,10507.85,neisseria
483,flavescens,rpsn,11548.67,neisseria
485,flavescens,ftsl,9994.88,neisseria
486,flavescens,rpsp,9406.81,neisseria
487,flavescens,clps,11709.4,neisseria
488,flavescens,rplv,11881.8,neisseria
490,flavescens,rplw,11268.15,neisseria
491,flavescens,rpmf,6459.37,neisseria
492,flavescens,rpsr,8984.51,neisseria
494,flavescens,nuok,11104.37,neisseria
496,flavescens,rpss,10362.21,neisseria
497,flavescens,ihfb,11861.66,neisseria
498,flavescens,nuok,11104.41,neisseria
499,flavescens,rpmg,5951.06,neisseria
500,flavescens,rpsj,11822.82,neisseria
501,flavescens,rpso,10432.13,neisseria
502,flavescens,hise,11780.39,neisseria
504,flavescens,cas2,11327.18,neisseria
505,flavescens,tata,7475.65,neisseria
506,flavescens,gros,10172.82,neisseria
508,flavescens,rpma,9685.0,neisseria
512,elongata,xseb,8556.76,neisseria
514,elongata,rpsu,8370.95,neisseria
515,elongata,mine,9973.6,neisseria
519,meningitidis,ssb,11594.52,neisseria
522,meningitidis,grla,11524.23,neisseria
531,meningitidis,qacf,11853.4,neisseria
542,meningitidis,fbp_,11833.58,neisseria
543,meningitidis,xseb,8313.37,neisseria
544,meningitidis,pora,6220.02,neisseria
545,meningitidis,gatc,10884.35,neisseria
546,meningitidis,rpmd,6893.15,neisseria
547,meningitidis,trxa,11848.76,neisseria
549,meningitidis,tbp-,4604.39,neisseria
559,meningitidis,rpme,9105.5,neisseria
572,meningitidis,xseb,11392.87,neisseria
576,meningitidis,rpmi,11086.15,neisseria
581,meningitidis,rpss,9934.71,neisseria
588,flavescens,rpmc,7112.34,neisseria
589,flavescens,rpoz,7514.58,neisseria
591,flavescens,gatc,10873.32,neisseria
592,flavescens,rpsq,9883.55,neisseria
593,flavescens,slyx,8723.79,neisseria
594,flavescens,acpp,8539.44,neisseria
598,flavescens,rpmj,4914.95,neisseria
599,flavescens,rpsu,8326.9,neisseria
601,meningitidis,fis_,8937.53,neisseria
602,elongata,acpp,8498.39,neisseria
603,elongata,rpoz,7472.5,neisseria
604,elongata,hfq,9562.07,neisseria
605,elongata,ftsb,10262.66,neisseria
607,elongata,rpso,10359.08,neisseria
608,elongata,rpma,9681.01,neisseria
610,elongata,ihfb,11807.63,neisseria
611,elongata,rpme,10545.89,neisseria
612,elongata,rpsn,11562.7,neisseria
614,elongata,clps,11382.09,neisseria
617,elongata,rpmf,6475.44,neisseria
620,elongata,rplw,11394.28,neisseria
622,elongata,ftsl,9656.05,neisseria
623,elongata,ihfa,11762.44,neisseria
624,elongata,rpmh,5051.06,neisseria
625,elongata,rplx,11571.67,neisseria
626,elongata,gros,10229.87,neisseria
627,elongata,trxa,11929.84,neisseria
628,elongata,cas2,11327.23,neisseria
629,elongata,rplv,11864.9,neisseria
630,elongata,tata,7329.41,neisseria
632,elongata,slyx,8456.48,neisseria
633,elongata,rpsr,9010.59,neisseria
634,elongata,rpsp,9480.85,neisseria
645,elongata,rpmg,5951.06,neisseria
646,elongata,fbp,11635.27,neisseria
647,elongata,nuok,11136.42,neisseria
649,elongata,rpsj,11822.82,neisseria
652,meningitidis,tusa,7896.13,neisseria
655,meningitidis,ftsl,9925.54,neisseria
656,meningitidis,ftsl,9983.58,neisseria
659,meningitidis,rplu,11908.99,neisseria
661,meningitidis,tusa,7896.09,neisseria
665,meningitidis,gatc,10912.41,neisseria
670,meningitidis,yidd,8236.86,neisseria
672,meningitidis,fbp_,11849.58,neisseria
675,meningitidis,bola,10013.38,neisseria
677,meningitidis,ybab,11924.8,neisseria
678,meningitidis,ybed,10227.69,neisseria
683,meningitidis,ybed,10226.74,neisseria
686,meningitidis,fkbp,11788.54,neisseria
689,meningitidis,rplw,11230.06,neisseria
690,meningitidis,sece,10626.25,neisseria
697,meningitidis,hupa,9347.67,neisseria
701,meningitidis,yrba,8938.23,neisseria
706,meningitidis,yrba,8981.26,neisseria
707,meningitidis,slyx,8485.69,neisseria
708,meningitidis,tata,7403.58,neisseria
711,meningitidis,xseb,11490.94,neisseria
712,meningitidis,xseb,8329.41,neisseria
713,meningitidis,ybab,11982.84,neisseria
714,meningitidis,groe,10315.02,neisseria
716,meningitidis,hip,11803.67,neisseria
725,meningitidis,ybed,10228.63,neisseria
732,meningitidis,yidd,8202.84,neisseria
735,sicca,clps,11685.38,neisseria
737,sicca,rplw,11230.06,neisseria
740,sicca,rplv,11938.85,neisseria
744,sicca,rpmh,5051.06,neisseria
745,gonorrhoeae,rpmd,6883.11,neisseria
746,sicca,rpss,7997.32,neisseria
749,sicca,xseb,8343.48,neisseria
751,sicca,ihfa,11461.14,neisseria
752,sicca,hise,11742.3,neisseria
756,sicca,rpln,11274.41,neisseria
761,gonorrhoeae,sece,10625.27,neisseria
763,sicca,rpsu,8354.95,neisseria
765,sicca,isca,11694.16,neisseria
766,sicca,rpsq,9868.54,neisseria
767,sicca,hupb,9302.67,neisseria
768,gonorrhoeae,rpmi,11086.15,neisseria
770,sicca,rpmj,4914.95,neisseria
772,sicca,rplq,9792.48,neisseria
773,sicca,acpp,8539.44,neisseria
774,sicca,nqo,11078.38,neisseria
776,gonorrhoeae,rpsj,11838.89,neisseria
784,sicca,rpma,9685.0,neisseria
785,sicca,cas2,11308.14,neisseria
786,sicca,yacg,7127.15,neisseria
788,gonorrhoeae,yacg,11864.55,neisseria
789,sicca,rpme,10463.73,neisseria
792,gonorrhoeae,gros,11783.8,neisseria
795,mucosa,hfq,10163.71,neisseria
797,meningitidis,rpoz,7515.59,neisseria
800,mucosa,rplu,11448.44,neisseria
801,mucosa,rpsq,9856.53,neisseria
802,mucosa,ftsb,10623.06,neisseria
804,meningitidis,grxd,11450.09,neisseria
806,mucosa,mine,9920.52,neisseria
808,mucosa,rpmc,7112.34,neisseria
811,mucosa,gatc,10873.32,neisseria
812,meningitidis,dsbd,7924.19,neisseria
813,meningitidis,ruba,6371.21,neisseria
815,mucosa,rpoz,7514.58,neisseria
817,mucosa,rplv,11881.8,neisseria
819,meningitidis,hise,11896.55,neisseria
821,mucosa,rpsu,8326.9,neisseria
828,meningitidis,slyx,8604.8,neisseria
830,mucosa,hise,11780.39,neisseria
831,meningitidis,groe,10331.02,neisseria
834,mucosa,rpmg,5951.06,neisseria
836,meningitidis,pcac,11503.26,neisseria
838,mucosa,rpsp,9406.81,neisseria
839,mucosa,rpsn,11548.67,neisseria
841,mucosa,ihfb,11861.66,neisseria
842,mucosa,rpss,10362.21,neisseria
844,meningitidis,rpmf,6459.37,neisseria
846,mucosa,nuok,11104.41,neisseria
853,mucosa,slyx,8764.84,neisseria
856,lactamica,mine,9962.6,neisseria
857,lactamica,slyx,8648.81,neisseria
859,mucosa,rplw,11282.18,neisseria
860,mucosa,acpp,8539.44,neisseria
862,meningitidis,rplw,11203.03,neisseria
863,mucosa,rplx,11668.79,neisseria
865,mucosa,tata,7475.65,neisseria
870,mucosa,rpsr,8984.51,neisseria
871,mucosa,rpmj,4914.95,neisseria
873,mucosa,rpme,8105.31,neisseria
874,mucosa,infa,8280.71,neisseria
877,mucosa,clps,11709.4,neisseria
878,mucosa,ihfa,11433.09,neisseria
879,mucosa,rpme,10508.84,neisseria
881,mucosa,rpmd,6948.2,neisseria
882,meningitidis,nuok,11076.41,neisseria
883,mucosa,rpso,10432.13,neisseria
889,mucosa,rpmf,6459.37,neisseria
893,mucosa,rpst,9508.09,neisseria
895,mucosa,rpmh,5051.06,neisseria
896,meningitidis,fbp,11818.56,neisseria
899,mucosa,rpma,9685.0,neisseria
900,mucosa,rpmb,8818.24,neisseria
901,mucosa,sece,10421.21,neisseria
908,mucosa,cas2,11484.67,neisseria
909,mucosa,rpsj,11822.82,neisseria
910,mucosa,gros,10172.82,neisseria
912,meningitidis,isca,11580.02,neisseria
916,mucosa,yacg,6865.83,neisseria
918,mucosa,rpmi,7217.71,neisseria
919,mucosa,cas2,11357.21,neisseria
920,mucosa,ftsl,9994.88,neisseria
924,mucosa,xseb,8427.51,neisseria
925,lactamica,grxd,11450.09,neisseria
926,lactamica,ftsb,10498.92,neisseria
928,lactamica,rpoz,7527.58,neisseria
929,lactamica,gatc,11343.94,neisseria
930,lactamica,rpmc,7106.38,neisseria
931,lactamica,cyay,11938.11,neisseria
932,lactamica,rplu,11908.99,neisseria
935,lactamica,prib,11652.6,neisseria
936,lactamica,rpme,9133.55,neisseria
938,lactamica,ihfa,11461.14,neisseria
939,lactamica,xseb,9893.18,neisseria
940,lactamica,rpmf,6429.35,neisseria
941,lactamica,rpsn,11564.67,neisseria
942,lactamica,rpme,10464.72,neisseria
943,lactamica,hup,9303.66,neisseria
944,lactamica,nuok,11078.34,neisseria
945,lactamica,trxa,11830.79,neisseria
946,lactamica,rpmg,5907.01,neisseria
948,lactamica,ftsl,10000.59,neisseria
949,lactamica,infa,8306.79,neisseria
951,lactamica,rpmh,5051.06,neisseria
953,lactamica,rpss,10348.18,neisseria
954,lactamica,gros,10315.02,neisseria
955,lactamica,ihfb,11803.67,neisseria
956,lactamica,rplx,11703.93,neisseria
958,lactamica,rpsq,9868.54,neisseria
959,lactamica,rpsp,9302.66,neisseria
960,lactamica,hise,11908.56,neisseria
964,lactamica,sece,10562.21,neisseria
965,lactamica,rpma,9685.0,neisseria
966,lactamica,yacg,7794.84,neisseria
967,lactamica,rpsj,11806.83,neisseria
968,lactamica,rpst,9508.09,neisseria
969,lactamica,ihfb,9296.62,neisseria
970,lactamica,acpp,8511.39,neisseria
971,lactamica,fbp,11833.58,neisseria
972,lactamica,rpsu,8354.95,neisseria
973,lactamica,rpmi,7217.71,neisseria
974,lactamica,rplw,11404.28,neisseria
975,lactamica,dmpi,7580.61,neisseria
976,lactamica,rplv,11908.83,neisseria
977,lactamica,rplq,11585.64,neisseria
978,lactamica,tata,7302.45,neisseria
979,lactamica,rpso,10386.11,neisseria
980,cinerea,mine,9964.58,neisseria
987,meningitidis,sece,10686.35,neisseria
996,sicca,rpmc,7106.38,neisseria
1000,sicca,grxd,11487.17,neisseria
1002,sicca,ftsb,10576.87,neisseria
1005,sicca,rplu,11432.44,neisseria
1009,sicca,atpc,10604.16,neisseria
1010,sicca,gatc,10847.37,neisseria
1011,sicca,hfq,10581.24,neisseria
1014,gonorrhoeae,prib,11584.52,neisseria
1016,sicca,rpoz,7502.59,neisseria
1017,sicca,mine,10413.1,neisseria
1021,sicca,rplx,11566.7,neisseria
1027,gonorrhoeae,rplw,11407.3,neisseria
1029,sicca,rpsr,8984.51,neisseria
1033,sicca,rpmg,5951.06,neisseria
1034,sicca,gros,10172.82,neisseria
1036,sicca,rpmd,6929.16,neisseria
1040,sicca,ftsl,9875.71,neisseria
1041,sicca,rpmf,6487.43,neisseria
1044,sicca,tata,7017.17,neisseria
1045,sicca,rpmi,10990.06,neisseria
1046,gonorrhoeae,ihfb,11133.93,neisseria
1047,sicca,rpsp,9331.7,neisseria
1048,sicca,trxa,11859.79,neisseria
1049,sicca,slyx,8758.85,neisseria
1054,weaveri,rpmc,6993.31,neisseria
1056,weaveri,mine,9926.55,neisseria
1057,flavescens,ftsb,10623.06,neisseria
1059,flavescens,rplu,11908.99,neisseria
1060,weaveri,ftsb,10767.3,neisseria
1062,weaveri,rplu,11886.98,neisseria
1063,weaveri,gatc,10926.4,neisseria
1066,flavescens,grxd,11500.17,neisseria
1067,flavescens,hfq,11426.22,neisseria
1073,weaveri,rpsq,9953.65,neisseria
1074,weaveri,rpso,10403.09,neisseria
1075,weaveri,hfq,10175.74,neisseria
1076,weaveri,rpmh,5079.08,neisseria
1077,weaveri,ihfa,11532.22,neisseria
1078,weaveri,rpmi,7340.87,neisseria
1079,weaveri,nuok,11086.45,neisseria
1082,flavescens,yacg,6865.83,neisseria
1086,flavescens,sece,10493.28,neisseria
1088,flavescens,rpmi,7217.71,neisseria
1090,weaveri,hise,11902.49,neisseria
1091,weaveri,gros,10217.86,neisseria
1094,flavescens,rpsp,9422.81,neisseria
1096,flavescens,cas2,11343.23,neisseria
1099,flavescens,xseb,8427.51,neisseria
1100,weaveri,ftsl,9764.28,neisseria
1101,weaveri,rpsn,11492.57,neisseria
1105,weaveri,rpsj,11822.82,neisseria
1107,flavescens,trxa,11832.76,neisseria
1109,weaveri,rpsp,9373.74,neisseria
1110,flavescens,slyx,8722.84,neisseria
1113,weaveri,rplw,11484.57,neisseria
1114,weaveri,slyx,8319.36,neisseria
1116,weaveri,ihfb,11579.4,neisseria
1117,weaveri,rpst,9435.04,neisseria
1118,flavescens,rplq,11765.72,neisseria
1119,weaveri,acpp,8872.85,neisseria
1120,weaveri,rpmj,4900.92,neisseria
1122,weaveri,rpme,10661.91,neisseria
1123,flavescens,dmpi,7752.86,neisseria
1124,flavescens,rplw,11456.4,neisseria
1126,flavescens,rplv,11909.85,neisseria
1127,flavescens,rpmh,5051.06,neisseria
1130,flavescens,nuok,11076.41,neisseria
1131,weaveri,xseb,8649.84,neisseria
1132,weaveri,rpmd,6899.18,neisseria
1134,weaveri,cas2,11269.02,neisseria
1135,weaveri,rpsu,8326.9,neisseria
1137,weaveri,infa,8280.71,neisseria
1140,weaveri,rpme,8209.39,neisseria
1141,flavescens,isca,11779.22,neisseria
1144,weaveri,rpmg,5951.06,neisseria
1145,weaveri,rpmb,8161.39,neisseria
1154,shayeganii,grxd,11462.23,neisseria
1155,shayeganii,gatc,10841.22,neisseria
1157,weaveri,rpma,9626.96,neisseria
1158,flavescens,hup,11705.54,neisseria
1159,flavescens,rpmb,8818.24,neisseria
1163,weaveri,rplv,11901.86,neisseria
1164,flavescens,gros,11811.86,neisseria
1166,flavescens,ihfa,11433.09,neisseria
1167,flavescens,rpme,10480.78,neisseria
1168,weaveri,rpss,10362.21,neisseria
1170,weaveri,rpsr,8918.45,neisseria
1171,weaveri,rpmf,6443.37,neisseria
1174,flavescens,fbp,11752.46,neisseria
1175,weaveri,rpmj,4473.45,neisseria
1177,flavescens,rplx,11668.79,neisseria
1178,weaveri,rplx,11526.63,neisseria
1180,shayeganii,kdpb,7487.6,neisseria
1181,shayeganii,rplo,9328.93,neisseria
1182,shayeganii,mine,10535.18,neisseria
1183,shayeganii,prib,11046.65,neisseria
1185,shayeganii,hfq,9572.15,neisseria
1186,shayeganii,dsbd,8238.64,neisseria
1188,shayeganii,rpsn,11346.46,neisseria
1191,shayeganii,bola,9721.98,neisseria
1192,shayeganii,xseb,8360.53,neisseria
1193,shayeganii,infa,8256.67,neisseria
1194,shayeganii,nuok,11045.35,neisseria
1195,shayeganii,rpmi,8717.47,neisseria
1196,shayeganii,rpmh,5051.06,neisseria
1197,shayeganii,rplf,11161.02,neisseria
1198,shayeganii,rpmc,7321.7,neisseria
1200,shayeganii,rpss,10389.24,neisseria
1201,shayeganii,isca,11715.27,neisseria
1202,shayeganii,fbp2,11600.27,neisseria
1203,shayeganii,acpp,8468.34,neisseria
1204,shayeganii,cas2,11287.06,neisseria
1207,meningitidis,gatc,11303.94,neisseria
1221,meningitidis,gros,11801.82,neisseria
1223,meningitidis,fbp,11833.58,neisseria
1225,macacae,rpme,10594.93,neisseria
1227,macacae,trxa,11873.81,neisseria
1228,macacae,nuok,11036.3,neisseria
1229,macacae,rpmf,6487.43,neisseria
1230,macacae,fis,8853.46,neisseria
1231,macacae,rpmb,8818.24,neisseria
1232,macacae,rpsj,11822.82,neisseria
1233,macacae,ihfa,11461.14,neisseria
1234,macacae,gros,10215.84,neisseria
1235,macacae,rplx,11566.7,neisseria
1236,macacae,rplq,11787.81,neisseria
1237,macacae,rplw,11418.31,neisseria
1238,macacae,fbp2,11775.45,neisseria
1239,macacae,pcac,11552.17,neisseria
1241,macacae,cas2,11327.18,neisseria
1242,macacae,slyx,8758.85,neisseria
1244,macacae,rpmg,5951.06,neisseria
1245,macacae,ihfb,11865.65,neisseria
1246,macacae,bola,9906.17,neisseria
1247,macacae,yacg,7127.15,neisseria
1249,macacae,rpma,9685.0,neisseria
1250,macacae,rpss,10362.21,neisseria
1251,macacae,rplu,8984.51,neisseria
1253,macacae,xseb,8313.45,neisseria
1254,macacae,rplv,11966.87,neisseria
1255,macacae,rpsq,9868.54,neisseria
1257,macacae,hise,11695.29,neisseria
1258,macacae,ftsl,9875.71,neisseria
1259,macacae,rpmh,5051.06,neisseria
1260,macacae,rpme,8101.29,neisseria
1261,macacae,rpsu,8354.95,neisseria
1262,macacae,rpmi,10946.99,neisseria
1263,macacae,acpp,8539.44,neisseria
1264,macacae,clps,11685.38,neisseria
1265,macacae,rpsn,11548.67,neisseria
1266,macacae,tata,7475.65,neisseria
1267,bacilliformis,rpoz,7466.49,neisseria
1268,bacilliformis,mine,10227.85,neisseria
1270,bacilliformis,rplk,11350.27,neisseria
1271,mucosa,grxd,11484.17,neisseria
1272,mucosa,rpoz,7502.59,neisseria
1273,mucosa,hfq,11200.01,neisseria
1274,bacilliformis,hfq,9518.98,neisseria
1275,bacilliformis,dapf,11892.99,neisseria
1277,bacilliformis,rpmc,7346.66,neisseria
1279,bacilliformis,ftsb,10468.94,neisseria
1280,mucosa,mine,10395.1,neisseria
1281,mucosa,rpmc,7106.38,neisseria
1283,bacilliformis,grxd,11329.95,neisseria
1285,bacilliformis,clps,11373.02,neisseria
1286,bacilliformis,pcac,11579.3,neisseria
1287,mucosa,rpmi,10977.02,neisseria
1289,bacilliformis,ihfb,11523.27,neisseria
1290,bacilliformis,ppa,9143.71,neisseria
1291,mucosa,rpsq,9868.54,neisseria
1293,bacilliformis,moad,8919.3,neisseria
1294,bacilliformis,fkpb,11413.08,neisseria
1295,bacilliformis,slyx,8381.39,neisseria
1296,bacilliformis,rpsu,11001.99,neisseria
1298,mucosa,cas2,11327.18,neisseria
1299,bacilliformis,fis,8915.46,neisseria
1300,bacilliformis,rpmj,4915.89,neisseria
1301,mucosa,rpsu,8354.95,neisseria
1304,mucosa,rplw,11418.31,neisseria
1305,bacilliformis,rpss,10332.18,neisseria
1309,mucosa,ihfa,11461.14,neisseria
1310,mucosa,sece,10234.83,neisseria
1313,mucosa,xseb,8255.42,neisseria
1315,mucosa,rpme,8128.32,neisseria
1317,bacilliformis,rpma,9681.01,neisseria
1319,bacilliformis,hupb,9308.76,neisseria
1320,mucosa,hup,9302.67,neisseria
1321,mucosa,rplx,11554.65,neisseria
1322,bacilliformis,ihfa,11002.64,neisseria
1323,bacilliformis,rpsn,11462.58,neisseria
1324,bacilliformis,trxa,11946.86,neisseria
1325,mucosa,rpmf,6487.43,neisseria
1327,mucosa,ftsl,9847.7,neisseria
1328,bacilliformis,acpp,8501.48,neisseria
1329,bacilliformis,hupb,10419.93,neisseria
1330,bacilliformis,ftsl,9782.17,neisseria
1332,bacilliformis,rplx,11282.41,neisseria
1333,bacilliformis,rpso,10316.06,neisseria
1337,mucosa,slyx,8758.85,neisseria
1340,mucosa,hise,11792.4,neisseria
1341,bacilliformis,rpmd,8877.71,neisseria
