,species,gn,mw,genus
141,trachomatis,rpsq,9645.16,chlamydia
142,felis,rpss,10093.08,chlamydia
143,muridarum,rpss,10233.14,chlamydia
145,abortus,rpso,10416.04,chlamydia
146,felis,rpso,10429.09,chlamydia
147,muridarum,rpsq,9703.19,chlamydia
150,felis,rpsr,9596.26,chlamydia
151,pneumoniae,rpsr,9533.16,chlamydia
152,pneumoniae,rpss,10201.11,chlamydia
153,trachomatis,rpss,10233.14,chlamydia
154,trachomatis,rpst,10855.81,chlamydia
156,pneumoniae,rpso,10400.05,chlamydia
157,trachomatis,rpsu,6666.0,chlamydia
159,pneumoniae,rpsn,11705.86,chlamydia
165,abortus,rpss,10135.1,chlamydia
169,muridarum,rpsj,11868.97,chlamydia
170,pneumoniae,rpsj,11839.97,chlamydia
172,muridarum,rpso,10400.05,chlamydia
174,pneumoniae,rpsu,6635.98,chlamydia
175,muridarum,rpst,10628.55,chlamydia
176,trachomatis,rpst,10825.79,chlamydia
178,felis,rpsu,6605.95,chlamydia
182,abortus,rpsr,10143.92,chlamydia
184,felis,rpst,10703.77,chlamydia
185,muridarum,rpsu,6666.0,chlamydia
186,felis,trpr,11515.04,chlamydia
187,trachomatis,trpr,10931.61,chlamydia
188,trachomatis,trpr,10875.5,chlamydia
211,muridarum,sece,9515.43,chlamydia
214,psittaci,rpmc,8178.63,chlamydia
219,trachomatis,ksga,10052.69,chlamydia
220,trachomatis,acps,11788.71,chlamydia
223,trachomatis,fba_,8482.91,chlamydia
224,trachomatis,atpc,9295.71,chlamydia
226,trachomatis,rpoz,10386.78,chlamydia
231,trachomatis,acps,7767.24,chlamydia
232,trachomatis,yfha,9627.78,chlamydia
233,trachomatis,rpoz,8088.22,chlamydia
236,trachomatis,rpsp,10191.97,chlamydia
238,trachomatis,yfha,10973.28,chlamydia
241,trachomatis,ddl,11622.31,chlamydia
242,trachomatis,fba_,6546.53,chlamydia
243,trachomatis,rpoz,9691.08,chlamydia
247,trachomatis,dppc,11723.92,chlamydia
250,trachomatis,rpmc,9409.76,chlamydia
252,trachomatis,cysw,11986.24,chlamydia
253,trachomatis,rpoz,10370.74,chlamydia
256,trachomatis,rpmc,7638.85,chlamydia
258,trachomatis,trpr,10961.63,chlamydia
262,trachomatis,ung_,9019.16,chlamydia
264,trachomatis,rpoz,9753.9,chlamydia
265,trachomatis,rplm,11499.68,chlamydia
266,trachomatis,pyrh,8791.91,chlamydia
269,trachomatis,fepg,10941.27,chlamydia
272,trachomatis,fba_,10310.0,chlamydia
281,trachomatis,kbay,11317.95,chlamydia
283,trachomatis,secy,8425.25,chlamydia
286,trachomatis,sece,9154.99,chlamydia
296,trachomatis,nuoh,9368.54,chlamydia
297,trachomatis,rpsf,11106.77,chlamydia
299,trachomatis,pyrd,8219.5,chlamydia
304,trachomatis,rpme,7883.04,chlamydia
307,trachomatis,infa,8249.6,chlamydia
313,trachomatis,rpss,10294.78,chlamydia
316,trachomatis,rpmh,5455.54,chlamydia
318,trachomatis,pgi_,8218.52,chlamydia
319,trachomatis,bgla,5204.88,chlamydia
326,trachomatis,cas2,11947.92,chlamydia
334,trachomatis,nuok,10750.99,chlamydia
337,trachomatis,nuoh,11927.67,chlamydia
339,trachomatis,rpmd,6767.01,chlamydia
344,trachomatis,rpmf,6299.48,chlamydia
345,trachomatis,hup_,9951.63,chlamydia
346,trachomatis,hup_,9694.14,chlamydia
350,trachomatis,ebra,11436.8,chlamydia
351,trachomatis,ynzc,8864.21,chlamydia
354,trachomatis,bgla,10298.73,chlamydia
359,trachomatis,rpmf,6482.49,chlamydia
362,trachomatis,hup_,9617.06,chlamydia
369,trachomatis,rpsq,10328.86,chlamydia
377,trachomatis,fhs1,5906.85,chlamydia
378,trachomatis,rpsj,11735.77,chlamydia
382,trachomatis,rpmg,5921.06,chlamydia
383,trachomatis,rpsr,9111.09,chlamydia
384,trachomatis,nane,9497.56,chlamydia
387,trachomatis,mnth,11112.66,chlamydia
388,trachomatis,groe,9548.92,chlamydia
393,trachomatis,mrdb,7730.28,chlamydia
394,trachomatis,mtna,10451.88,chlamydia
396,trachomatis,rpmc,7602.87,chlamydia
398,trachomatis,putp,10132.77,chlamydia
399,trachomatis,mip_,10209.73,chlamydia
402,trachomatis,rpll,11796.73,chlamydia
408,trachomatis,adk_,9831.98,chlamydia
412,trachomatis,epma,10206.67,chlamydia
423,trachomatis,hup_,10271.74,chlamydia
440,trachomatis,maoi,11508.79,chlamydia
445,trachomatis,rpmg,5846.83,chlamydia
451,trachomatis,rpmc,8428.76,chlamydia
455,trachomatis,ssph,6588.22,chlamydia
459,trachomatis,rpmi,7469.93,chlamydia
460,trachomatis,pgi_,8549.8,chlamydia
466,trachomatis,hup_,9985.49,chlamydia
467,trachomatis,acyp,9916.43,chlamydia
474,trachomatis,rpmb,7099.39,chlamydia
475,trachomatis,rpme,7717.83,chlamydia
476,trachomatis,groe,11181.87,chlamydia
484,trachomatis,moad,8219.38,chlamydia
491,trachomatis,rplu,11136.01,chlamydia
495,trachomatis,znub,11565.21,chlamydia
497,trachomatis,lspa,9193.97,chlamydia
504,trachomatis,glgp,10264.57,chlamydia
507,trachomatis,secg,8558.32,chlamydia
508,trachomatis,hup_,9955.87,chlamydia
510,trachomatis,yidd,11747.72,chlamydia
511,trachomatis,sece,8369.83,chlamydia
513,trachomatis,cas2,11299.17,chlamydia
514,trachomatis,pgi,8263.47,chlamydia
517,trachomatis,sece,9601.51,chlamydia
522,trachomatis,sece,6547.81,chlamydia
533,trachomatis,mip,11188.89,chlamydia
535,trachomatis,rpmh,5749.93,chlamydia
539,trachomatis,rpsf,11459.93,chlamydia
541,trachomatis,rsbv,11209.83,chlamydia
543,trachomatis,trxa,11352.11,chlamydia
546,trachomatis,yoze,9208.23,chlamydia
548,trachomatis,rpmg,5886.85,chlamydia
549,trachomatis,btrv,8316.55,chlamydia
552,trachomatis,plsy,11346.92,chlamydia
560,trachomatis,tata,11619.5,chlamydia
562,trachomatis,rpsc,9048.46,chlamydia
566,trachomatis,hup_,9828.32,chlamydia
568,trachomatis,nuok,10639.83,chlamydia
569,trachomatis,ynzc,9790.07,chlamydia
571,trachomatis,rpme,9134.36,chlamydia
572,trachomatis,bglh,10756.17,chlamydia
573,trachomatis,tata,8305.56,chlamydia
574,trachomatis,rpso,10283.06,chlamydia
579,trachomatis,acyp,10492.96,chlamydia
582,trachomatis,ftsx,9410.47,chlamydia
586,trachomatis,glnb,10824.53,chlamydia
589,trachomatis,rpsn,11729.84,chlamydia
592,trachomatis,pgk_,7633.8,chlamydia
593,trachomatis,xseb,8132.22,chlamydia
594,trachomatis,sece,9630.55,chlamydia
597,trachomatis,tsf_,5398.03,chlamydia
598,trachomatis,rplw,10872.78,chlamydia
600,trachomatis,epma,9368.66,chlamydia
602,trachomatis,tsf_,4291.08,chlamydia
607,trachomatis,citd,10370.85,chlamydia
609,trachomatis,acka,11242.9,chlamydia
612,trachomatis,fhs_,4338.34,chlamydia
615,trachomatis,yidd,11172.36,chlamydia
620,trachomatis,ykkd,11290.7,chlamydia
621,trachomatis,rpmg,5645.67,chlamydia
624,trachomatis,dltc,9022.02,chlamydia
636,trachomatis,rpma,10173.67,chlamydia
644,trachomatis,fhs_,7603.79,chlamydia
645,trachomatis,hup_,9607.13,chlamydia
648,trachomatis,rpmf,6492.69,chlamydia
652,avium,rpsu,6635.98,chlamydia
654,psittaci,gros,11167.95,chlamydia
655,avium,gatc,11263.85,chlamydia
656,avium,rpma,8879.12,chlamydia
657,avium,rpmh,5533.46,chlamydia
658,avium,trxa,11554.58,chlamydia
659,avium,rpmg,6299.47,chlamydia
660,avium,rpso,11203.09,chlamydia
662,avium,sece,9424.34,chlamydia
663,psittaci,rpmi,7329.83,chlamydia
664,psittaci,rpsq,9808.43,chlamydia
665,avium,rpmj,5163.1,chlamydia
666,avium,rpmf,6774.95,chlamydia
667,psittaci,xseb,9062.23,chlamydia
668,psittaci,rpsr,9571.3,chlamydia
669,psittaci,rpsn,11882.04,chlamydia
670,psittaci,rpso,10412.1,chlamydia
671,psittaci,rpmg,6299.47,chlamydia
672,avium,rpmc,8370.86,chlamydia
673,avium,rpme,11865.63,chlamydia
675,avium,acpp,9995.27,chlamydia
676,psittaci,infa,8364.02,chlamydia
678,avium,rpst,11145.1,chlamydia
679,avium,rpss,10161.08,chlamydia
680,avium,rpsn,11882.04,chlamydia
681,avium,rpsq,10723.56,chlamydia
683,avium,rpmb,10303.53,chlamydia
684,avium,rpmi,7329.83,chlamydia
685,avium,rpsj,11897.02,chlamydia
690,abortus,rpmb,10073.22,chlamydia
692,abortus,ihfa,11476.61,chlamydia
693,abortus,epma,8991.29,chlamydia
697,abortus,trxa,11002.87,chlamydia
700,trachomatis,hemz,11130.74,chlamydia
702,abortus,rpsr,9568.25,chlamydia
703,trachomatis,hemz,11162.81,chlamydia
704,abortus,gatc,11013.59,chlamydia
710,trachomatis,sodm,6701.67,chlamydia
714,trachomatis,ribe,7392.36,chlamydia
715,trachomatis,tsf,6601.64,chlamydia
716,trachomatis,sodm,6711.68,chlamydia
717,trachomatis,tsf,6589.59,chlamydia
718,pneumoniae,hup,11805.99,chlamydia
723,pneumoniae,rpss,10171.09,chlamydia
728,pneumoniae,rpst,11651.74,chlamydia
744,abortus,gros,11267.92,chlamydia
745,abortus,ompa,11998.79,chlamydia
748,trachomatis,rpoz,7477.75,chlamydia
757,trachomatis,ddl_,9113.58,chlamydia
775,trachomatis,yoze,8681.64,chlamydia
777,trachomatis,glgf,7748.92,chlamydia
789,trachomatis,ykkd,11266.8,chlamydia
792,trachomatis,xseb,10027.61,chlamydia
800,trachomatis,adk_,8230.21,chlamydia
807,trachomatis,aqpz,10077.19,chlamydia
819,trachomatis,tdk_,11258.88,chlamydia
835,trachomatis,sodm,6643.63,chlamydia
838,trachomatis,hup_,10139.82,chlamydia
849,trachomatis,wecb,10117.65,chlamydia
850,trachomatis,yexa,9761.2,chlamydia
851,trachomatis,hup_,9547.01,chlamydia
856,trachomatis,cas2,11737.9,chlamydia
857,trachomatis,nab1,8943.41,chlamydia
861,trachomatis,fur_,9956.29,chlamydia
866,trachomatis,rpmg,6036.99,chlamydia
872,trachomatis,hypa,10658.19,chlamydia
875,trachomatis,sece,6582.94,chlamydia
886,trachomatis,fbp_,4714.47,chlamydia
904,trachomatis,xseb,7514.66,chlamydia
915,trachomatis,troc,10009.08,chlamydia
927,trachomatis,ssbb,11874.67,chlamydia
936,trachomatis,rpst,10785.68,chlamydia
965,trachomatis,def_,9926.58,chlamydia
966,trachomatis,fba_,7806.18,chlamydia
977,trachomatis,ung_,11511.38,chlamydia
980,trachomatis,hemz,11188.84,chlamydia
983,trachomatis,quef,10566.21,chlamydia
985,trachomatis,ganb,4975.66,chlamydia
986,trachomatis,pgk_,10768.1,chlamydia
990,trachomatis,ribe,6905.88,chlamydia
1003,trachomatis,ribe,6958.94,chlamydia
1006,trachomatis,trpr,10900.59,chlamydia
1007,trachomatis,rpoz,10340.73,chlamydia
1008,trachomatis,aroh,10926.07,chlamydia
1015,trachomatis,dps_,10358.65,chlamydia
1018,trachomatis,ddl_,6198.23,chlamydia
1023,trachomatis,fliw,7641.75,chlamydia
1026,trachomatis,pgk_,7060.98,chlamydia
1027,trachomatis,dppc,11777.28,chlamydia
1044,trachomatis,pcp_,10966.82,chlamydia
1064,trachomatis,yccx,10824.41,chlamydia
1068,trachomatis,hup_,10163.85,chlamydia
1070,trachomatis,tsf_,11501.25,chlamydia
1072,trachomatis,sodm,6643.59,chlamydia
1073,pneumoniae,hup,11820.06,chlamydia
1074,suis,ompa,11997.7,chlamydia
1076,pneumoniae,rpma,9147.56,chlamydia
1078,pneumoniae,rpmc,8182.57,chlamydia
1079,pneumoniae,rpmg,6327.48,chlamydia
1080,pneumoniae,rpmc,8166.57,chlamydia
1082,pneumoniae,hup,10681.58,chlamydia
1083,trachomatis,rpoz,9669.08,chlamydia
1096,trachomatis,sece,9542.39,chlamydia
1097,trachomatis,yidd,11736.74,chlamydia
1111,trachomatis,sece,9615.53,chlamydia
1115,trachomatis,sece,8160.98,chlamydia
1130,trachomatis,purs,9423.89,chlamydia
1132,trachomatis,hup_,9983.43,chlamydia
1134,trachomatis,hupa,11410.51,chlamydia
1136,trachomatis,sece,10853.71,chlamydia
1141,trachomatis,hise,9692.13,chlamydia
1142,trachomatis,rpmf,6394.54,chlamydia
1157,trachomatis,groe,11182.85,chlamydia
1170,felis,sece,9337.23,chlamydia
1171,pneumoniae,sece,9553.47,chlamydia
1172,felis,gatc,11232.81,chlamydia
1173,psittaci,gatc,10979.58,chlamydia
1174,psittaci,ihfa,11476.61,chlamydia
1175,psittaci,rpsq,9527.19,chlamydia
1176,psittaci,rpmg,6327.48,chlamydia
1177,psittaci,trxa,11024.85,chlamydia
1178,psittaci,infa,8368.03,chlamydia
1179,psittaci,acpp,8821.8,chlamydia
1181,psittaci,epma,8991.29,chlamydia
1182,psittaci,rpsr,9596.26,chlamydia
1183,psittaci,groe,11261.81,chlamydia
1185,psittaci,rpss,10135.1,chlamydia
1186,psittaci,rpso,10416.04,chlamydia
1188,psittaci,rpmb,10069.21,chlamydia
1190,felis,trxa,11098.03,chlamydia
1191,psittaci,rpmi,7315.84,chlamydia
1192,psittaci,rpmj,5150.1,chlamydia
1194,gallinacea,rpmj,5135.08,chlamydia
1195,gallinacea,rpsr,9571.3,chlamydia
1196,gallinacea,rpmb,10124.29,chlamydia
1197,gallinacea,rpsq,9808.37,chlamydia
1198,gallinacea,rpme,11769.45,chlamydia
1199,gallinacea,rpma,8935.27,chlamydia
1200,gallinacea,xseb,8837.97,chlamydia
1201,gallinacea,gros,11123.79,chlamydia
1203,gallinacea,rpsu,6635.98,chlamydia
1204,gallinacea,acpp,8939.06,chlamydia
1205,gallinacea,rpsn,11873.03,chlamydia
1207,gallinacea,rpso,10412.1,chlamydia
1208,gallinacea,rpmc,8284.67,chlamydia
1211,gallinacea,gatc,11197.8,chlamydia
1213,gallinacea,rpmi,7338.84,chlamydia
1214,gallinacea,rpmg,6313.5,chlamydia
1215,gallinacea,rpss,10161.08,chlamydia
1216,gallinacea,rpmf,6659.77,chlamydia
1217,gallinacea,rpsj,11913.02,chlamydia
1219,gallinacea,rpst,11046.03,chlamydia
1221,gallinacea,infa,8368.01,chlamydia
1225,trachomatis,ihfa,11410.51,chlamydia
1228,psittaci,rpmi,5628.75,chlamydia
1229,psittaci,xseb,8941.05,chlamydia
1230,psittaci,rplx,11078.87,chlamydia
1232,psittaci,nrdr,11780.68,chlamydia
1233,psittaci,acps,10631.79,chlamydia
1235,psittaci,rplx,10031.67,chlamydia
1237,psittaci,infa,7483.0,chlamydia
1238,psittaci,rpmf,7178.37,chlamydia
1240,psittaci,clpp,11151.96,chlamydia
1244,psittaci,rpma,8991.29,chlamydia
1250,psittaci,rpsj,11825.94,chlamydia
1252,psittaci,rpsu,6605.95,chlamydia
1258,psittaci,rpmf,7523.07,chlamydia
1263,psittaci,gros,11294.88,chlamydia
1268,psittaci,sece,9235.1,chlamydia
1271,psittaci,rpmh,5517.46,chlamydia
1272,psittaci,rpmf,6775.9,chlamydia
1276,psittaci,rpsn,11658.84,chlamydia
1290,psittaci,acps,11462.25,chlamydia
1291,psittaci,rpmc,8240.68,chlamydia
1292,psittaci,folb,11980.0,chlamydia
1293,psittaci,gatc,11149.63,chlamydia
1295,psittaci,gros,11255.87,chlamydia
1296,psittaci,rpmb,10089.29,chlamydia
1298,psittaci,rpsu,6610.97,chlamydia
1299,psittaci,rpss,10201.11,chlamydia
1300,psittaci,rpmg,6341.51,chlamydia
1301,psittaci,rpsn,11685.87,chlamydia
1302,psittaci,rpmj,5135.08,chlamydia
1304,psittaci,rpst,10795.96,chlamydia
1305,psittaci,acpp,8730.77,chlamydia
1306,psittaci,rpsj,11854.0,chlamydia
1307,psittaci,rpso,10430.07,chlamydia
1310,psittaci,trxa,11055.8,chlamydia
1311,psittaci,rpsr,9609.24,chlamydia
1312,psittaci,xseb,8945.09,chlamydia
1313,psittaci,sece,9603.6,chlamydia
1314,psittaci,rpsq,9798.5,chlamydia
1315,psittaci,infa,8326.97,chlamydia
1316,trachomatis,rpmc,9334.92,chlamydia
1324,psittaci,rpmb,10103.23,chlamydia
1332,psittaci,ndk,11659.3,chlamydia
1333,psittaci,rpmc,7490.77,chlamydia
1335,psittaci,xseb,8955.08,chlamydia
1347,felis,himd,11476.61,chlamydia
1349,felis,nab2,8861.46,chlamydia
1354,psittaci,rpst,11358.47,chlamydia
1359,psittaci,rpss,7727.18,chlamydia
1363,trachomatis,rpmi,6986.34,chlamydia
1367,abortus,ompa,11966.75,chlamydia
1369,muridarum,rpmh,5463.41,chlamydia
1370,avium,xseb,10137.66,chlamydia
1371,psittaci,rpsj,11897.02,chlamydia
1372,psittaci,rpsu,6635.98,chlamydia
1373,psittaci,rpmc,8400.88,chlamydia
1375,avium,gros,11167.95,chlamydia
1376,avium,rpsr,9571.3,chlamydia
1377,psittaci,rpst,11145.1,chlamydia
1378,avium,hup,11739.93,chlamydia
1379,psittaci,rpmf,6774.95,chlamydia
1380,psittaci,rpma,8879.12,chlamydia
1381,psittaci,acpp,8926.96,chlamydia
1382,psittaci,rpss,7703.1,chlamydia
1383,avium,infa,11319.49,chlamydia
1384,psittaci,rpme,11865.63,chlamydia
1394,psittaci,rplk,11516.47,chlamydia
1397,psittaci,dut,10234.06,chlamydia
1402,psittaci,ribh,8092.38,chlamydia
1421,psittaci,rpsu,4870.86,chlamydia
1424,psittaci,rpsj,11379.51,chlamydia
1442,psittaci,rpmi,6959.35,chlamydia
1458,psittaci,ndk,10850.25,chlamydia
1469,psittaci,rplv,8556.96,chlamydia
1473,psittaci,rpsj,7855.33,chlamydia
1476,psittaci,rpme,8149.47,chlamydia
1483,psittaci,rpss,7255.56,chlamydia
1485,psittaci,ribh,11245.13,chlamydia
1486,psittaci,gatc,10965.55,chlamydia
1488,psittaci,rpls,4877.62,chlamydia
1489,psittaci,rpsu,4619.56,chlamydia
1492,psittaci,rpsr,7536.91,chlamydia
1493,psittaci,gros,9282.54,chlamydia
1495,psittaci,rplp,11696.81,chlamydia
1499,psittaci,trub,9208.58,chlamydia
1507,psittaci,rpmj,5709.76,chlamydia
1515,psittaci,sece,9198.12,chlamydia
1521,trachomatis,rpsu,9086.0,chlamydia
1533,trachomatis,rpst,11286.34,chlamydia
1537,trachomatis,xseb,8401.63,chlamydia
1564,ibidis,gatc,11149.63,chlamydia
1565,ibidis,acps,11462.25,chlamydia
1566,ibidis,folb,11980.0,chlamydia
1567,ibidis,rpmc,8240.68,chlamydia
1568,ibidis,xseb,8945.09,chlamydia
1569,ibidis,acpp,8730.77,chlamydia
1570,ibidis,rpsq,9798.5,chlamydia
1571,ibidis,rpmb,10089.29,chlamydia
1573,ibidis,trxa,11055.8,chlamydia
1578,ibidis,rpst,10795.96,chlamydia
1579,ibidis,rpsr,9609.24,chlamydia
1580,ibidis,rpmi,7300.87,chlamydia
1581,ibidis,rpsn,11685.87,chlamydia
1582,ibidis,infa,8326.97,chlamydia
1583,ibidis,rpmj,5135.08,chlamydia
1584,ibidis,gros,11255.87,chlamydia
1586,ibidis,rpmg,6341.51,chlamydia
1587,ibidis,rpso,10430.07,chlamydia
1588,ibidis,rpma,8889.16,chlamydia
1589,ibidis,rpss,10201.11,chlamydia
1590,ibidis,sece,9603.6,chlamydia
1591,ibidis,rpsu,6610.97,chlamydia
1592,ibidis,rpsj,11854.0,chlamydia
1593,abortus,trxa,10988.84,chlamydia
1597,suis,gatc,11056.65,chlamydia
1598,pecorum,rpsu,6605.95,chlamydia
1599,pecorum,trpr,10425.9,chlamydia
1600,suis,trpr,7614.83,chlamydia
1601,suis,rpmc,8212.52,chlamydia
1602,pecorum,gatc,11027.39,chlamydia
1603,pecorum,infa,8298.86,chlamydia
1604,suis,rpmf,6510.67,chlamydia
1605,suis,rpmb,10092.25,chlamydia
1606,pecorum,rpss,10169.05,chlamydia
1607,pecorum,rpsn,11784.92,chlamydia
1608,suis,rpmi,7342.83,chlamydia
1609,suis,rpma,8944.32,chlamydia
1610,suis,rpsu,6650.0,chlamydia
1612,pecorum,rpme,11784.72,chlamydia
1613,pecorum,rpmc,8183.7,chlamydia
1614,suis,rpsn,11629.81,chlamydia
1615,pecorum,rpmh,5558.6,chlamydia
1616,pecorum,acpp,9104.06,chlamydia
1617,suis,nab2,8783.35,chlamydia
1618,suis,rpst,10784.8,chlamydia
1619,suis,rpsq,9645.16,chlamydia
1620,pecorum,hima,11436.59,chlamydia
1623,suis,rpmj,5163.1,chlamydia
1624,pecorum,rpmi,7278.83,chlamydia
1625,pecorum,rpmg,6271.46,chlamydia
1627,suis,rpsr,9400.1,chlamydia
1628,suis,infa,8413.03,chlamydia
1629,suis,rpss,10233.14,chlamydia
1630,suis,rpsj,11868.97,chlamydia
1631,pecorum,rpst,10909.95,chlamydia
1632,pecorum,rpmj,5135.08,chlamydia
1633,suis,gros,11182.85,chlamydia
1634,suis,acpp,8762.73,chlamydia
1635,suis,trxa,11232.1,chlamydia
1636,pecorum,gros,11299.99,chlamydia
1637,suis,hup,11410.51,chlamydia
1638,pecorum,rpsr,9497.21,chlamydia
1639,pecorum,rpma,8888.26,chlamydia
1640,pecorum,xseb,8692.9,chlamydia
1641,pecorum,rpsj,11855.97,chlamydia
1642,pecorum,rpso,10416.04,chlamydia
1643,pecorum,trx,11307.3,chlamydia
1644,suis,sece,9443.3,chlamydia
1646,pecorum,sece,9482.42,chlamydia
1647,suis,rpso,10400.05,chlamydia
