,species,gn,mw,genus
48,hyopneumoniae,rplx,11578.96,mycoplasma
52,hyopneumoniae,rpmb,7274.62,mycoplasma
56,hyopneumoniae,sece,8680.57,mycoplasma
59,hyopneumoniae,rpss,10268.9,mycoplasma
60,hyopneumoniae,rpsr,10285.3,mycoplasma
62,hyopneumoniae,rpso,10372.32,mycoplasma
63,hyopneumoniae,atpe,10494.19,mycoplasma
66,hyopneumoniae,rplu,11270.23,mycoplasma
67,hyopneumoniae,rplx,11551.94,mycoplasma
68,hyopneumoniae,rpsq,11554.8,mycoplasma
69,synoviae,rpmj,4292.37,mycoplasma
70,synoviae,rpmh,5665.74,mycoplasma
71,synoviae,rpmg,5902.04,mycoplasma
72,synoviae,rpsz,7098.58,mycoplasma
73,synoviae,rpmb,7264.54,mycoplasma
74,synoviae,rpmi,7431.04,mycoplasma
75,synoviae,rpmf,7588.92,mycoplasma
76,synoviae,rpmc,7607.87,mycoplasma
77,synoviae,infa,8237.7,mycoplasma
78,synoviae,rpme,8302.71,mycoplasma
80,synoviae,rpma,9290.51,mycoplasma
82,synoviae,rpsp,9576.3,mycoplasma
84,synoviae,rpst,9891.68,mycoplasma
85,synoviae,hima,10178.78,mycoplasma
86,synoviae,rpss,10285.97,mycoplasma
87,synoviae,rpso,10389.26,mycoplasma
88,synoviae,atpe,11015.71,mycoplasma
89,synoviae,rpsq,11174.09,mycoplasma
90,synoviae,rplu,11232.23,mycoplasma
91,synoviae,trxm,11384.12,mycoplasma
92,synoviae,rpsj,11463.55,mycoplasma
93,synoviae,gatc,11978.79,mycoplasma
95,hyopneumoniae,rpmg,5474.56,mycoplasma
99,hyopneumoniae,rpmb,7253.55,mycoplasma
110,hyopneumoniae,atpe,10522.25,mycoplasma
111,hyopneumoniae,hima,10669.7,mycoplasma
114,hyopneumoniae,rplu,11240.21,mycoplasma
116,pneumoniae,rpmj,4386.45,mycoplasma
117,pneumoniae,rpmh,5599.72,mycoplasma
118,pneumoniae,rpmi,6771.06,mycoplasma
119,pneumoniae,rpsn,6885.34,mycoplasma
120,pneumoniae,rpsu,7515.1,mycoplasma
121,pneumoniae,rpmb,7530.86,mycoplasma
123,pneumoniae,infa,9024.72,mycoplasma
124,pneumoniae,rpsq,9861.63,mycoplasma
125,pneumoniae,rpso,9900.66,mycoplasma
126,pneumoniae,rpss,10036.6,mycoplasma
127,pneumoniae,rpsp,10782.89,mycoplasma
128,pneumoniae,rpme,10958.64,mycoplasma
129,pneumoniae,trxa,11215.12,mycoplasma
130,pneumoniae,rpma,11444.28,mycoplasma
132,pneumoniae,rplu,11638.79,mycoplasma
133,fermentans,rpmh,5552.49,mycoplasma
134,fermentans,rpmg,5998.15,mycoplasma
135,fermentans,rpmg,6221.34,mycoplasma
137,fermentans,rpmi,7243.71,mycoplasma
138,fermentans,rpmf,7742.17,mycoplasma
139,fermentans,rpsz,7945.65,mycoplasma
140,fermentans,rpmc,7955.43,mycoplasma
141,fermentans,rpmb,7966.57,mycoplasma
142,fermentans,infa,8074.41,mycoplasma
146,fermentans,rpso,10075.76,mycoplasma
147,fermentans,rpss,10301.05,mycoplasma
148,fermentans,rpsq,10311.05,mycoplasma
149,fermentans,rplu,11109.21,mycoplasma
151,fermentans,rpsj,11387.47,mycoplasma
153,fermentans,rpsr,11662.86,mycoplasma
154,hominis,rpmj,4341.32,mycoplasma
155,hominis,rpmh,5686.82,mycoplasma
156,hominis,rpmg,5815.84,mycoplasma
157,hominis,rpmg,6009.17,mycoplasma
158,hominis,rpmb,7112.28,mycoplasma
159,hominis,rpml,7147.45,mycoplasma
160,hominis,rpsz,7201.83,mycoplasma
161,hominis,rpmf,7466.88,mycoplasma
162,hominis,rpmc,7585.89,mycoplasma
163,hominis,infa,7990.47,mycoplasma
164,hominis,rpme,8063.21,mycoplasma
166,hominis,rpst,9391.78,mycoplasma
167,hominis,rpma,9473.84,mycoplasma
168,hominis,rpsp,9809.41,mycoplasma
169,hominis,rpso,10190.95,mycoplasma
170,hominis,rpss,10321.05,mycoplasma
171,hominis,rpsq,10831.58,mycoplasma
172,hominis,rplu,11219.14,mycoplasma
174,hominis,rpsr,11371.68,mycoplasma
175,hominis,rpsj,11418.48,mycoplasma
176,hominis,gatc,11739.3,mycoplasma
177,hominis,trxa,11778.54,mycoplasma
178,hominis,acps,11932.85,mycoplasma
179,bovis,rpmh,5725.75,mycoplasma
182,bovis,rpsz,7105.64,mycoplasma
183,bovis,rpmi,7215.66,mycoplasma
184,bovis,rpmb,7445.79,mycoplasma
185,bovis,rpmc,7484.83,mycoplasma
186,bovis,rpmf,7736.16,mycoplasma
187,bovis,rpme,7778.05,mycoplasma
188,bovis,infa,8347.62,mycoplasma
189,bovis,sece,8951.92,mycoplasma
191,bovis,rpsq,10113.79,mycoplasma
192,bovis,rpma,10143.35,mycoplasma
193,bovis,rpst,10192.81,mycoplasma
194,bovis,rpso,10213.03,mycoplasma
195,bovis,rpss,10446.21,mycoplasma
196,bovis,hup,10659.56,mycoplasma
197,bovis,rpsp,10973.81,mycoplasma
198,bovis,rplu,10985.96,mycoplasma
200,bovis,rpsj,11520.45,mycoplasma
201,bovis,gatc,11841.54,mycoplasma
202,conjunctivae,rpmh,5506.55,mycoplasma
203,conjunctivae,rpmb,7174.45,mycoplasma
204,conjunctivae,rpmi,7358.69,mycoplasma
205,conjunctivae,rpmc,7996.34,mycoplasma
206,conjunctivae,rpme,8267.5,mycoplasma
207,conjunctivae,infa,8284.82,mycoplasma
208,conjunctivae,rpma,9429.9,mycoplasma
210,conjunctivae,rpsr,9923.96,mycoplasma
211,conjunctivae,rpst,10089.88,mycoplasma
212,conjunctivae,hima,10176.97,mycoplasma
213,conjunctivae,rpso,10230.11,mycoplasma
214,conjunctivae,sece,10268.56,mycoplasma
215,conjunctivae,rpss,10379.08,mycoplasma
217,conjunctivae,rpsq,10737.57,mycoplasma
218,conjunctivae,rplu,11123.15,mycoplasma
219,conjunctivae,rplx,11746.94,mycoplasma
222,pneumoniae,rpmg,5863.05,mycoplasma
223,pneumoniae,rpmg,6281.57,mycoplasma
224,pneumoniae,rpmf,6622.84,mycoplasma
226,pneumoniae,rpsz,6885.34,mycoplasma
230,pneumoniae,secg,8345.32,mycoplasma
233,pneumoniae,ptsh,9495.12,mycoplasma
234,pneumoniae,rpsq,9833.58,mycoplasma
237,pneumoniae,rpst,9970.55,mycoplasma
239,pneumoniae,rpsp,10041.88,mycoplasma
240,pneumoniae,ulab,10327.26,mycoplasma
243,pneumoniae,atpe,11015.74,mycoplasma
247,pneumoniae,rpma,11504.31,mycoplasma
252,genitalium,rpmj,4428.57,mycoplasma
253,genitalium,rpmh,5706.77,mycoplasma
254,genitalium,rpmg,5946.16,mycoplasma
255,genitalium,rpmg,6240.52,mycoplasma
256,genitalium,rpmf,6622.89,mycoplasma
257,genitalium,rpmi,6766.08,mycoplasma
258,genitalium,rpsz,6917.3,mycoplasma
259,genitalium,rpmb,7485.81,mycoplasma
260,genitalium,rpsu,7638.15,mycoplasma
261,genitalium,infa,8113.67,mycoplasma
263,genitalium,secg,8543.59,mycoplasma
264,genitalium,ptsh,9410.04,mycoplasma
265,genitalium,mg28,9643.34,mycoplasma
266,genitalium,rpsq,9969.78,mycoplasma
267,genitalium,rpss,9996.58,mycoplasma
268,genitalium,rpst,10104.77,mycoplasma
269,genitalium,rpso,10185.06,mycoplasma
270,genitalium,rpsp,10229.03,mycoplasma
271,genitalium,atpe,10602.35,mycoplasma
272,genitalium,rpme,10953.63,mycoplasma
273,genitalium,trxa,11498.28,mycoplasma
274,genitalium,rpma,11572.35,mycoplasma
275,genitalium,rplu,11605.93,mycoplasma
276,genitalium,rplw,11880.33,mycoplasma
277,genitalium,rpsj,11961.35,mycoplasma
278,mobile,rpmj,4338.42,mycoplasma
279,mobile,rpmh,5684.83,mycoplasma
280,mobile,rpmg,5980.11,mycoplasma
281,mobile,rpsz,7065.61,mycoplasma
282,mobile,rpmb,7195.53,mycoplasma
283,mobile,rpmi,7556.1,mycoplasma
284,mobile,rpmf,7648.02,mycoplasma
285,mobile,rpme,8004.18,mycoplasma
286,mobile,infa,8124.39,mycoplasma
290,mobile,rpma,9389.68,mycoplasma
291,mobile,atpe,9842.64,mycoplasma
292,mobile,rpmc,9877.69,mycoplasma
293,mobile,rpsr,9943.03,mycoplasma
294,mobile,rpso,10258.06,mycoplasma
295,mobile,rpss,10359.99,mycoplasma
296,mobile,rpst,10379.03,mycoplasma
297,mobile,rpsp,10429.27,mycoplasma
298,mobile,rpsq,10569.34,mycoplasma
300,mobile,rplu,11246.3,mycoplasma
301,mobile,trxa,11673.64,mycoplasma
302,mobile,trxa,11699.55,mycoplasma
303,mobile,rpsj,11838.0,mycoplasma
304,mobile,gatc,11859.61,mycoplasma
305,crocodyli,rpmj,4321.52,mycoplasma
306,crocodyli,rpmh,5532.59,mycoplasma
307,crocodyli,rpmg,5829.84,mycoplasma
308,crocodyli,rpmb,6986.26,mycoplasma
309,crocodyli,rpsz,7062.61,mycoplasma
310,crocodyli,rpmc,7169.36,mycoplasma
311,crocodyli,rpmi,7252.76,mycoplasma
312,crocodyli,rpmf,7538.95,mycoplasma
313,crocodyli,rpme,7890.13,mycoplasma
314,crocodyli,infa,8011.29,mycoplasma
315,crocodyli,sece,8922.93,mycoplasma
317,crocodyli,rpsp,9654.33,mycoplasma
318,crocodyli,rpst,9680.4,mycoplasma
319,crocodyli,rpma,9911.28,mycoplasma
320,crocodyli,rpsr,9986.87,mycoplasma
321,crocodyli,rpsq,10177.91,mycoplasma
322,crocodyli,rpso,10210.97,mycoplasma
323,crocodyli,rpss,10260.92,mycoplasma
326,crocodyli,rplu,11171.23,mycoplasma
328,crocodyli,rpsj,11440.32,mycoplasma
329,crocodyli,acps,11906.89,mycoplasma
353,leachii,rpmj,4367.42,mycoplasma
354,leachii,rpmh,5141.22,mycoplasma
355,leachii,rpmg,6087.11,mycoplasma
356,leachii,rpsu,6477.55,mycoplasma
357,leachii,rpmf,6519.79,mycoplasma
358,leachii,rpmi,7082.61,mycoplasma
359,leachii,rpsz,7150.61,mycoplasma
360,leachii,rpmb,7333.55,mycoplasma
362,leachii,infa,8417.97,mycoplasma
363,leachii,rpsr,8900.73,mycoplasma
364,leachii,rpst,8967.52,mycoplasma
365,leachii,rpss,9860.43,mycoplasma
366,leachii,rpsq,10050.9,mycoplasma
367,leachii,hup_,10099.74,mycoplasma
368,leachii,rpma,10162.67,mycoplasma
369,leachii,rpso,10275.18,mycoplasma
370,leachii,rpme,10384.8,mycoplasma
371,leachii,hup_,10429.41,mycoplasma
372,leachii,rplw,10870.82,mycoplasma
373,leachii,rplu,11258.5,mycoplasma
374,leachii,rpsj,11544.67,mycoplasma
375,leachii,trxa,11564.49,mycoplasma
376,leachii,gatc,11737.12,mycoplasma
377,leachii,rplx,11776.84,mycoplasma
378,leachii,mraz,11878.93,mycoplasma
379,penetrans,rpmh,5724.64,mycoplasma
380,penetrans,rpmg,6322.62,mycoplasma
381,penetrans,rpmf,6654.99,mycoplasma
382,penetrans,rpsz,7094.72,mycoplasma
383,penetrans,rpsu,7713.0,mycoplasma
384,penetrans,infa,8033.51,mycoplasma
385,penetrans,atpe,8159.67,mycoplasma
387,penetrans,rpst,8740.24,mycoplasma
388,penetrans,rpmb,9464.0,mycoplasma
390,penetrans,rpso,10172.87,mycoplasma
391,penetrans,rpma,10464.27,mycoplasma
393,penetrans,rpss,10575.31,mycoplasma
394,penetrans,rpsq,10816.78,mycoplasma
397,penetrans,rplu,11519.68,mycoplasma
399,penetrans,rplx,11886.85,mycoplasma
400,penetrans,rpsj,11930.07,mycoplasma
401,hyorhinis,rpmj,4412.39,mycoplasma
402,hyorhinis,rpmg,5437.44,mycoplasma
403,hyorhinis,rpmh,5493.51,mycoplasma
404,hyorhinis,rpmg,6030.2,mycoplasma
405,hyorhinis,rpmb,6977.25,mycoplasma
406,hyorhinis,rpsz,7120.76,mycoplasma
407,hyorhinis,rpmi,7145.48,mycoplasma
409,hyorhinis,infa,8380.8,mycoplasma
410,hyorhinis,rmpc,8428.76,mycoplasma
411,hyorhinis,rpme,8486.76,mycoplasma
412,hyorhinis,sece,8686.72,mycoplasma
413,hyorhinis,rpma,9368.66,mycoplasma
414,hyorhinis,rpsr,9371.23,mycoplasma
415,hyorhinis,rpst,9953.68,mycoplasma
416,hyorhinis,hima,10068.79,mycoplasma
417,hyorhinis,rpsp,10241.23,mycoplasma
418,hyorhinis,rpso,10249.04,mycoplasma
419,hyorhinis,rpss,10450.11,mycoplasma
421,hyorhinis,rplu,11203.24,mycoplasma
422,hyorhinis,rpsq,11617.4,mycoplasma
423,hyorhinis,rpsj,11741.84,mycoplasma
424,hyorhinis,rplx,11901.13,mycoplasma
426,suis,rpmj,4429.52,mycoplasma
427,haemocanis,rpmj,4447.7,mycoplasma
428,haemocanis,rpmh,5604.61,mycoplasma
429,suis,rpmh,5639.72,mycoplasma
430,haemocanis,rpmg,6130.43,mycoplasma
431,haemocanis,rpmf,6345.51,mycoplasma
432,suis,rpmg,6515.99,mycoplasma
433,suis,rpsu,6878.29,mycoplasma
434,suis,rpsz,7199.6,mycoplasma
435,suis,rpmf,7256.74,mycoplasma
436,haemocanis,rpsz,7282.76,mycoplasma
437,haemocanis,rpmb,7462.8,mycoplasma
438,haemocanis,rpmi,7965.66,mycoplasma
439,suis,rpme,8000.3,mycoplasma
440,haemocanis,rpme,8498.93,mycoplasma
441,haemocanis,rpso,8507.09,mycoplasma
442,haemocanis,infa,8792.36,mycoplasma
443,haemocanis,rpsp,9065.54,mycoplasma
444,suis,rpma,9409.86,mycoplasma
445,suis,rpsp,9434.08,mycoplasma
446,haemocanis,rpmc,9491.14,mycoplasma
447,suis,rpso,9664.48,mycoplasma
448,haemocanis,rpsq,10001.73,mycoplasma
449,haemocanis,rpss,10297.17,mycoplasma
450,suis,rpmc,10567.45,mycoplasma
452,suis,rpss,10668.61,mycoplasma
453,haemocanis,rpsr,10675.6,mycoplasma
454,suis,rplx,10871.96,mycoplasma
457,haemocanis,hupa,11399.55,mycoplasma
458,haemocanis,rplq,11486.39,mycoplasma
459,haemocanis,rplx,11545.78,mycoplasma
460,suis,infc,11546.62,mycoplasma
471,hyopneumoniae,sece,8751.69,mycoplasma
473,hyopneumoniae,rpst,9896.69,mycoplasma
478,hyopneumoniae,atpe,10522.21,mycoplasma
485,suis,rpmh,5595.71,mycoplasma
487,suis,rpsu,6850.28,mycoplasma
488,suis,rpsz,7201.57,mycoplasma
491,suis,rpml,8699.57,mycoplasma
495,suis,hima,10121.96,mycoplasma
496,suis,rpsq,10296.24,mycoplasma
500,suis,hima,11691.69,mycoplasma
501,haemofelis,rpmj,4447.7,mycoplasma
502,haemofelis,rpmh,5618.64,mycoplasma
503,haemofelis,rpmg,6130.43,mycoplasma
504,haemofelis,rpmf,6373.53,mycoplasma
505,haemofelis,rpsz,7282.76,mycoplasma
506,haemofelis,rpmb,7396.82,mycoplasma
507,haemofelis,rpmi,7965.66,mycoplasma
508,haemofelis,rpme,8539.0,mycoplasma
509,haemofelis,rpso,8708.27,mycoplasma
510,haemofelis,infa,8762.34,mycoplasma
511,haemofelis,rpsp,9064.55,mycoplasma
512,haemofelis,rpmc,9478.06,mycoplasma
513,haemofelis,rpsq,10045.78,mycoplasma
514,haemofelis,rpss,10311.2,mycoplasma
516,haemofelis,rpsr,11096.02,mycoplasma
517,haemofelis,hupa,11403.46,mycoplasma
518,haemofelis,rplx,11442.66,mycoplasma
519,wenyonii,rpmj,4443.55,mycoplasma
520,wenyonii,rpmh,5625.72,mycoplasma
521,wenyonii,rpmf,6334.63,mycoplasma
522,wenyonii,rpmg,6714.17,mycoplasma
523,wenyonii,rpsz,7163.65,mycoplasma
524,wenyonii,rpmi,8138.79,mycoplasma
525,wenyonii,rpme,8275.61,mycoplasma
527,wenyonii,rpma,9270.77,mycoplasma
528,wenyonii,rpsp,9306.96,mycoplasma
529,wenyonii,rpsl,9808.55,mycoplasma
531,wenyonii,rpmc,10357.29,mycoplasma
532,wenyonii,rpss,10398.32,mycoplasma
535,wenyonii,rplx,11911.95,mycoplasma
539,haemofelis,rpmb,7426.85,mycoplasma
541,haemofelis,rpme,8528.96,mycoplasma
543,haemofelis,infa,8792.36,mycoplasma
545,haemofelis,rpmc,9477.12,mycoplasma
546,haemofelis,rpsq,10015.75,mycoplasma
547,haemofelis,rpss,10281.17,mycoplasma
550,haemofelis,hupa,11430.48,mycoplasma
552,agalactiae,rpmj,4339.41,mycoplasma
553,agalactiae,rpmh,5725.75,mycoplasma
554,agalactiae,rpmg,5855.96,mycoplasma
555,agalactiae,rpmg,5863.01,mycoplasma
556,agalactiae,rpsz,7079.6,mycoplasma
557,agalactiae,rpmi,7197.62,mycoplasma
558,agalactiae,rpmb,7415.76,mycoplasma
559,agalactiae,atpe,7505.03,mycoplasma
560,agalactiae,rpmf,7699.1,mycoplasma
561,agalactiae,rpme,7735.02,mycoplasma
562,agalactiae,rpmc,8070.39,mycoplasma
563,agalactiae,infa,8347.62,mycoplasma
567,agalactiae,rpsq,10091.72,mycoplasma
568,agalactiae,rpma,10098.36,mycoplasma
569,agalactiae,rpst,10178.79,mycoplasma
570,agalactiae,rpso,10227.05,mycoplasma
571,agalactiae,rpss,10401.13,mycoplasma
572,agalactiae,hup,10591.49,mycoplasma
573,agalactiae,rpsp,10860.69,mycoplasma
574,agalactiae,rplu,10998.02,mycoplasma
576,agalactiae,rpsr,11933.09,mycoplasma
577,haemolamae,rpmj,4443.55,mycoplasma
578,haemolamae,rpmh,5559.53,mycoplasma
579,haemolamae,rpmf,6196.49,mycoplasma
580,haemolamae,rpmg,6605.96,mycoplasma
581,haemolamae,rpsz,7170.74,mycoplasma
582,haemolamae,rpmi,8264.91,mycoplasma
583,haemolamae,rpme,8348.58,mycoplasma
584,haemolamae,rpsp,9278.77,mycoplasma
585,haemolamae,rpma,9321.74,mycoplasma
586,haemolamae,rpso,9522.11,mycoplasma
587,haemolamae,rpsl,10341.22,mycoplasma
588,haemolamae,rpsq,10358.3,mycoplasma
589,haemolamae,rpmc,10505.23,mycoplasma
591,haemolamae,rpss,10785.78,mycoplasma
592,haemolamae,rplx,11210.26,mycoplasma
593,haemolamae,rpsk,11385.21,mycoplasma
595,haemolamae,rpsj,11988.34,mycoplasma
596,gallisepticum,rpmj,4390.44,mycoplasma
597,gallisepticum,rpmh,5635.63,mycoplasma
599,gallisepticum,rpl3,5723.74,mycoplasma
600,gallisepticum,rpmg,6184.24,mycoplasma
601,gallisepticum,rpmf,6665.87,mycoplasma
602,gallisepticum,rpsz,7111.58,mycoplasma
603,gallisepticum,rpmb,7236.52,mycoplasma
604,gallisepticum,rpsu,7377.81,mycoplasma
605,gallisepticum,rpmi,7432.97,mycoplasma
606,gallisepticum,infa,8059.57,mycoplasma
608,gallisepticum,rpst,9539.01,mycoplasma
609,gallisepticum,rpsp,9689.48,mycoplasma
610,gallisepticum,rpsq,9878.69,mycoplasma
611,gallisepticum,rpss,9978.56,mycoplasma
612,gallisepticum,atpe,10000.83,mycoplasma
613,gallisepticum,rpso,10505.31,mycoplasma
614,gallisepticum,groe,10884.64,mycoplasma
615,gallisepticum,rpma,10901.59,mycoplasma
616,gallisepticum,hima,10932.05,mycoplasma
617,gallisepticum,rpme,11368.28,mycoplasma
618,gallisepticum,rplu,11472.48,mycoplasma
619,gallisepticum,trxa,11549.41,mycoplasma
621,pulmonis,rpmj,4351.42,mycoplasma
622,pulmonis,rpmg,5526.67,mycoplasma
623,pulmonis,rpmh,5580.64,mycoplasma
624,pulmonis,rpmg,5980.18,mycoplasma
625,pulmonis,rpmf,6904.25,mycoplasma
626,pulmonis,rpsz,6988.55,mycoplasma
627,pulmonis,rpmb,7148.4,mycoplasma
628,pulmonis,rpmc,7457.72,mycoplasma
629,pulmonis,rpmi,7565.07,mycoplasma
630,pulmonis,rpme,7951.44,mycoplasma
631,pulmonis,infa,8344.92,mycoplasma
635,pulmonis,atpe,9295.93,mycoplasma
636,pulmonis,rpma,9503.86,mycoplasma
637,pulmonis,rpsq,10108.96,mycoplasma
638,pulmonis,rpst,10146.06,mycoplasma
639,pulmonis,rpso,10268.14,mycoplasma
640,pulmonis,rpsp,10269.01,mycoplasma
641,pulmonis,rpss,10458.12,mycoplasma
642,pulmonis,sece,10779.03,mycoplasma
643,pulmonis,rplu,11455.55,mycoplasma
645,pulmonis,rplx,11951.05,mycoplasma
647,anatis,rpmj,4365.49,mycoplasma
648,anatis,rpmh,5614.65,mycoplasma
649,anatis,rpmg,5935.97,mycoplasma
650,anatis,rpsz,7092.6,mycoplasma
651,anatis,rpmb,7140.41,mycoplasma
652,anatis,rpmc,7187.45,mycoplasma
653,anatis,rpmf,7233.54,mycoplasma
654,anatis,rpmi,7255.79,mycoplasma
655,anatis,infa,8106.48,mycoplasma
656,anatis,rpme,8188.43,mycoplasma
658,anatis,sece,9047.97,mycoplasma
659,anatis,rpsp,9446.09,mycoplasma
660,anatis,rpma,9526.72,mycoplasma
661,anatis,rpst,9559.29,mycoplasma
662,anatis,rpsr,9835.66,mycoplasma
663,anatis,rpso,10308.13,mycoplasma
664,anatis,rpss,10338.01,mycoplasma
665,anatis,rpsq,10380.04,mycoplasma
667,anatis,rplu,11045.89,mycoplasma
669,anatis,rpsj,11322.31,mycoplasma
673,yeatsii,rpmj,4367.42,mycoplasma
674,yeatsii,rpmg,5667.76,mycoplasma
675,yeatsii,rpmg,6395.54,mycoplasma
676,yeatsii,rpsu,6461.56,mycoplasma
677,yeatsii,rpmf,6522.84,mycoplasma
678,yeatsii,rpsz,7155.59,mycoplasma
679,yeatsii,rpmi,7238.73,mycoplasma
680,yeatsii,rpmb,7350.64,mycoplasma
682,yeatsii,infa,8474.0,mycoplasma
683,yeatsii,rpsr,8865.61,mycoplasma
684,yeatsii,rpst,8941.61,mycoplasma
686,yeatsii,rpsq,10052.92,mycoplasma
688,yeatsii,rpss,10134.71,mycoplasma
689,yeatsii,rpso,10210.18,mycoplasma
690,yeatsii,rpsp,10228.0,mycoplasma
691,yeatsii,rpma,10479.93,mycoplasma
692,yeatsii,rpme,10577.02,mycoplasma
693,yeatsii,atpc,10881.75,mycoplasma
694,yeatsii,rplw,10958.82,mycoplasma
695,yeatsii,rplu,11076.11,mycoplasma
696,yeatsii,gatc,11277.84,mycoplasma
697,yeatsii,trxa,11477.56,mycoplasma
698,yeatsii,rpsj,11587.78,mycoplasma
699,yeatsii,rpmh,11615.03,mycoplasma
700,yeatsii,rplx,11734.76,mycoplasma
707,agalactiae,rpmb,7445.79,mycoplasma
708,agalactiae,rpmc,7586.92,mycoplasma
709,agalactiae,rpmf,7722.14,mycoplasma
710,agalactiae,rpme,7898.2,mycoplasma
716,agalactiae,rpst,10118.69,mycoplasma
719,agalactiae,hup,10577.5,mycoplasma
721,agalactiae,rplu,10983.99,mycoplasma
723,ovipneumoniae,rpmj,4393.52,mycoplasma
724,ovipneumoniae,rpmh,5521.61,mycoplasma
725,ovipneumoniae,rpmg,5548.68,mycoplasma
726,ovipneumoniae,rpmg,6076.33,mycoplasma
727,ovipneumoniae,rpsz,7177.75,mycoplasma
728,ovipneumoniae,rpmb,7201.54,mycoplasma
729,ovipneumoniae,rpmi,7395.92,mycoplasma
730,ovipneumoniae,rpmf,7616.94,mycoplasma
731,ovipneumoniae,rpme,8393.79,mycoplasma
732,ovipneumoniae,infa,8686.2,mycoplasma
733,ovipneumoniae,rpma,9027.42,mycoplasma
734,ovipneumoniae,hima,10030.74,mycoplasma
735,ovipneumoniae,rpst,10054.99,mycoplasma
736,ovipneumoniae,rpsp,10116.84,mycoplasma
737,ovipneumoniae,rpsr,10238.2,mycoplasma
738,ovipneumoniae,rpso,10265.2,mycoplasma
739,ovipneumoniae,rpss,10483.23,mycoplasma
741,ovipneumoniae,sece,10607.82,mycoplasma
742,ovipneumoniae,rpsq,10830.8,mycoplasma
743,ovipneumoniae,rplu,11202.16,mycoplasma
744,ovipneumoniae,rplx,11557.73,mycoplasma
745,alkalescens,rpmj,4356.38,mycoplasma
746,alkalescens,rpmh,5702.87,mycoplasma
747,alkalescens,rpmg,5792.89,mycoplasma
748,alkalescens,rpmg,6023.16,mycoplasma
749,alkalescens,rpsz,7147.76,mycoplasma
750,alkalescens,rpmi,7169.56,mycoplasma
751,alkalescens,rpmb,7181.39,mycoplasma
752,alkalescens,rpmf,7518.05,mycoplasma
753,alkalescens,rpmc,7631.91,mycoplasma
754,alkalescens,rpme,7842.97,mycoplasma
756,alkalescens,infa,9007.62,mycoplasma
757,alkalescens,rpma,9273.52,mycoplasma
758,alkalescens,rpst,9289.78,mycoplasma
759,alkalescens,rpma,9566.75,mycoplasma
760,alkalescens,rpsp,9963.63,mycoplasma
761,alkalescens,rpso,10298.05,mycoplasma
762,alkalescens,rpss,10620.42,mycoplasma
763,alkalescens,rpsq,10807.46,mycoplasma
765,alkalescens,hup,11187.24,mycoplasma
766,alkalescens,rplu,11236.26,mycoplasma
767,alkalescens,rplu,11243.25,mycoplasma
768,alkalescens,rpsr,11325.52,mycoplasma
769,alkalescens,rpsj,11379.57,mycoplasma
770,alkalescens,gatc,11557.29,mycoplasma
771,alkalescens,sece,11583.04,mycoplasma
772,alkalescens,acps,11907.0,mycoplasma
773,auris,rpmj,4356.38,mycoplasma
774,auris,rpmh,5702.87,mycoplasma
775,auris,rpmg,5742.87,mycoplasma
776,auris,rpmg,5948.09,mycoplasma
