,species,gn,mw,genus
165,piscium,xseb,8256.33,lactococcus
166,piscium,infa,8292.73,lactococcus
167,piscium,acpp,8398.3,lactococcus
168,piscium,ynbe,8540.23,lactococcus
170,piscium,dltc,8919.14,lactococcus
172,piscium,rpst,9025.54,lactococcus
173,piscium,rpme,9116.14,lactococcus
174,piscium,acpp,9119.28,lactococcus
175,piscium,rpsr,9359.08,lactococcus
176,piscium,hup,9606.08,lactococcus
178,piscium,gros,10035.71,lactococcus
179,piscium,rpsq,10128.85,lactococcus
180,piscium,ybea,10176.35,lactococcus
182,piscium,rpma,10337.84,lactococcus
184,piscium,rpso,10493.13,lactococcus
185,piscium,rpsp,10498.2,lactococcus
186,piscium,citd,10531.36,lactococcus
187,piscium,rplw,10537.39,lactococcus
188,piscium,rpss,10606.26,lactococcus
189,piscium,rpsn,10701.62,lactococcus
191,piscium,rplx,10871.69,lactococcus
192,piscium,gatc,10962.26,lactococcus
193,piscium,ybcg,10976.66,lactococcus
194,piscium,esxa,11137.35,lactococcus
196,piscium,rplu,11281.21,lactococcus
197,piscium,rpsf,11487.94,lactococcus
198,piscium,trxa,11501.33,lactococcus
199,piscium,hise,11502.09,lactococcus
200,piscium,trxa,11623.35,lactococcus
201,piscium,rpsj,11624.6,lactococcus
202,phage,orf3,8305.55,lactococcus
203,lactis,rpmh,5182.14,lactococcus
204,lactis,rpmg,5507.54,lactococcus
205,lactis,rpmg,5997.11,lactococcus
206,lactis,rpmd,6193.42,lactococcus
207,lactis,rpmf,6662.57,lactococcus
208,lactis,rpsu,7018.23,lactococcus
209,lactis,rpmb,7173.41,lactococcus
212,lactis,rpmi,7876.37,lactococcus
213,lactis,infa,8195.53,lactococcus
215,lactis,rpst,8352.69,lactococcus
216,lactis,acpp,8401.28,lactococcus
220,lactis,xseb,8964.05,lactococcus
222,lactis,sbcc,9027.38,lactococcus
223,lactis,dltc,9139.26,lactococcus
226,lactis,rpme,9336.5,lactococcus
227,lactis,rpsr,9371.06,lactococcus
229,lactis,purs,9741.06,lactococcus
230,lactis,rpma,10033.49,lactococcus
232,lactis,rnpa,10076.79,lactococcus
234,lactis,gros,10220.85,lactococcus
235,lactis,rpsp,10281.01,lactococcus
236,lactis,rpso,10357.02,lactococcus
238,lactis,rpsn,10702.75,lactococcus
239,lactis,rplw,10743.54,lactococcus
243,lactis,gatc,11213.76,lactococcus
244,lactis,rpsf,11248.79,lactococcus
245,lactis,rplu,11423.2,lactococcus
249,lactis,rpmj,4421.43,lactococcus
252,lactis,rplo,5387.19,lactococcus
253,lactis,rpsm,5482.35,lactococcus
256,lactis,rpmg,5512.61,lactococcus
257,lactis,rpmg,5553.62,lactococcus
264,lactis,rpmg,6287.44,lactococcus
265,lactis,rpmd,6335.62,lactococcus
268,lactis,rpmf,6676.6,lactococcus
270,lactis,rpmf,6777.66,lactococcus
271,lactis,rpsu,7004.2,lactococcus
273,lactis,rpsz,7134.59,lactococcus
276,lactis,lcnb,7631.59,lactococcus
279,lactis,rpmi,7805.33,lactococcus
280,lactis,rpmi,7818.33,lactococcus
281,lactis,rpmc,7829.15,lactococcus
282,lactis,rpmc,7859.17,lactococcus
283,lactis,lcna,8069.86,lactococcus
288,lactis,rpst,8322.7,lactococcus
289,lactis,rpst,8366.72,lactococcus
290,lactis,acpp,8388.24,lactococcus
291,lactis,xseb,8395.35,lactococcus
293,lactis,groe,8498.83,lactococcus
298,lactis,xseb,8784.83,lactococcus
304,lactis,xseb,8966.02,lactococcus
305,lactis,xseb,8966.06,lactococcus
308,lactis,dltc,9126.22,lactococcus
309,lactis,ptsh,9126.42,lactococcus
310,lactis,dltc,9140.29,lactococcus
315,lactis,dltc,9260.4,lactococcus
317,lactis,rpsr,9317.0,lactococcus
320,lactis,rpme,9340.6,lactococcus
321,lactis,rpme,9352.5,lactococcus
323,lactis,rpsr,9415.07,lactococcus
328,lactis,purs,9757.01,lactococcus
329,lactis,purs,9874.25,lactococcus
331,lactis,gros,10138.72,lactococcus
332,lactis,rpsq,10143.79,lactococcus
333,lactis,rpsq,10157.82,lactococcus
335,lactis,gros,10198.84,lactococcus
337,lactis,gros,10214.84,lactococcus
338,lactis,gros,10228.86,lactococcus
339,lactis,rpsp,10251.93,lactococcus
340,lactis,rpsp,10337.98,lactococcus
341,lactis,rpso,10342.99,lactococcus
346,lactis,rpso,10466.1,lactococcus
348,lactis,rpss,10542.18,lactococcus
349,lactis,rpss,10572.21,lactococcus
352,lactis,rplw,10801.58,lactococcus
354,lactis,rplw,10858.63,lactococcus
355,lactis,rplx,10876.77,lactococcus
357,lactis,rplx,10882.84,lactococcus
362,lactis,bcat,10932.3,lactococcus
363,lactis,bcat,10946.33,lactococcus
364,lactis,bcat,10960.4,lactococcus
365,lactis,bcat,10994.41,lactococcus
367,lactis,bcat,11089.56,lactococcus
373,lactis,gatc,11217.7,lactococcus
374,lactis,gatc,11225.74,lactococcus
375,lactis,gatc,11227.83,lactococcus
377,lactis,gatc,11243.78,lactococcus
378,lactis,rpsf,11306.87,lactococcus
380,lactis,rpsf,11320.9,lactococcus
394,lactis,rpsj,11741.75,lactococcus
395,lactis,rpsj,11755.78,lactococcus
409,lactis,sece,7651.13,lactococcus
414,lactis,nrdh,8301.67,lactococcus
427,lactis,hlla,9676.17,lactococcus
445,lactis,hslb,11350.92,lactococcus
448,lactis,suge,11566.28,lactococcus
449,lactis,trxa,11671.53,lactococcus
482,lactis,rpsq,10162.84,lactococcus
485,lactis,rpsp,10265.96,lactococcus
489,lactis,rplw,10828.65,lactococcus
594,lactis,gatc,11844.52,lactococcus
726,lactis,rpsq,10191.84,lactococcus
751,lactis,dltc,6399.22,lactococcus
756,lactis,rnpa,7200.39,lactococcus
781,lactis,rpsn,10688.68,lactococcus
789,lactis,rplu,11396.17,lactococcus
812,lactis,dltc,9153.25,lactococcus
882,lactis,suge,11545.26,lactococcus
883,lactis,trxa,11658.44,lactococcus
886,lactis,lsbb,3410.01,lactococcus
887,lactis,nisa,4018.8,lactococcus
890,lactis,sacb,4483.21,lactococcus
892,lactis,rpmh,5251.25,lactococcus
896,lactis,rpmg,5567.65,lactococcus
897,lactis,lmga,5576.33,lactococcus
898,lactis,lcta,5677.44,lactococcus
899,lactis,nisz,5884.93,lactococcus
900,lactis,nisz,5939.99,lactococcus
902,lactis,span,5963.03,lactococcus
903,lactis,nisa,5963.03,lactococcus
908,lactis,ltna,6798.46,lactococcus
910,lactis,ltna,7080.07,lactococcus
911,lactis,rpsn,7134.59,lactococcus
923,lactis,rpst,8299.65,lactococcus
927,lactis,rpst,8368.69,lactococcus
928,lactis,rpst,8380.74,lactococcus
930,lactis,acpp,8413.34,lactococcus
944,lactis,dltc,9138.28,lactococcus
955,lactis,rpsr,9385.08,lactococcus
957,lactis,rpst,9510.1,lactococcus
963,lactis,purs,9757.06,lactococcus
964,lactis,purs,9769.07,lactococcus
965,lactis,purs,9799.1,lactococcus
977,lactis,gros,10221.79,lactococcus
978,lactis,gros,10236.85,lactococcus
980,lactis,rpso,10316.96,lactococcus
983,lactis,citd,10383.02,lactococcus
984,lactis,rpso,10415.06,lactococcus
985,lactis,rpsp,10490.09,lactococcus
986,lactis,rpss,10570.23,lactococcus
988,lactis,rpsn,10644.72,lactococcus
989,lactis,citd,10658.3,lactococcus
991,lactis,rpsn,10711.76,lactococcus
993,lactis,rpsn,10730.81,lactococcus
994,lactis,rpsn,10736.77,lactococcus
996,lactis,gros,10837.54,lactococcus
997,lactis,rpma,10838.44,lactococcus
1000,lactis,bcat,10893.31,lactococcus
1001,lactis,bcat,10900.21,lactococcus
1004,lactis,bcat,10927.28,lactococcus
1005,lactis,bcat,10934.31,lactococcus
1008,lactis,bcat,10957.28,lactococcus
1010,lactis,bcat,10961.16,lactococcus
1012,lactis,bcat,10962.33,lactococcus
1013,lactis,bcat,10962.37,lactococcus
1015,lactis,bcat,10973.24,lactococcus
1016,lactis,bcat,10976.4,lactococcus
1018,lactis,bcat,10988.45,lactococcus
1019,lactis,bcat,11004.41,lactococcus
1020,lactis,bcat,11006.42,lactococcus
1021,lactis,bcat,11011.17,lactococcus
1022,lactis,bcat,11022.49,lactococcus
1023,lactis,bcat,11029.34,lactococcus
1025,lactis,bcat,11056.51,lactococcus
1026,lactis,bcat,11076.51,lactococcus
1027,lactis,bcat,11091.58,lactococcus
1029,lactis,bcat,11107.68,lactococcus
1033,lactis,gatc,11199.73,lactococcus
1034,lactis,gatc,11212.77,lactococcus
1038,lactis,rpsf,11278.82,lactococcus
1039,lactis,rplu,11393.17,lactococcus
1043,lactis,rplu,11435.25,lactococcus
1044,lactis,lacf,11448.16,lactococcus
1048,lactis,rpsj,11672.64,lactococcus
1052,lactis,gatc,11830.45,lactococcus
1055,lactis,rpss,11888.84,lactococcus
1069,lactis,sece,7706.21,lactococcus
1073,lactis,nrdh,8302.66,lactococcus
1074,lactis,yuib,8320.37,lactococcus
1077,lactis,ydbc,8404.62,lactococcus
1078,lactis,yhja,8549.64,lactococcus
1079,lactis,ycja,8841.91,lactococcus
1080,lactis,ynbe,8932.75,lactococcus
1082,lactis,yqba,9017.65,lactococcus
1084,lactis,ptsh,9179.48,lactococcus
1085,lactis,ylca,9216.47,lactococcus
1086,lactis,yjhc,9281.8,lactococcus
1089,lactis,hup,9676.17,lactococcus
1090,lactis,yphf,9741.06,lactococcus
1091,lactis,rpma,10055.54,lactococcus
1092,lactis,yrcb,10071.7,lactococcus
1094,lactis,ybea,10169.34,lactococcus
1098,lactis,citd,10411.08,lactococcus
1103,lactis,yfdd,10881.36,lactococcus
1104,lactis,acyp,10935.57,lactococcus
1105,lactis,ybcg,11108.75,lactococcus
1108,lactis,rplu,11437.22,lactococcus
1109,lactis,trxa,11672.47,lactococcus
1111,lactis,yjfj,11941.53,lactococcus
1113,lactis,nisx,5176.18,lactococcus
1130,lactis,yhja,8491.6,lactococcus
1135,lactis,ylac,9216.47,lactococcus
1139,lactis,ycja,9617.92,lactococcus
1140,lactis,hsla,9676.17,lactococcus
1143,lactis,yrcb,10085.72,lactococcus
1154,lactis,yfjc,10935.57,lactococcus
1161,lactis,quac,11858.45,lactococcus
1169,lactis,dnaa,6298.34,lactococcus
1170,lactis,rpmf,6704.65,lactococcus
1174,lactis,sece,7692.19,lactococcus
1181,lactis,rpsm,8461.77,lactococcus
1187,lactis,pura,9046.45,lactococcus
1208,lactis,bcat,11071.62,lactococcus
1212,lactis,suge,11420.04,lactococcus
1218,lactis,bcat,10949.33,lactococcus
1312,lactis,gatc,11816.42,lactococcus
1364,lactis,nisa,5939.99,lactococcus
1371,lactis,sece,7693.17,lactococcus
1376,lactis,acpa,8401.28,lactococcus
1377,lactis,rpss,8874.23,lactococcus
1379,lactis,xseb,8992.1,lactococcus
1381,lactis,dltc,9167.32,lactococcus
1390,lactis,yrcb,10084.78,lactococcus
1391,lactis,yhja,10123.56,lactococcus
1395,lactis,hsla,10379.98,lactococcus
1397,lactis,rpsn,10700.87,lactococcus
1402,lactis,yfjc,10934.59,lactococcus
1409,lactis,yccj,11940.62,lactococcus
1411,lactis,rpmg,5537.57,lactococcus
1481,garvieae,rpmg,8905.47,lactococcus
1487,garvieae,dltc,9335.54,lactococcus
1511,lactis,cyp2,5082.92,lactococcus
1514,piscium,rpmg,5498.6,lactococcus
1516,lactis,lcp_,5690.43,lactococcus
1517,lactis,nisa,5802.79,lactococcus
1518,lactis,nisa,5818.79,lactococcus
1519,lactis,nisa,5859.88,lactococcus
1520,lactis,nisa,5876.87,lactococcus
1521,lactis,nisa,5887.89,lactococcus
1522,lactis,lnqq,5898.11,lactococcus
1523,lactis,nisq,5912.9,lactococcus
1536,piscium,rpmg,6823.11,lactococcus
1546,piscium,rpmh,7207.7,lactococcus
1548,lactis,xseb,7445.36,lactococcus
1549,piscium,sece,7453.15,lactococcus
1560,garvieae,aqpz,8135.58,lactococcus
1563,garvieae,xseb,8173.39,lactococcus
1571,piscium,acpp,8384.27,lactococcus
1580,garvieae,purs,8899.15,lactococcus
1588,lactis,yqba,9031.67,lactococcus
1589,garvieae,purs,9038.39,lactococcus
1590,piscium,rpst,9039.52,lactococcus
1605,lactis,rpst,9538.15,lactococcus
1606,garvieae,hup,9561.98,lactococcus
1608,piscium,hupb,9606.08,lactococcus
1611,garvieae,gros,9882.53,lactococcus
1612,garvieae,gros,9912.55,lactococcus
1616,piscium,gros,10077.75,lactococcus
1624,lactis,gros,10234.87,lactococcus
1625,piscium,acyp,10264.69,lactococcus
1627,piscium,rpma,10323.81,lactococcus
1628,garvieae,acyp,10344.77,lactococcus
1629,garvieae,acyp,10377.8,lactococcus
1635,piscium,rpsp,10426.13,lactococcus
1641,lactis,yhja,10661.32,lactococcus
1644,piscium,rpsn,10814.78,lactococcus
1651,lactis,yfjc,10921.5,lactococcus
1664,garvieae,gatc,11321.88,lactococcus
1666,garvieae,gatc,11393.95,lactococcus
1669,garvieae,suge,11506.2,lactococcus
1671,garvieae,trxa,11621.53,lactococcus
1674,garvieae,trxa,11665.54,lactococcus
1680,garvieae,rham,11827.57,lactococcus
