,species,gn,mw,genus
527,epidermidis,rplx,11444.26,staphylococcus
528,aureus,rpmc,8090.26,staphylococcus
530,haemolyticus,rpmc,8091.25,staphylococcus
533,aureus,rpme,9722.93,staphylococcus
536,epidermidis,rpme,9778.89,staphylococcus
539,epidermidis,rplw,10599.3,staphylococcus
543,aureus,rpmb,6977.25,staphylococcus
550,saprophyticus,rpmg,5874.81,staphylococcus
551,aureus,rpmg,5872.76,staphylococcus
553,epidermidis,rpmg,5945.95,staphylococcus
556,aureus,rpmh,5433.55,staphylococcus
558,epidermidis,rpmh,5433.55,staphylococcus
559,saprophyticus,rpmh,5433.55,staphylococcus
560,aureus,rpmi,7697.28,staphylococcus
564,saprophyticus,rpmi,7614.23,staphylococcus
565,aureus,rpmj,4305.39,staphylococcus
568,epidermidis,rpmj,4291.36,staphylococcus
569,saprophyticus,rpmj,4263.35,staphylococcus
576,epidermidis,rpmd,6581.74,staphylococcus
578,haemolyticus,rpme,9792.87,staphylococcus
583,haemolyticus,rplu,11334.1,staphylococcus
587,carnosus,rplx,11583.37,staphylococcus
588,saprophyticus,rpma,10286.72,staphylococcus
590,haemolyticus,rpmb,6909.12,staphylococcus
593,aureus,rplu,11314.9,staphylococcus
594,epidermidis,rplu,11292.97,staphylococcus
596,haemolyticus,rpma,10358.79,staphylococcus
600,epidermidis,rpmb,6955.2,staphylococcus
604,aureus,rpmf,6640.76,staphylococcus
613,carnosus,rplu,11318.02,staphylococcus
614,saprophyticus,rplu,11290.0,staphylococcus
619,epidermidis,rpmi,7682.27,staphylococcus
621,carnosus,rpmj,4319.42,staphylococcus
632,xylosus,rpmg,5384.37,staphylococcus
646,haemolyticus,rpmd,6595.72,staphylococcus
649,aureus,rpmg,6292.33,staphylococcus
651,saprophyticus,rpmg,5444.41,staphylococcus
658,epidermidis,rpma,10316.75,staphylococcus
660,carnosus,rpmb,6993.24,staphylococcus
664,carnosus,rpmd,6800.85,staphylococcus
671,haemolyticus,rpmf,6501.6,staphylococcus
678,aureus,rpmg,5389.33,staphylococcus
682,carnosus,rpmi,7628.26,staphylococcus
683,haemolyticus,rpmi,7682.31,staphylococcus
691,carnosus,rpmc,8090.26,staphylococcus
695,carnosus,rpme,10038.1,staphylococcus
696,saprophyticus,rpme,9886.9,staphylococcus
698,carnosus,rpmf,6504.69,staphylococcus
701,epidermidis,rpmg,5869.72,staphylococcus
705,carnosus,rpmh,5433.55,staphylococcus
706,haemolyticus,rpmh,5433.55,staphylococcus
710,carnosus,rplw,10598.31,staphylococcus
714,haemolyticus,rplx,11562.44,staphylococcus
720,saprophyticus,rpmb,6921.13,staphylococcus
722,epidermidis,rpmc,8090.26,staphylococcus
729,epidermidis,rpmf,6528.63,staphylococcus
730,saprophyticus,rpmf,6528.67,staphylococcus
736,haemolyticus,rpmg,5931.92,staphylococcus
745,saprophyticus,rplx,11544.34,staphylococcus
751,epidermidis,rpmd,6710.85,staphylococcus
752,saprophyticus,rpmd,6512.59,staphylococcus
759,haemolyticus,rpmj,4291.36,staphylococcus
762,haemolyticus,rplw,10555.24,staphylococcus
770,saprophyticus,rpmc,8060.24,staphylococcus
776,saprophyticus,rpmg,5920.92,staphylococcus
780,capitis,rpmg,5363.33,staphylococcus
781,aureus,rpoz,8150.26,staphylococcus
783,carnosus,rpoz,8516.76,staphylococcus
786,epidermidis,rpoz,7790.97,staphylococcus
788,aureus,rpsz,7299.74,staphylococcus
791,carnosus,rpsz,7282.79,staphylococcus
797,epidermidis,rpsr,9293.98,staphylococcus
798,aureus,rpss,10615.27,staphylococcus
799,epidermidis,rpss,10559.16,staphylococcus
800,saprophyticus,rpss,10485.06,staphylococcus
801,aureus,rpst,9021.46,staphylococcus
804,haemolyticus,rpst,9126.43,staphylococcus
805,aureus,rpsu,6972.19,staphylococcus
810,epidermidis,rpoz,7765.96,staphylococcus
811,saprophyticus,rpoz,7837.12,staphylococcus
812,aureus,rpsj,11576.49,staphylococcus
813,aureus,rpsj,11579.52,staphylococcus
819,aureus,rpso,10608.27,staphylococcus
821,aureus,rpsp,10234.88,staphylococcus
823,aureus,rpsq,10174.86,staphylococcus
824,epidermidis,rpsq,10188.85,staphylococcus
829,haemolyticus,rpoz,7641.75,staphylococcus
835,epidermidis,rpsp,10359.95,staphylococcus
836,saprophyticus,rpsp,9973.45,staphylococcus
839,haemolyticus,rpsq,10160.83,staphylococcus
840,aureus,rpsr,9309.98,staphylococcus
841,haemolyticus,rpsr,9265.92,staphylococcus
842,epidermidis,rpsj,11576.49,staphylococcus
843,epidermidis,rpsz,7283.74,staphylococcus
844,saprophyticus,rpsn,10468.32,staphylococcus
847,epidermidis,rpso,10637.31,staphylococcus
848,saprophyticus,rpso,10623.24,staphylococcus
854,carnosus,rpsp,10488.97,staphylococcus
860,haemolyticus,rpsp,10267.89,staphylococcus
863,carnosus,rpss,10575.29,staphylococcus
867,epidermidis,rpsu,6972.19,staphylococcus
868,haemolyticus,rpsn,10514.46,staphylococcus
873,saprophyticus,rpsr,9322.03,staphylococcus
879,carnosus,rpsu,6972.19,staphylococcus
884,haemolyticus,rpsj,11593.55,staphylococcus
888,haemolyticus,rpso,10591.28,staphylococcus
893,epidermidis,rpst,9340.82,staphylococcus
898,haemolyticus,rpsz,7299.74,staphylococcus
899,aureus,rpsn,10540.43,staphylococcus
902,aureus,rpsn,10570.46,staphylococcus
903,epidermidis,rpsn,10511.39,staphylococcus
904,carnosus,rpso,10664.38,staphylococcus
918,carnosus,rpsj,11590.52,staphylococcus
919,saprophyticus,rpsj,11590.48,staphylococcus
922,saprophyticus,rpsz,7340.79,staphylococcus
941,carnosus,rpst,9236.63,staphylococcus
952,carnosus,rpsq,10202.87,staphylococcus
953,saprophyticus,rpsq,10190.82,staphylococcus
954,carnosus,rpsr,9265.92,staphylococcus
971,haemolyticus,rpss,10559.16,staphylococcus
973,saprophyticus,rpst,9212.61,staphylococcus
974,aureus,rpsf,11595.17,staphylococcus
976,carnosus,rpsf,11829.26,staphylococcus
979,haemolyticus,rpsf,11707.23,staphylococcus
987,epidermidis,rpsf,11735.28,staphylococcus
995,haemolyticus,rpsu,6972.19,staphylococcus
1001,saprophyticus,rpsu,6958.21,staphylococcus
1005,saprophyticus,rpsf,11933.42,staphylococcus
1015,aureus,sece,7031.43,staphylococcus
1017,epidermidis,sece,6973.34,staphylococcus
1023,carnosus,sece,7461.92,staphylococcus
1026,saprophyticus,secg,8389.22,staphylococcus
1036,aureus,spov,11289.78,staphylococcus
1037,haemolyticus,spov,11263.7,staphylococcus
1038,aureus,trxa,11440.21,staphylococcus
1040,epidermidis,trxa,11443.21,staphylococcus
1045,haemolyticus,trxa,11453.21,staphylococcus
1051,saprophyticus,trxa,11438.15,staphylococcus
1052,epidermidis,thya,10843.3,staphylococcus
1053,aureus,urea,11273.07,staphylococcus
1056,carnosus,urea,11342.11,staphylococcus
1057,epidermidis,urea,11151.92,staphylococcus
1058,xylosus,urea,11256.05,staphylococcus
1069,saprophyticus,urea,11313.1,staphylococcus
1278,warneri,orfx,11974.91,staphylococcus
1279,warneri,qacc,6799.13,staphylococcus
1281,aureus,cas2,11966.21,staphylococcus
1282,aureus,smr,11673.05,staphylococcus
1283,aureus,smr',6799.13,staphylococcus
1284,aureus,rplu,11347.1,staphylococcus
1285,aureus,rpst,9382.88,staphylococcus
1286,hyicus,grpe,9547.53,staphylococcus
1288,cohnii,hfq,8237.42,staphylococcus
1290,cohnii,xseb,9505.46,staphylococcus
1292,cohnii,rplu,11362.03,staphylococcus
1295,cohnii,rpoz,7311.3,staphylococcus
1296,cohnii,rpst,9169.63,staphylococcus
1297,cohnii,rpsn,10510.41,staphylococcus
1299,cohnii,spov,11549.99,staphylococcus
1301,cohnii,rplx,11701.42,staphylococcus
1303,cohnii,rpsn,10480.34,staphylococcus
1304,cohnii,xseb,9460.27,staphylococcus
1306,cohnii,urea,11169.89,staphylococcus
1307,cohnii,rpsn,7326.76,staphylococcus
1312,cohnii,urea,11227.93,staphylococcus
1313,cohnii,rpsn,7340.79,staphylococcus
1314,cohnii,moad,8645.74,staphylococcus
1315,cohnii,rplw,10567.3,staphylococcus
1316,cohnii,rplx,11687.35,staphylococcus
1318,cohnii,dltc,9063.31,staphylococcus
1319,cohnii,moad,8686.83,staphylococcus
1320,cohnii,sece,6880.22,staphylococcus
1322,cohnii,spov,11580.02,staphylococcus
1332,cohnii,dltc,9023.24,staphylococcus
1334,cohnii,rpst,9201.72,staphylococcus
1335,cohnii,sece,6910.25,staphylococcus
1338,cohnii,hfq,8209.37,staphylococcus
1339,cohnii,rpoz,7295.3,staphylococcus
1340,cohnii,rplu,11334.02,staphylococcus
1345,cohnii,rplw,10540.27,staphylococcus
1350,cohnii,rpmg,5391.34,staphylococcus
1354,haemolyticus,soda,10653.83,staphylococcus
1355,haemolyticus,qacg,7470.96,staphylococcus
1356,haemolyticus,rplv,11703.65,staphylococcus
1357,haemolyticus,qacj,8796.63,staphylococcus
1358,haemolyticus,qach,8282.06,staphylococcus
1362,saprophyticus,blaz,9893.74,staphylococcus
1363,saprophyticus,orfx,9495.12,staphylococcus
1364,capitis,rpss,10533.13,staphylococcus
1365,capitis,rpmg,5917.93,staphylococcus
1370,capitis,hfq,9066.02,staphylococcus
1371,capitis,xseb,8888.85,staphylococcus
1373,capitis,xseb,9034.08,staphylococcus
1376,pasteuri,smr,11673.05,staphylococcus
1380,epidermidis,rplx,11456.27,staphylococcus
1385,epidermidis,spov,11534.98,staphylococcus
1387,epidermidis,rsbv,11946.59,staphylococcus
1388,epidermidis,nuka,6457.33,staphylococcus
1389,epidermidis,moad,8826.13,staphylococcus
1392,epidermidis,rpoz,7774.97,staphylococcus
1394,epidermidis,hfq,9035.99,staphylococcus
1395,epidermidis,rpsr,6521.71,staphylococcus
1401,epidermidis,orfx,11760.6,staphylococcus
1403,aureus,rpmd,6567.71,staphylococcus
1406,aureus,smr,8719.6,staphylococcus
1408,aureus,moad,8903.23,staphylococcus
1409,aureus,spov,11301.84,staphylococcus
1411,aureus,qacc,6799.13,staphylococcus
1415,aureus,saru,11807.75,staphylococcus
1416,aureus,blaz,8385.75,staphylococcus
1417,aureus,rpmd,6569.68,staphylococcus
1418,xylosus,soda,11984.27,staphylococcus
1419,xylosus,soda,9292.39,staphylococcus
1420,capitis,gatc,11188.36,staphylococcus
1421,capitis,dltc,9064.25,staphylococcus
1425,capitis,urea,11210.0,staphylococcus
1426,capitis,gros,10250.62,staphylococcus
1427,capitis,purs,9767.03,staphylococcus
1435,capitis,rpme,9811.96,staphylococcus
1437,capitis,spov,11492.89,staphylococcus
1438,capitis,moad,8868.05,staphylococcus
1440,capitis,sece,6998.4,staphylococcus
1443,carnosus,moad,8966.24,staphylococcus
1445,epidermidis,rplx,11386.23,staphylococcus
1447,epidermidis,spov,11293.64,staphylococcus
1449,epidermidis,rpsq,10202.87,staphylococcus
1452,hominis,sece,7714.1,staphylococcus
1453,hominis,gros,10359.74,staphylococcus
1455,hominis,rpso,10651.34,staphylococcus
1461,hominis,rplx,11550.39,staphylococcus
1463,hominis,moad,8935.27,staphylococcus
1464,hominis,dltc,8992.11,staphylococcus
1467,hominis,rpst,9165.46,staphylococcus
1469,hominis,tata,8166.46,staphylococcus
1470,hominis,xseb,8828.82,staphylococcus
1471,hominis,gatc,11246.53,staphylococcus
1475,lentus,hfq,8489.67,staphylococcus
1476,lentus,rpsn,10506.39,staphylococcus
1480,lentus,rpsp,10248.95,staphylococcus
1485,equorum,soda,8747.82,staphylococcus
1486,aureus,rpmd,6565.74,staphylococcus
1487,aureus,rpmg,5943.97,staphylococcus
1488,aureus,orfx,5756.84,staphylococcus
1490,lentus,rpsf,11465.99,staphylococcus
1491,aureus,csbd,6710.5,staphylococcus
1492,aureus,yedf,8230.43,staphylococcus
1493,aureus,relj,9796.8,staphylococcus
1494,aureus,rpma,10288.74,staphylococcus
1496,aureus,soda,8160.15,staphylococcus
1499,aureus,qac,11753.22,staphylococcus
1502,aureus,qacj,11754.25,staphylococcus
1503,aureus,groe,10414.87,staphylococcus
1504,aureus,blaz,8384.8,staphylococcus
1505,aureus,gros,10458.84,staphylococcus
1506,aureus,esxa,11108.33,staphylococcus
1507,aureus,ynzc,8868.16,staphylococcus
1508,aureus,yedf,8214.39,staphylococcus
1510,aureus,acp,7099.76,staphylococcus
1511,lentus,rpmc,8342.66,staphylococcus
1513,lentus,rpoz,7533.59,staphylococcus
1517,lentus,rpmb,7067.33,staphylococcus
1519,lentus,rpsj,11621.6,staphylococcus
1520,lentus,infa,8279.67,staphylococcus
1521,lentus,gatc,11115.16,staphylococcus
1523,lentus,tata,8063.31,staphylococcus
1525,lentus,rpst,9049.51,staphylococcus
1526,lentus,acpp,8579.58,staphylococcus
1530,lentus,rpmg,5837.77,staphylococcus
1532,lentus,dltc,8790.94,staphylococcus
1534,lentus,rpso,10527.06,staphylococcus
1535,lentus,rpme,9757.82,staphylococcus
1536,lentus,rpmd,6623.77,staphylococcus
1540,lentus,rpmg,5827.7,staphylococcus
1541,lentus,rpsr,9279.99,staphylococcus
1542,lentus,xseb,8328.28,staphylococcus
1544,lentus,rpss,10525.15,staphylococcus
1545,lentus,rpmf,6381.69,staphylococcus
1546,lentus,rpsu,6986.22,staphylococcus
1547,lentus,rpsn,7338.82,staphylococcus
1548,lentus,gros,10421.77,staphylococcus
1549,lentus,rpma,10277.72,staphylococcus
1551,lentus,rpmh,5362.43,staphylococcus
1552,lentus,rplx,11635.54,staphylococcus
1553,lentus,rplu,11362.11,staphylococcus
1554,lentus,purs,9803.07,staphylococcus
1557,lentus,rplw,10474.08,staphylococcus
1573,agnetis,gros,10504.9,staphylococcus
1575,agnetis,xseb,8518.49,staphylococcus
1584,agnetis,rpmd,6555.66,staphylococcus
1586,agnetis,rpmg,5500.6,staphylococcus
1594,agnetis,rpsn,10347.23,staphylococcus
1595,agnetis,rpsn,10333.2,staphylococcus
1596,agnetis,urea,11192.93,staphylococcus
1600,agnetis,gros,10588.04,staphylococcus
1601,agnetis,xseb,8502.53,staphylococcus
1603,agnetis,urea,11178.91,staphylococcus
1604,agnetis,rpmd,6541.67,staphylococcus
1612,aureus,hfq,8778.75,staphylococcus
1620,aureus,purs,9921.24,staphylococcus
1621,aureus,rpmc,8576.9,staphylococcus
1631,aureus,hfq,8836.78,staphylococcus
1638,hyicus,rpst,9120.61,staphylococcus
1639,hyicus,rpsf,11742.23,staphylococcus
1644,hyicus,urea,11220.95,staphylococcus
1645,hyicus,rplw,10608.35,staphylococcus
1646,hyicus,dltc,9049.26,staphylococcus
1648,hyicus,gvps,11535.05,staphylococcus
1649,hyicus,rpsj,11576.49,staphylococcus
1650,hyicus,rpmh,5433.55,staphylococcus
1653,hyicus,rpoz,7848.03,staphylococcus
1654,hyicus,spov,11791.24,staphylococcus
1657,hyicus,rpme,9759.93,staphylococcus
1658,hyicus,rpmf,6429.63,staphylococcus
1659,hyicus,rplx,11462.41,staphylococcus
1660,hyicus,gros,10552.91,staphylococcus
1661,hyicus,rplu,11387.12,staphylococcus
1667,hyicus,rpsq,10160.83,staphylococcus
1672,hyicus,gatc,11039.4,staphylococcus
1674,hyicus,acpp,8551.38,staphylococcus
1675,hyicus,rpsp,10259.87,staphylococcus
1679,hyicus,rpsr,9203.83,staphylococcus
1683,hyicus,rpmb,6958.2,staphylococcus
1687,hyicus,esxa,11049.26,staphylococcus
1688,hyicus,moad,8860.15,staphylococcus
1690,hyicus,rpmc,8032.22,staphylococcus
1691,hyicus,xseb,8480.55,staphylococcus
1692,hyicus,hup,9667.12,staphylococcus
1693,hyicus,rpmi,7599.02,staphylococcus
1694,hyicus,rpss,10559.16,staphylococcus
1698,hyicus,rpma,10298.77,staphylococcus
1703,hyicus,hfq,8007.94,staphylococcus
1705,hyicus,rpso,10637.27,staphylococcus
1709,hyicus,rpsu,7000.21,staphylococcus
1711,hyicus,purs,10003.19,staphylococcus
1713,hyicus,sece,6848.2,staphylococcus
1714,hyicus,rpsz,7339.8,staphylococcus
1716,hyicus,trxa,11523.26,staphylococcus
1719,hyicus,dmpi,6765.73,staphylococcus
1727,aureus,rpsr,9265.92,staphylococcus
1729,hyicus,rpmd,6541.63,staphylococcus
1732,hyicus,acyp,10050.35,staphylococcus
1733,aureus,gros,10441.89,staphylococcus
1734,aureus,rpso,10591.28,staphylococcus
1740,aureus,spov,11263.7,staphylococcus
1741,aureus,gatc,11321.51,staphylococcus
1744,aureus,rpsq,10160.83,staphylococcus
1745,aureus,infa,8265.64,staphylococcus
1746,aureus,rpma,10358.79,staphylococcus
1749,aureus,rplw,10555.24,staphylococcus
1754,aureus,rpsf,11707.23,staphylococcus
1756,aureus,moad,8722.87,staphylococcus
1757,aureus,rpoz,7641.75,staphylococcus
1758,aureus,purs,9752.01,staphylococcus
1760,aureus,rpsj,11542.43,staphylococcus
1761,aureus,rpmd,6623.74,staphylococcus
1763,aureus,rpmj,4291.36,staphylococcus
1764,aureus,rpmc,8091.25,staphylococcus
1765,aureus,rpmi,7682.31,staphylococcus
1766,aureus,rpss,10559.16,staphylococcus
1767,aureus,tata,7665.88,staphylococcus
1768,aureus,rpsp,10267.89,staphylococcus
1769,aureus,xseb,8769.71,staphylococcus
1770,aureus,sece,7745.11,staphylococcus
1772,aureus,dmpi,6888.85,staphylococcus
1773,saprophyticus,rplw,10539.24,staphylococcus
1774,hyicus,infa,8279.67,staphylococcus
1775,aureus,xseb,8767.65,staphylococcus
1776,aureus,groe,10429.84,staphylococcus
1777,aureus,yuzb,8656.8,staphylococcus
1778,aureus,ynef,9285.62,staphylococcus
1780,aureus,hu,9626.02,staphylococcus
1782,aureus,rpso,10594.24,staphylococcus
1783,aureus,yefm,9433.64,staphylococcus
1784,aureus,csbd,6722.59,staphylococcus
1788,aureus,tata,7911.16,staphylococcus
1791,aureus,ynzc,8834.14,staphylococcus
1792,aureus,purs,9807.09,staphylococcus
1795,aureus,relj,9774.75,staphylococcus
1796,aureus,grac,6874.89,staphylococcus
1798,aureus,yrzl,10303.52,staphylococcus
1799,aureus,rzca,11988.72,staphylococcus
1802,aureus,yaak,11597.44,staphylococcus
1803,aureus,ynzc,9203.41,staphylococcus
1813,aureus,yefm,9395.59,staphylococcus
1814,aureus,ynfa,11758.37,staphylococcus
1819,aureus,ytja,10019.84,staphylococcus
1820,aureus,groe,10416.75,staphylococcus
1823,aureus,yidd,10024.82,staphylococcus
1826,aureus,groe,10415.81,staphylococcus
1828,aureus,yedf,8216.36,staphylococcus
1830,aureus,rplx,11550.5,staphylococcus
1832,aureus,yeed,8144.29,staphylococcus
1835,aureus,hmrb,8549.45,staphylococcus
1836,aureus,yfjf,11892.54,staphylococcus
1837,aureus,ywhb,6763.68,staphylococcus
1839,aureus,rnpz,8751.76,staphylococcus
1843,aureus,esxa,11052.27,staphylococcus
1844,aureus,rpsf,11622.19,staphylococcus
1845,aureus,rpme,9736.96,staphylococcus
1850,aureus,rpoz,8187.33,staphylococcus
1851,aureus,yedf,8230.39,staphylococcus
1853,aureus,rpma,10915.58,staphylococcus
1857,aureus,dtd,11353.19,staphylococcus
1859,aureus,gdma,5024.56,staphylococcus
1864,aureus,hfq,8850.81,staphylococcus
1867,aureus,acyp,10206.47,staphylococcus
1870,aureus,gdma,5008.56,staphylococcus
1871,aureus,moad,8863.24,staphylococcus
1873,aureus,spov,11278.71,staphylococcus
1876,aureus,rpmg,5403.35,staphylococcus
1878,aureus,yfjf,11786.42,staphylococcus
1880,aureus,ynzc,9218.38,staphylococcus
1881,aureus,hfq,8762.75,staphylococcus
1883,aureus,cas,11888.01,staphylococcus
1884,aureus,ytja,9966.78,staphylococcus
1888,aureus,ylan,10373.13,staphylococcus
1889,aureus,csbd,6682.49,staphylococcus
1891,aureus,yedf,8244.42,staphylococcus
1894,aureus,tata,7802.03,staphylococcus
1896,aureus,rplw,10632.46,staphylococcus
1897,aureus,rplg,9446.27,staphylococcus
1898,aureus,ylan,10385.23,staphylococcus
1899,aureus,ykta,10536.86,staphylococcus
1902,aureus,yrzb,11949.02,staphylococcus
1903,aureus,csbd,6653.44,staphylococcus
1904,aureus,gdma,5236.84,staphylococcus
1907,xylosus,gros,10302.56,staphylococcus
1909,cohnii,rpmi,7726.34,staphylococcus
1910,capitis,rpst,9196.65,staphylococcus
1911,capitis,rpsn,10526.4,staphylococcus
1912,capitis,yrzl,10232.44,staphylococcus
1913,capitis,rpoz,7768.92,staphylococcus
1914,capitis,isdg,11906.46,staphylococcus
1915,capitis,rpmj,4291.36,staphylococcus
1916,cohnii,acpp,8566.46,staphylococcus
1917,cohnii,rpsq,10174.82,staphylococcus
1918,capitis,rpmg,5858.74,staphylococcus
1919,capitis,groe,10241.61,staphylococcus
1920,capitis,rpsr,9293.98,staphylococcus
1921,capitis,trxa,11456.25,staphylococcus
1924,capitis,hfq,9151.03,staphylococcus
1925,capitis,gatc,11158.33,staphylococcus
1926,capitis,ytja,9727.52,staphylococcus
1927,capitis,rplx,11444.26,staphylococcus
1929,capitis,rpsu,6972.19,staphylococcus
1930,capitis,xseb,8874.83,staphylococcus
1931,capitis,sece,6938.3,staphylococcus
1932,capitis,dltc,9050.18,staphylococcus
1933,capitis,rnpz,8736.66,staphylococcus
1934,capitis,ynef,9550.91,staphylococcus
1935,capitis,rpsn,7283.74,staphylococcus
1936,capitis,purs,9740.0,staphylococcus
1937,capitis,ylan,10420.02,staphylococcus
1939,capitis,urea,11167.97,staphylococcus
1942,capitis,rpmf,6501.6,staphylococcus
1943,capitis,acyp,10208.37,staphylococcus
1944,capitis,rpsj,11576.49,staphylococcus
1946,capitis,rpma,10316.75,staphylococcus
1947,capitis,moad,8875.05,staphylococcus
1948,capitis,spov,11520.95,staphylococcus
1950,capitis,rpme,9812.9,staphylococcus
1951,capitis,ynzc,9177.45,staphylococcus
1952,capitis,rpmh,5433.55,staphylococcus
